Aggregate,WorkExless1,WorkExmore1,GRE/GMAT,GermanLevel,Private,Admission
2.38666679,1,0,1,2,1,1
1.961570856,0,1,0,1,0,1
2.468833876,0,1,1,2,1,1
2.493681289,0,0,0,1,0,0
3.005750368,1,0,1,2,0,0
2.233806212,0,0,0,0,0,0
2.484587542,0,0,1,0,0,0
2.473672693,0,1,1,0,1,1
1.854689153,0,1,0,2,1,1
2.368213741,0,1,1,1,0,1
2.064579294,0,0,0,0,0,0
2.636328696,0,0,0,0,0,0
1.895358538,0,1,1,0,1,1
2.123205164,0,1,0,2,1,1
2.020637193,0,0,0,0,0,0
2.074122852,0,0,0,0,0,0
3.474739154,1,0,1,2,0,0
2.995130076,0,1,0,0,0,0
2.629846516,0,0,0,0,1,0
2.4419902,0,0,0,0,0,0
2.809506193,0,1,0,1,1,0
1.588875435,0,0,0,0,0,0
2.988058981,0,1,1,2,1,0
2.865045486,0,1,1,1,1,1
1.997115906,1,0,1,2,0,1
1.889460888,1,0,1,0,1,1
1.506619213,0,1,0,2,0,1
1.707822302,0,1,1,0,0,1
1.908081628,1,0,1,2,0,1
1.709582349,0,0,0,0,0,0
2.074793732,1,0,1,1,1,1
2.539118703,0,0,0,0,0,0
1.689014126,0,1,0,0,1,1
2.301838189,0,0,0,0,0,0
3.342970138,0,1,0,1,1,0
2.59580935,0,0,0,0,0,0
2.406197548,1,0,1,2,0,1
2.938570982,0,1,0,2,1,0
2.372337708,1,0,0,2,1,1
1.938505716,1,0,1,2,0,1
3.01362737,0,1,1,2,1,1
2.887254621,1,0,1,0,1,0
2.950430234,0,1,1,2,1,1
1.935506606,1,0,1,1,1,1
3.16917359,0,1,0,2,0,0
3.834358744,1,0,1,2,0,0
2.805652957,0,1,1,2,1,1
2.118086511,1,0,1,2,0,1
2.392686079,0,0,0,0,0,0
3.544975247,0,1,0,0,0,0
2.072029357,0,0,0,0,0,0
2.971893453,1,0,1,2,0,0
2.970552731,0,1,1,1,1,1
3.692024266,0,1,1,1,1,0
1.354915152,1,0,1,2,0,1
1.785503121,0,1,1,2,0,1
2.367030106,0,0,0,0,0,0
1.793585154,0,1,1,1,0,1
2.443392987,1,0,1,2,1,1
2.745218169,0,0,0,1,0,0
2.827315282,1,0,1,0,0,0
2.380495107,0,1,1,1,0,1
2.258757361,0,1,1,1,1,1
2.780971535,0,1,1,1,1,1
1.83826352,1,0,1,2,1,1
1.984809897,0,1,1,0,1,1
3.170777382,1,0,1,1,0,0
2.859441961,1,0,0,0,1,0
2.011822722,0,0,0,0,0,0
2.062440742,0,1,1,2,1,1
2.905609045,1,0,1,1,1,0
2.588275131,0,0,0,1,0,0
2.081912452,0,1,1,2,1,1
2.44153153,0,0,0,0,0,0
2.236957661,1,0,1,2,1,1
3.944078301,1,0,0,1,1,0
3.159995346,1,0,1,0,0,0
1.876815838,1,0,1,0,0,1
1.317244932,1,0,0,2,1,1
2.528085769,1,0,1,0,1,1
1.67464713,1,0,1,2,0,1
1.814154917,0,1,1,1,1,1
2.570653085,0,1,1,1,1,1
2.196107181,0,0,0,1,0,0
1.987886235,1,0,1,0,1,1
1.810548019,0,0,0,0,0,0
1.940262807,1,0,1,0,1,1
1.865415525,1,0,1,1,0,1
3.931838737,1,0,0,0,0,0
2.603404785,1,0,1,2,1,1
1.972243301,1,0,1,2,0,1
2.783983473,0,0,1,0,1,0
2.402536105,0,0,0,0,0,0
2.603854737,0,0,0,0,0,0
2.764150045,0,0,0,2,0,0
2.380229122,1,0,1,2,1,1
2.922648654,0,1,1,2,1,1
2.07955843,1,0,1,0,1,1
2.769591168,0,0,0,0,0,0
2.359177534,0,0,0,2,0,0
2.3910777,1,0,1,0,1,1
3.224517823,1,0,0,0,0,0
2.384656837,0,1,1,2,1,1
1.782797627,0,1,1,0,1,1
1.598529911,0,0,0,0,0,0
2.837025892,0,1,1,1,1,1
2.488572277,0,1,1,2,0,1
3.953867054,0,1,0,2,1,0
2.891307396,0,1,1,2,0,0
1.653246987,0,0,0,0,0,0
2.363215493,0,0,0,0,0,0
2.077612047,0,0,0,0,0,0
1.547886435,0,1,1,1,1,1
2.370135714,0,0,0,0,0,0
1.973176354,0,1,1,0,1,1
1.756920775,0,1,1,0,1,1
1.878298112,0,0,0,0,0,0
2.626043996,0,1,1,1,1,1
2.246478504,0,0,0,1,0,0
2.417520467,0,0,0,0,0,0
2.607181168,0,0,0,0,0,0
2.733420468,0,0,0,0,0,0
2.729986012,0,1,1,2,1,1
2.609178819,0,0,0,0,0,0
2.300780476,0,0,0,0,0,0
2.365017511,1,0,1,2,1,1
2.872507714,1,0,1,1,1,0
2.364224455,0,1,1,0,0,1
2.254522168,1,0,1,2,0,1
2.815517213,0,1,1,1,0,0
2.580438659,0,0,0,0,0,0
2.082422918,1,0,1,1,1,1
2.52032246,0,0,0,0,0,0
2.724522355,1,0,1,2,1,1
1.618165451,0,1,1,1,1,1
3.252398263,0,1,0,1,1,0
1.951118142,0,1,0,0,1,1
2.334577056,0,1,1,2,0,1
1.377427067,0,1,0,2,0,1
2.743821914,0,0,1,0,1,0
1.783086948,0,0,0,0,0,0
2.114934955,0,0,0,0,0,0
2.455269035,0,0,0,0,0,0
3.001368891,1,0,1,2,0,0
3.532904736,0,1,0,2,1,0
2.068613902,0,0,0,1,0,0
1.813465246,0,0,0,0,0,0
2.360951511,0,1,1,2,1,1
2.921984238,0,1,1,1,0,0
2.762289597,0,1,1,2,1,1
1.867655747,0,1,1,2,0,1
3.82836639,0,1,1,0,1,0
1.625723789,1,0,0,0,1,1
3.682209318,0,1,1,2,1,1
2.253650346,0,1,0,1,1,1
2.307185572,0,0,1,0,0,0
2.422545104,0,0,1,0,0,0
2.084202567,1,0,1,1,0,1
2.384240242,1,0,1,2,0,1
2.542373588,0,0,0,0,0,0
1.694038156,0,1,1,1,0,1
3.87883217,0,1,1,2,1,0
1.836329469,1,0,1,1,1,1
3.042130186,0,1,1,2,1,1
2.63524045,0,1,1,2,1,1
2.981153789,1,0,1,1,0,0
2.406407977,0,0,0,0,0,0
2.580634704,1,0,1,0,1,1
2.426523665,0,1,1,2,1,1
3.172313342,1,0,1,0,0,0
2.875432618,0,1,1,2,1,1
1.967561366,0,0,0,0,0,0
1.711366219,0,1,0,1,1,1
2.115463812,0,1,1,0,1,1
2.447473705,0,1,1,0,0,1
2.188222914,0,0,0,0,0,0
1.651439335,0,0,0,0,0,0
3.084374967,1,0,0,0,0,0
2.916409624,0,1,1,2,1,1
2.1312085,0,1,1,1,1,1
2.466072487,0,1,1,0,0,1
2.912287349,0,1,0,2,0,0
2.457780768,0,1,1,1,0,1
2.783450364,0,0,0,0,0,0
1.736955636,0,1,0,0,0,1
2.371916279,1,0,1,2,1,1
2.695228191,1,0,1,0,1,1
1.563497908,0,1,1,2,1,1
2.861190594,0,1,1,1,1,1
1.581962008,0,1,0,1,0,1
2.349622832,0,0,0,2,0,0
2.222526971,1,0,1,2,1,1
3.954872916,1,0,0,1,1,0
1.869535164,0,1,1,1,0,1
3.005732942,1,0,0,2,0,0
3.976340647,0,1,1,1,0,0
2.730809471,0,0,0,0,1,0
1.711767079,0,0,0,0,0,0
2.449346964,0,0,0,0,0,0
1.843258555,1,0,1,1,1,1
2.293451718,1,0,1,1,1,1
3.307634341,0,1,1,0,0,0
2.069085952,1,0,1,1,1,1
2.093210984,0,0,0,0,0,0
2.354756341,0,0,0,2,0,0
2.191431393,1,0,1,2,1,1
2.37912823,1,0,1,2,1,1
1.948386486,0,0,0,0,0,0
3.79615675,0,1,1,0,0,0
2.592232785,0,0,0,0,0,0
2.635401504,0,0,0,0,0,0
2.704593511,0,0,0,0,0,0
1.999016358,1,0,1,1,1,1
2.351150068,0,0,0,0,0,0
3.604480448,0,1,0,1,0,0
2.781824824,0,0,0,0,0,0
3.01566197,0,1,1,2,1,0
2.957708163,1,0,1,1,0,0
2.250631331,1,0,1,1,1,1
2.980892545,0,1,1,1,1,1
2.571322957,1,0,1,0,1,1
2.939883461,0,1,1,1,1,1
2.800162973,0,1,1,2,1,0
1.849475219,1,0,1,2,1,1
2.207559739,0,0,0,0,0,0
2.390112643,1,0,1,0,1,1
2.360475329,0,0,1,0,0,0
2.827112305,1,0,1,2,0,0
2.835761679,0,1,1,1,1,1
2.46487125,0,1,1,0,1,1
2.184079469,1,0,1,0,1,1
1.962732566,0,1,0,2,1,1
1.742385675,1,0,1,2,1,1
3.579957618,0,1,1,2,0,0
3.448394585,0,1,1,0,0,0
2.897450968,1,0,0,0,1,0
2.53701912,0,1,1,2,1,1
1.700086562,0,1,0,2,0,1
2.959580957,1,0,0,1,0,0
2.129923304,1,0,1,1,1,1
1.81294285,0,0,0,0,0,0
3.713905201,1,0,1,2,1,0
1.56172623,0,1,1,2,1,1
2.1457873,1,0,1,2,1,1
1.610336354,0,1,1,2,0,1
2.603526658,0,0,0,0,0,0
2.310266314,0,1,1,0,0,1
2.921264423,0,1,1,2,1,1
1.90015801,0,1,0,2,0,1
1.814454208,0,1,1,0,0,1
2.678109927,0,1,1,1,1,1
2.317999367,0,1,1,0,0,1
2.781308088,0,0,0,1,0,0
2.935337594,0,1,1,2,1,0
1.851284839,0,1,1,0,1,1
1.866807132,0,1,1,1,0,1
1.781472866,0,0,0,0,0,0
1.892686494,0,1,1,1,0,1
2.53188363,0,0,0,0,1,0
1.843023075,1,0,1,0,0,1
2.533701479,0,0,0,0,0,0
2.967540688,0,1,1,2,1,1
3.409160457,0,1,0,0,0,0
1.704821774,0,1,1,2,0,1
2.574512565,0,1,1,1,1,1
2.794827909,0,1,1,1,1,1
2.712810445,0,0,0,0,0,0
2.895789927,1,0,0,2,1,0
2.816643502,0,1,1,2,1,1
2.255915788,0,1,1,0,1,1
2.650849385,0,0,0,0,1,0
1.809206245,0,1,0,2,0,1
2.124812894,0,0,0,0,0,0
2.359174341,0,0,0,0,0,0
3.589014017,1,0,0,1,0,0
1.772508014,0,1,1,2,1,1
2.860253462,0,1,0,1,1,0
2.959126027,0,1,1,0,1,0
2.291076062,0,1,1,2,1,1
3.145251938,1,0,0,2,1,0
2.579443677,0,0,1,0,1,0
1.606212062,0,0,0,0,0,0
2.305091079,1,0,1,2,0,1
3.771043587,0,1,1,0,0,0
2.876332884,0,1,1,0,1,0
1.438732387,1,0,1,1,1,1
2.981774444,1,0,0,1,1,0
1.693146436,1,0,0,2,0,1
2.097657644,1,0,1,1,1,1
2.861749695,0,1,1,2,1,1
1.849210206,0,1,1,1,1,1
2.961168614,1,0,0,1,1,0
3.017554636,0,1,1,2,1,1
2.317806142,0,0,1,0,0,0
2.696253679,0,1,1,2,1,1
2.474068385,0,1,1,1,1,1
1.70945872,1,0,0,1,1,1
2.648734772,1,0,1,1,1,1
2.248651217,0,1,1,0,1,1
2.459384115,0,1,1,0,1,1
2.856227379,0,1,1,2,1,1
2.706326908,0,0,1,0,1,0
1.808116429,1,0,1,1,0,1
2.9646235,0,1,1,2,1,0
3.595002408,0,1,1,2,1,1
2.913150913,1,0,0,2,1,0
3.282361686,1,0,1,2,1,0
2.91660894,0,1,1,1,1,0
2.412385435,1,0,1,2,1,1
3.938989487,0,1,1,2,1,1
2.488677823,0,0,0,0,0,0
1.784424732,0,0,0,0,0,0
2.632546349,0,0,0,0,0,0
2.480658702,1,0,1,1,1,1
3.17671897,0,1,1,2,1,0
2.284071457,1,0,1,2,1,1
2.422978193,0,1,1,1,0,1
2.333599454,0,0,0,0,0,0
2.400747494,0,1,1,1,0,1
3.639362157,1,0,0,0,1,0
2.080894929,1,0,1,2,0,1
2.240132444,1,0,1,1,1,1
2.80903778,0,1,0,0,0,0
2.427213453,1,0,1,0,1,1
2.664143985,0,0,1,0,0,0
1.908223241,1,0,1,2,0,1
2.085709189,1,0,1,1,1,1
2.456014768,0,0,1,0,0,0
2.21409987,1,0,1,2,1,1
2.76086024,1,0,1,2,1,1
2.260339484,0,0,0,0,0,0
2.11806753,0,0,0,0,0,0
1.972782677,0,0,0,0,0,0
2.47836754,0,0,0,2,0,0
2.520667223,0,0,0,0,0,0
1.628674015,0,1,0,1,0,1
3.469281956,1,0,1,2,0,0
1.32549526,0,1,1,1,0,1
1.753121155,0,1,1,2,0,1
2.689830111,0,0,0,0,0,0
2.31952502,1,0,1,2,0,1
2.611661643,0,0,0,0,0,0
2.974552363,0,1,1,2,1,1
2.310109074,0,0,0,2,0,0
3.33579631,0,1,1,1,1,0
2.468115623,0,1,1,0,0,1
1.843485108,1,0,1,0,1,1
2.208904226,0,1,1,2,0,1
2.078765326,0,1,1,2,1,1
1.662121182,0,0,0,0,0,0
1.893926301,0,0,0,0,0,0
2.064974737,0,0,0,2,0,0
1.455839601,1,0,1,0,0,1
2.731007312,0,0,1,0,1,0
1.676581742,1,0,1,2,0,1
2.324007712,0,1,1,0,1,1
2.449101213,0,0,0,0,0,0
2.779371095,0,0,0,0,0,0
2.377890125,0,0,0,2,0,0
1.479742504,1,0,0,2,1,1
2.682094104,0,1,1,1,1,1
3.668769294,0,1,1,1,0,0
2.846095276,0,1,1,1,1,1
2.444091531,1,0,1,1,1,1
2.597699612,0,1,1,2,1,1
2.818888156,0,1,1,2,1,0
2.880852719,0,1,1,1,1,1
2.833613718,0,1,1,1,0,0
2.240501486,0,0,0,2,0,0
2.864552614,0,1,0,1,0,0
2.505472403,0,0,0,0,0,0
2.297462429,0,0,0,0,0,0
2.855494125,0,1,1,1,1,1
1.893479618,1,0,1,0,1,1
2.379371368,0,1,1,0,0,1
1.635123548,0,1,1,0,0,1
1.633452753,0,1,1,0,1,1
1.84982571,0,1,1,0,0,1
2.558008518,0,0,0,0,1,0
2.149819565,1,0,1,2,0,1
2.30372116,0,0,0,0,0,0
2.434019479,0,0,0,0,0,0
1.651993887,0,1,1,0,1,1
2.564812355,1,0,1,1,1,1
2.660768344,1,0,1,2,1,1
2.433405077,0,0,0,0,0,0
1.872032374,1,0,1,2,0,1
1.686740871,1,0,1,2,1,1
2.830669378,0,1,0,2,1,0
2.493647895,0,0,0,2,0,0
2.642581671,0,1,1,1,1,1
2.475004985,0,0,0,0,0,0
2.731668217,0,0,0,0,0,0
2.508685,0,0,0,0,1,0
1.836458958,0,1,0,1,0,1
2.924978147,0,1,1,2,1,1
3.277764208,1,0,1,2,1,0
2.338991274,1,0,0,1,1,1
1.16040396,0,1,1,2,0,1
2.795074735,0,0,0,0,0,0
2.80749928,0,1,1,0,1,0
2.31978221,0,0,1,0,0,0
1.649489875,0,0,0,0,0,0
3.479526949,1,0,0,2,0,0
2.839946056,0,1,0,1,0,0
2.791583072,1,0,1,1,1,1
2.696507947,0,0,0,2,0,0
3.026742084,0,1,1,1,0,0
1.703259534,0,0,0,0,0,0
2.814605654,0,1,1,2,1,1
1.927882789,0,0,0,0,0,0
1.662048637,1,0,0,1,0,1
1.769162727,0,1,0,0,1,1
1.748311304,1,0,1,0,0,1
2.764989569,0,0,0,0,0,0
1.662154035,1,0,1,2,1,1
1.979719064,0,0,0,0,0,0
2.12226477,1,0,1,0,1,1
2.925783021,1,0,0,0,1,0
2.86298483,1,0,1,1,1,0
1.824201211,0,1,1,2,1,1
2.136371542,0,0,0,0,0,0
1.884825628,1,0,1,1,0,1
1.593194086,0,0,0,0,0,0
1.891397014,0,1,0,1,1,1
2.922261501,1,0,0,0,0,0
2.211249695,0,1,0,1,1,1
2.904400825,1,0,1,0,1,0
1.874343934,0,1,1,2,1,1
1.597756293,0,1,1,2,1,1
2.898758602,0,1,1,1,1,1
2.469985298,0,1,1,0,0,1
1.842512528,0,0,0,0,0,0
2.928232315,0,1,0,0,1,0
2.78107534,1,0,1,1,1,1
2.901149336,1,0,0,2,0,0
2.788979538,0,0,0,0,0,0
2.223874037,1,0,1,1,1,1
1.861174161,0,1,1,0,1,1
2.431378223,1,0,1,2,1,1
2.163097247,1,0,1,2,0,1
2.491737182,0,1,1,2,0,1
1.339768208,1,0,1,2,1,1
2.973024704,1,0,0,1,1,0
1.677293269,0,1,0,2,1,1
2.86879288,0,1,1,1,1,1
1.45993255,1,0,0,0,1,1
2.776507674,0,0,0,0,0,0
3.906183767,1,0,1,1,1,0
1.883725661,1,0,1,2,0,1
2.525289294,0,1,1,1,1,1
2.307629704,1,0,1,2,0,1
2.028206532,0,0,0,1,0,0
2.660752951,0,0,0,0,1,0
2.148781565,0,0,0,2,0,0
2.836455719,1,0,0,2,1,0
2.555179104,1,0,1,1,1,1
2.629690333,0,1,1,1,1,1
2.499351242,0,1,1,1,1,1
1.806109169,0,0,0,0,0,0
3.706532248,0,1,0,0,1,0
3.321030613,0,1,1,2,1,1
2.605448472,1,0,1,1,1,1
1.778259305,0,1,0,0,1,1
2.307473286,0,0,0,0,0,0
2.387388868,0,1,1,2,1,1
2.140558544,0,0,0,1,0,0
1.696279925,0,1,0,1,1,1
2.255556145,0,0,0,2,0,0
2.695266262,0,0,0,1,0,0
2.338177694,1,0,1,1,1,1
3.14283246,0,1,1,2,1,1
1.684038829,0,1,0,0,1,1
2.396599383,1,0,1,2,0,1
2.353354538,0,0,0,0,0,0
2.285402514,0,1,0,1,0,1
1.613793198,0,1,1,2,0,1
1.065736629,0,1,1,1,0,1
2.723557716,0,1,1,1,1,1
1.957192031,0,1,1,1,1,1
2.851556839,1,0,0,1,1,0
2.358988209,0,0,0,0,0,0
1.907960106,1,0,1,0,0,1
2.572503948,0,1,1,1,1,1
2.988108428,1,0,1,1,0,0
1.639620017,0,1,1,1,1,1
2.345337028,0,0,0,2,0,0
2.05220764,0,0,0,0,0,0
2.645743551,0,1,1,1,1,1
2.716518626,0,1,1,2,1,1
2.709434668,0,1,1,1,1,1
1.317957619,0,1,0,0,0,1
2.809532679,0,1,0,0,0,0
1.90426833,0,1,1,2,0,1
1.732283191,0,1,1,1,0,1
2.787064475,0,1,1,2,1,1
2.237576803,0,0,0,1,0,0
3.83439213,1,0,1,1,0,0
2.984222365,1,0,0,1,0,0
2.88284292,1,0,1,2,0,0
2.081235588,0,1,0,1,0,1
2.248605944,0,0,0,0,0,0
2.992559403,0,1,1,0,0,0
2.260375463,1,0,1,2,0,1
1.608876489,1,0,0,1,0,1
1.814604304,0,1,1,2,0,1
2.410897042,0,0,0,0,0,0
3.454558533,0,1,0,0,0,0
2.923975031,1,0,1,1,0,0
2.441808572,0,1,1,0,0,1
2.37409128,0,0,0,2,0,0
3.329650146,1,0,0,0,1,0
3.637768293,0,1,0,1,1,0
1.87088392,1,0,1,2,0,1
2.681528026,1,0,1,0,1,1
2.85161219,0,1,1,2,1,1
2.308958378,1,0,1,1,1,1
2.440884989,0,1,1,0,0,1
2.690575936,0,0,1,0,0,0
1.929875887,0,0,0,0,0,0
2.31090505,1,0,0,1,1,1
2.760779521,0,0,0,2,0,0
2.830788455,1,0,1,0,1,0
3.933347201,1,0,1,1,1,0
2.426183076,0,0,1,0,0,0
1.960984903,0,1,1,2,0,1
2.717772384,0,0,0,1,0,0
3.861240086,0,1,1,2,1,1
3.953286136,1,0,1,1,1,0
2.151363838,0,1,1,0,1,1
1.944132219,1,0,1,2,0,1
2.199780165,0,0,0,0,0,0
2.767843271,0,1,1,2,1,1
1.721217298,1,0,1,0,1,1
2.069486359,0,1,1,2,1,1
2.708032,0,1,1,2,1,1
2.57279191,0,0,0,0,0,0
2.33307295,0,1,1,1,1,1
2.42116931,0,1,1,2,1,1
2.66488529,0,1,1,1,1,1
1.873916818,0,0,0,0,0,0
1.881649007,0,1,1,0,0,1
2.629919849,0,0,0,1,0,0
2.220591292,0,0,0,1,0,0
2.13599171,0,0,0,0,0,0
3.060037939,0,1,1,2,1,1
1.651223219,0,1,1,2,0,1
1.634105709,0,1,0,2,0,1
1.601355284,0,1,1,0,1,1
2.589035179,0,0,0,2,0,0
1.822487367,0,0,0,0,0,0
2.800868985,0,1,1,1,1,0
2.934332032,1,0,1,1,1,0
2.691468501,1,0,1,2,1,1
2.395485227,0,0,0,0,0,0
2.957271847,0,1,1,2,1,1
1.598576636,0,1,1,2,0,1
2.464660289,1,0,1,2,0,1
2.337766907,0,1,1,1,0,1
2.270583992,0,1,0,2,1,1
2.703920899,0,0,0,0,0,0
1.95815073,1,0,1,1,1,1
2.407875835,1,0,1,1,1,1
2.794417114,0,0,0,1,0,0
3.677291179,1,0,0,2,0,0
1.944563161,1,0,1,2,1,1
3.50225377,0,1,1,0,0,0
2.369240449,0,0,0,0,0,0
2.39339701,1,0,1,1,0,1
3.744394416,1,0,1,2,1,0
2.485619864,1,0,1,2,1,1
2.442878966,0,0,0,0,0,0
2.463181294,0,1,1,2,1,1
1.55759792,1,0,1,1,0,1
2.709001354,0,0,0,0,1,0
2.226796223,1,0,1,0,1,1
3.539723086,0,1,0,1,0,0
2.80256979,1,0,1,0,1,0
2.159285426,1,0,1,2,0,1
2.866535737,1,0,1,2,1,0
2.404545014,1,0,1,1,1,1
1.828417092,0,0,0,0,0,0
2.810182512,0,1,1,1,0,0
2.412117312,1,0,1,1,0,1
1.718222635,1,0,0,1,0,1
2.340903263,0,0,1,0,0,0
2.920632914,0,1,1,2,1,1
2.546561939,0,0,0,0,0,0
3.47113333,1,0,0,1,1,0
2.841867697,1,0,0,1,0,0
1.53685131,0,1,1,1,1,1
2.304672871,1,0,1,2,1,1
3.121978482,1,0,0,1,1,0
1.593375733,0,0,0,0,0,0
1.837789802,1,0,1,2,0,1
2.437209539,0,0,1,0,0,0
1.693437736,1,0,0,0,1,1
2.585170973,1,0,1,2,1,1
2.659982744,0,0,0,1,0,0
2.889062619,1,0,0,1,0,0
1.795409823,0,0,0,0,0,0
1.951620015,0,0,0,0,0,0
2.998034385,0,1,1,2,1,1
1.624191604,0,0,0,0,0,0
2.412562354,0,1,1,1,1,1
2.782451443,0,1,1,1,1,1
2.494499318,0,0,0,0,0,0
2.398640812,0,1,1,0,1,1
2.361551457,0,0,0,0,0,0
2.603072029,0,0,1,0,1,0
3.955454491,0,1,1,2,1,0
2.520178744,0,0,0,2,0,0
2.673388747,0,1,1,2,1,1
1.52842513,0,1,1,2,0,1
2.547317807,0,0,0,0,0,0
2.28494469,1,0,1,2,1,1
1.91133253,1,0,1,2,0,1
1.944350442,0,1,1,2,0,1
2.464265784,1,0,1,2,0,1
2.330144594,1,0,1,1,1,1
2.188804454,1,0,1,0,1,1
2.654303989,0,1,1,1,1,1
2.534468858,0,0,0,0,0,0
1.767815887,0,1,1,0,0,1
2.702829421,0,0,0,0,0,0
1.258447938,1,0,0,0,0,1
1.709186535,0,0,0,0,0,0
1.504937535,0,0,0,0,0,0
2.394920967,0,1,1,2,0,1
1.835352385,0,0,0,0,0,0
2.241115054,0,0,0,1,0,0
1.775768755,1,0,1,0,1,1
3.559549455,0,1,1,2,1,1
2.612856922,0,0,0,0,0,0
1.646430564,0,0,0,0,0,0
1.601474366,0,0,0,0,0,0
2.538709613,0,0,0,0,0,0
2.934339416,1,0,1,2,1,0
2.858463587,1,0,0,1,0,0
1.864157778,0,1,0,0,1,1
3.361122711,0,1,1,2,1,1
2.927009961,0,1,1,1,1,1
2.932728856,0,1,1,2,1,1
2.680923481,1,0,1,2,1,1
1.612774869,1,0,1,2,1,1
2.046491603,0,0,0,0,0,0
1.941592111,0,1,1,2,1,1
1.882769593,0,1,1,1,1,1
1.78147955,1,0,0,2,0,1
2.407336258,0,0,1,0,0,0
1.548878304,0,0,0,0,0,0
1.769485736,1,0,1,2,1,1
2.70543552,0,0,0,0,0,0
1.785087141,1,0,1,0,1,1
1.31986557,1,0,0,1,0,1
2.497624993,1,0,1,1,1,1
2.207620907,0,1,1,2,0,1
3.014472814,0,1,0,1,0,0
3.949900471,0,1,1,2,0,0
2.374436286,1,0,0,1,1,1
2.922202314,1,0,0,0,1,0
2.103507169,1,0,1,1,1,1
1.605259417,0,0,0,0,0,0
1.808820306,0,1,0,2,1,1
3.36349006,0,1,0,2,0,0
2.932433997,0,1,1,1,1,0
2.328883708,0,0,0,0,0,0
1.937299747,0,1,1,1,0,1
2.204292966,1,0,1,2,1,1
2.735567718,1,0,1,0,1,1
1.953108717,1,0,1,2,1,1
2.485168737,0,1,1,1,1,1
2.824168235,0,1,0,0,0,0
2.495240534,1,0,1,1,1,1
2.752718511,0,1,1,1,1,1
2.370684153,0,0,0,2,0,0
2.090810887,1,0,1,1,1,1
2.494888081,0,0,0,0,0,0
2.658153535,0,0,0,0,0,0
3.734583728,1,0,1,1,1,0
2.487697113,1,0,1,1,1,1
2.005173662,0,0,0,0,0,0
2.082774362,0,0,0,0,0,0
2.541759602,0,1,1,1,1,1
1.952848913,0,1,1,2,1,1
2.820443916,0,1,1,0,0,0
2.176993036,0,0,0,2,0,0
1.72941356,1,0,0,2,0,1
1.715995567,0,0,0,0,0,0
1.823997117,0,1,0,0,1,1
2.289978168,1,0,1,1,0,1
2.777336705,0,0,0,0,0,0
2.58765512,1,0,1,0,1,1
3.537952867,1,0,0,1,1,0
2.306895024,0,0,0,1,0,0
2.78880202,0,0,0,0,0,0
1.055515894,1,0,1,2,1,1
2.644511013,0,0,0,0,0,0
1.5558498,0,0,0,0,0,0
3.905878371,1,0,0,0,1,0
2.893880757,1,0,0,1,0,0
1.912911032,1,0,1,2,0,1
2.810378185,1,0,0,2,1,0
1.993786549,0,1,1,2,0,1
2.025552663,1,0,1,2,1,1
1.931182133,0,1,1,2,0,1
1.898359878,1,0,1,2,0,1
2.22989701,0,0,0,1,0,0
2.287727022,0,0,0,2,0,0
2.017420701,0,0,0,2,0,0
1.899379711,0,1,0,2,0,1
2.129652932,0,1,0,1,1,1
2.444104639,0,0,0,2,0,0
1.937992898,0,1,1,2,1,1
2.122804261,0,1,1,2,1,1
3.544618522,1,0,0,1,0,0
2.139727236,0,1,1,1,0,1
2.260770934,0,1,1,2,0,1
2.529171185,0,0,0,0,0,0
2.685559802,1,0,1,0,1,1
2.556323983,0,1,1,1,1,1
2.365375472,1,0,0,1,1,1
1.870528082,0,1,1,1,0,1
2.082011132,0,0,0,0,0,0
2.183954722,1,0,1,1,1,1
1.963615031,0,1,1,2,1,1
1.025651611,0,1,1,0,1,1
3.371697749,0,1,1,2,1,1
2.838601321,1,0,0,0,0,0
2.558687125,0,0,0,0,0,0
3.627741276,1,0,1,1,1,0
3.113088623,0,1,0,2,0,0
3.873597476,0,1,1,0,1,0
1.746792192,0,1,1,2,1,1
1.736191831,0,1,0,0,0,1
1.912288808,1,0,1,1,1,1
1.927786392,0,0,0,0,0,0
1.930607948,0,1,1,2,0,1
2.126357554,1,0,1,2,1,1
1.900328927,0,0,0,0,0,0
3.32746249,1,0,1,0,1,0
2.561297392,0,0,0,0,0,0
2.555369483,0,1,1,1,1,1
1.818212402,1,0,1,1,1,1
2.731366995,0,0,0,0,0,0
3.931263489,1,0,1,2,1,0
1.844805973,0,1,1,1,1,1
3.138296852,0,1,1,2,0,0
2.247580077,0,0,0,0,0,0
2.74623918,1,0,1,2,1,1
2.211121067,0,1,1,0,1,1
2.680698166,0,0,1,0,1,0
2.785965228,0,1,1,2,1,1
2.499841921,1,0,0,2,1,1
1.830278784,1,0,1,1,1,1
2.935273625,1,0,0,0,0,0
2.99570337,0,1,1,1,1,1
2.751613934,1,0,1,0,1,1
2.592914022,0,0,0,0,0,0
1.835202374,0,0,0,0,0,0
1.270163616,1,0,0,1,1,1
1.867085683,1,0,1,0,0,1
2.034971709,1,0,1,1,0,1
2.775047129,0,0,1,0,0,0
2.410166507,0,0,1,0,0,0
2.155648329,0,1,1,0,1,1
2.804360258,0,1,0,0,1,0
2.642839904,0,1,1,2,1,1
1.656277852,1,0,1,1,0,1
1.985647066,0,1,1,1,1,1
3.786513107,0,1,0,2,1,0
2.956608177,0,1,1,1,1,1
2.840604744,0,1,0,1,0,0
2.977082398,0,1,1,1,0,0
1.57274291,1,0,1,2,1,1
