Aggregate,GRE,Internship,DegCompleted,Winter,GermanLevel,Admission
2.598853258,0,1,1,1,2,0
2.674955111,0,0,0,1,0,0
2.584988401,1,1,0,1,2,0
2.118081893,0,0,0,0,0,0
2.309331159,1,1,1,0,0,1
2.382893028,0,1,0,0,0,0
1.352048598,0,1,1,0,2,1
2.150317194,1,0,1,1,1,1
2.544229773,0,0,1,1,2,0
1.381134283,0,0,1,0,2,1
3.327492624,1,0,0,1,1,0
1.69432964,0,0,1,0,0,1
1.536494902,0,0,1,0,0,1
2.216077714,0,0,1,1,1,0
2.768646314,0,0,0,0,2,0
1.524528458,1,1,1,0,2,1
2.309820087,0,0,1,1,1,0
3.059724059,0,0,0,0,0,0
1.413776803,1,1,0,0,2,1
2.385507325,0,0,0,1,1,0
1.544173986,1,0,1,1,1,1
1.403190743,1,0,0,0,1,1
2.017305481,1,1,1,1,1,1
2.481734145,1,1,1,0,1,1
1.843809369,1,1,1,1,2,1
1.935635432,1,1,1,0,0,1
2.51016356,0,0,1,1,0,0
2.345010616,1,1,1,1,1,1
2.445493153,1,1,1,1,1,1
2.332324859,0,0,0,0,0,0
2.230791033,0,0,0,1,0,0
3.430298291,0,0,1,0,0,0
1.996008636,1,1,1,1,1,1
2.675514202,1,1,1,1,2,0
2.418506565,0,0,1,0,2,0
2.909257532,1,1,0,1,0,0
2.710827341,1,1,1,1,1,1
2.419832449,1,1,1,1,1,1
2.743669966,1,1,1,1,2,0
2.026769949,1,1,1,1,1,1
1.677830465,0,0,0,0,0,1
3.970154148,0,0,1,0,0,0
2.573143918,1,0,1,1,2,0
1.857005059,1,1,1,1,0,1
2.20896539,0,0,0,1,0,0
2.022953465,0,0,0,0,0,0
2.269765265,0,0,0,1,1,0
1.535613671,1,1,1,0,2,1
1.813003149,1,0,1,0,2,1
2.054768098,0,0,0,1,0,0
1.622331111,1,0,1,1,1,1
1.652330326,1,1,1,0,1,1
2.10680999,1,1,1,1,1,1
2.258582301,0,1,0,0,0,0
1.769189357,1,1,1,0,2,1
1.802895924,1,1,1,0,2,1
2.320184525,1,1,0,1,0,0
2.082699444,1,1,1,0,1,1
1.150804164,0,0,0,1,2,1
2.136935554,0,0,0,1,0,0
2.024474271,0,0,0,1,0,0
2.87578411,1,1,0,0,2,0
2.033882177,1,1,1,0,1,1
3.782396809,1,0,0,0,2,0
2.309991949,1,1,1,0,0,1
2.686390854,0,0,0,1,1,0
2.523389492,1,0,1,0,0,0
3.43984892,0,1,0,0,1,0
2.736739164,1,0,1,0,1,0
2.654135171,0,1,1,0,2,0
2.431571912,0,0,0,1,0,0
2.586424341,0,0,0,0,0,0
2.475132129,0,0,1,1,0,0
1.592591465,1,1,1,1,2,1
2.208433942,1,1,1,1,2,1
2.049070067,1,1,1,0,2,1
1.763829995,1,0,1,0,2,1
2.430426976,1,1,1,0,1,1
1.901336417,1,1,1,1,1,1
2.292952198,0,0,0,0,0,0
2.111347218,0,0,0,1,0,0
1.629929904,0,0,1,0,0,1
2.359153839,0,0,1,1,0,0
2.050087298,0,0,0,1,0,0
2.375901596,1,1,1,1,0,1
2.674119344,0,1,0,1,2,0
2.274976226,0,0,0,1,0,0
1.979217426,1,1,1,1,0,1
1.786201374,1,1,1,1,1,1
1.235136551,0,1,1,0,0,1
1.643759594,1,1,1,1,0,1
2.479530238,1,1,1,0,2,1
2.239678274,1,1,1,1,1,1
2.118137743,1,1,1,1,2,1
2.529810724,0,0,0,0,1,0
1.978295326,1,1,1,0,0,1
3.969721277,0,1,0,1,1,0
2.274243959,1,1,1,1,1,1
2.13123477,0,0,0,0,0,0
2.897631197,0,0,1,0,2,0
2.254492633,0,0,0,0,0,0
2.241234168,0,0,0,0,0,0
1.618088048,0,0,0,1,0,1
2.438227084,1,1,1,1,0,1
2.522681293,1,0,0,0,1,0
1.750780236,1,1,1,0,0,1
2.3949425,1,1,1,1,0,1
3.932580827,1,1,1,1,2,0
1.691107119,1,1,1,1,2,1
2.278009395,0,0,1,0,2,0
2.656068037,1,1,1,0,1,0
1.812903579,1,1,1,0,0,1
3.123400102,1,1,1,0,2,0
1.105409532,1,0,1,1,0,1
2.357063836,1,1,1,1,1,1
2.611835699,0,0,1,0,0,0
2.645459161,1,0,0,1,1,0
1.94043957,0,1,1,0,1,1
2.141348036,0,0,0,0,0,0
2.41811847,1,1,1,1,1,1
2.782263718,1,0,1,1,1,0
2.039376664,1,0,1,0,1,1
1.746745635,1,1,1,0,1,1
1.627921746,0,1,1,1,1,1
1.978719668,1,1,1,1,0,1
3.972641842,0,0,1,1,0,0
2.538377462,1,1,0,0,1,0
1.865383688,1,1,1,1,2,1
2.761020028,0,0,0,1,1,0
1.781455029,1,1,1,0,2,1
1.572480765,1,0,0,0,1,1
2.462048057,1,1,1,1,2,1
2.120663382,1,1,1,0,0,1
2.019085436,1,1,1,0,1,1
2.233398043,1,1,1,0,0,1
3.471164158,1,0,0,0,0,0
2.208306335,0,0,0,1,0,0
2.312500262,1,1,1,0,0,1
2.092263742,0,0,0,0,0,0
2.255090749,0,0,0,1,0,0
2.204468821,1,1,0,0,0,0
2.338136659,0,0,0,1,1,0
1.608373839,1,0,1,0,1,1
1.704029396,1,1,1,0,2,1
2.122484768,1,1,1,1,0,1
2.760308085,0,0,0,0,1,0
1.894983022,1,0,1,1,1,1
2.625540138,0,1,0,0,1,0
2.739364302,0,1,0,0,0,0
2.3854376,0,0,0,0,0,0
1.562669726,0,0,0,1,0,1
2.191369247,1,1,1,1,2,1
2.495523171,1,1,1,1,0,1
2.732063103,0,0,0,1,2,0
1.460991569,1,0,0,0,2,1
2.30644318,1,1,1,0,0,1
2.25549929,0,1,0,0,0,0
2.288736222,0,0,0,1,0,0
2.334665317,0,1,0,1,0,0
2.004955575,0,0,0,1,0,0
1.610160103,1,1,0,1,2,1
1.863468648,1,1,1,1,2,1
2.872059515,0,0,1,1,1,0
2.224960229,0,0,1,0,1,0
2.768758781,1,1,1,1,1,1
2.621063736,0,0,0,1,2,0
2.782545712,1,1,1,1,0,0
3.594652512,0,1,1,0,0,0
2.203673107,0,0,0,0,0,0
2.268394084,0,0,0,0,0,0
2.333499591,1,1,1,1,0,1
2.784078987,0,1,0,0,2,0
1.828009962,0,1,1,0,2,1
1.636825099,1,1,1,1,2,1
2.68473244,1,1,1,1,1,1
2.748773871,1,1,1,0,1,1
1.04572494,0,0,1,1,0,1
1.607323626,0,0,0,1,0,1
2.236798491,0,0,0,0,1,0
1.905535411,1,1,1,0,1,1
2.418258919,1,1,1,1,1,1
2.588030021,1,1,1,0,0,0
2.192502368,0,0,0,0,0,0
2.654178673,0,1,0,1,2,0
1.979628879,1,1,1,0,0,1
1.500904134,0,0,1,1,0,1
1.505071764,1,0,1,1,2,1
2.630746195,1,0,1,0,1,0
1.861258634,1,0,1,0,1,1
2.757269933,1,0,1,0,0,0
1.613955384,1,0,1,0,2,1
2.759578947,1,0,0,1,0,0
1.756595934,1,0,1,0,2,1
1.736187081,0,1,1,0,2,1
2.845998657,1,1,0,0,0,0
3.892773101,1,0,1,0,1,0
1.754743007,1,1,1,1,2,1
2.416549715,0,0,1,0,0,0
2.001962449,1,1,1,1,0,1
2.480635634,1,1,1,1,2,1
2.921149469,1,1,0,0,0,0
3.8997838,1,0,0,1,0,0
2.449463753,1,1,1,1,0,1
2.599879232,1,1,1,1,2,0
1.541843469,1,0,0,1,1,1
2.652754312,1,1,1,0,1,1
2.232622373,0,0,0,0,0,0
2.385702713,1,1,1,0,1,1
3.000125178,1,0,1,1,0,0
1.722624192,1,1,1,0,2,1
2.567225573,1,1,1,0,1,1
2.376644834,1,1,0,1,0,0
2.730172142,1,1,1,1,1,1
2.964541935,1,0,0,1,1,0
2.019208641,1,1,1,1,1,1
2.680906334,1,1,1,1,0,0
2.57402515,0,1,1,0,0,0
2.002691656,0,0,0,1,0,0
2.415437781,0,0,0,1,0,0
2.223157214,0,0,0,1,0,0
1.974989323,1,1,1,0,0,1
2.790670327,0,0,1,1,0,0
1.202785082,1,0,0,1,2,1
3.243058077,1,0,0,1,1,0
1.524199644,0,1,1,0,0,1
2.618550591,1,0,0,0,1,0
3.700765702,0,1,0,0,0,0
2.025019533,0,0,0,1,0,0
2.150456703,0,0,0,0,0,0
2.090999734,0,1,1,0,2,1
2.523279186,1,1,1,0,1,1
2.367629263,0,0,0,0,2,0
1.948760344,1,1,1,0,1,1
1.768211289,1,1,1,0,1,1
2.17593564,1,1,1,1,2,1
2.399521766,0,0,0,1,0,0
3.473724729,0,0,1,1,1,0
1.651725222,1,0,1,1,1,1
2.730970654,1,0,1,0,2,0
2.449387043,0,1,0,0,0,0
1.724795546,0,0,1,0,0,1
1.283220277,0,1,0,0,2,1
2.741603199,1,1,1,0,1,1
2.498528734,1,1,1,1,2,1
3.782585924,0,0,1,1,0,0
1.672438782,1,0,0,0,2,1
2.011388049,0,0,0,1,0,0
3.402846261,0,1,0,1,1,0
1.555692542,0,1,1,0,1,1
2.632447009,1,1,0,1,2,0
1.51276968,1,1,1,1,0,1
2.773555253,1,0,0,1,1,0
1.938951235,1,1,1,1,2,1
2.786171628,0,1,0,0,0,0
2.141386031,1,1,1,0,1,1
2.235133766,1,1,1,0,1,1
2.406553005,0,0,1,1,0,0
3.91343586,1,1,0,1,0,0
2.164380911,1,0,1,1,2,1
2.064924072,0,0,0,0,0,0
2.051177153,0,0,0,1,0,0
2.372777112,0,0,0,1,2,0
2.680961756,0,0,1,1,2,0
2.785679975,1,0,1,1,2,0
1.500131266,1,0,1,0,1,1
2.31875629,0,0,0,0,2,0
2.02874886,0,0,0,1,0,0
2.412172106,0,0,0,0,0,0
1.967694458,0,1,1,1,2,1
2.627890838,0,1,0,0,0,0
1.64992454,0,1,1,1,2,1
3.795360615,0,0,0,1,2,0
2.752135513,1,0,1,0,0,0
2.449877505,0,0,0,0,0,0
1.582939657,1,1,1,0,2,1
2.152111038,0,1,1,1,1,1
1.545289985,0,1,1,1,2,1
3.849896092,0,1,1,0,1,0
1.607733999,1,0,1,1,1,1
2.394465303,1,1,1,0,2,1
1.585815141,1,1,1,1,2,1
2.506804475,1,0,0,0,2,0
2.691617702,1,1,0,1,0,0
2.004277299,1,0,1,1,1,1
2.198751303,0,0,0,0,0,0
3.167093338,1,0,0,1,0,0
2.61008418,1,0,0,0,1,0
1.590158078,1,1,0,1,2,1
2.223031873,0,0,0,1,0,0
2.295254887,0,0,0,1,2,0
2.511564843,1,0,0,1,1,0
1.736507735,1,1,1,0,1,1
3.914050247,1,0,1,0,0,0
2.682331539,1,1,1,0,2,0
2.084960193,0,0,0,1,0,0
2.710701928,1,1,1,1,1,1
2.546051211,0,1,1,0,0,0
2.310810216,1,0,0,1,0,0
2.716651794,1,1,1,0,1,0
2.858942706,1,0,0,0,1,0
2.002420206,1,1,1,0,2,1
1.566635418,1,1,1,1,2,1
2.76701728,0,1,1,0,1,0
1.65977325,0,0,1,0,0,1
2.461590883,1,1,1,0,2,1
2.72446452,0,1,1,1,0,0
2.05193253,0,0,0,0,0,0
2.464999292,0,0,0,0,0,0
2.192572548,0,0,0,0,0,0
1.651790053,1,1,1,0,1,1
2.564695447,0,0,1,1,0,0
2.693781262,0,0,1,1,1,0
2.309169712,0,0,1,0,1,0
3.577464311,1,1,1,0,1,0
1.575328607,1,1,1,0,2,1
1.526492437,1,1,0,0,1,1
2.735511813,1,1,1,1,1,1
2.485963714,1,0,0,1,0,0
1.311578398,0,1,1,1,2,1
2.175270926,0,0,0,0,0,0
3.751898269,0,1,1,1,0,0
2.634465829,0,0,1,0,2,0
2.568872595,1,0,1,0,1,0
2.392446624,0,0,0,1,1,0
2.768748418,0,0,0,1,1,0
1.479343031,1,1,0,0,2,1
3.178550544,1,1,0,0,1,0
2.247334052,0,0,1,0,1,0
2.399931873,0,0,1,0,2,0
2.785274147,0,0,1,1,2,0
1.630735301,1,1,1,1,1,1
2.778236407,1,1,1,1,2,0
2.547625481,1,1,1,1,1,1
1.538048809,0,1,1,0,0,1
2.31735063,0,0,0,0,0,0
2.734521824,1,1,1,0,0,0
1.92652321,1,1,1,1,1,1
2.716961686,0,0,1,1,0,0
1.704259421,0,0,0,1,0,1
1.200882347,0,1,0,1,0,1
3.622311497,1,1,0,1,0,0
1.395019757,0,0,1,1,1,1
1.980335112,1,1,1,1,1,1
3.142136003,0,1,0,1,1,0
2.499851377,0,0,0,0,0,0
2.100159486,0,0,0,0,0,0
2.51061716,1,1,1,0,0,0
2.390515618,0,0,1,0,1,0
1.214461179,0,0,0,1,1,1
3.947635524,1,1,1,1,2,0
2.012831303,0,1,1,0,1,1
2.301745556,1,1,1,1,0,1
1.54298898,1,0,1,1,2,1
1.660391279,0,0,0,0,0,1
2.750764115,1,1,0,0,1,0
2.099710199,0,0,0,1,0,0
1.01868771,1,1,0,1,1,1
2.682107841,1,0,1,1,0,0
1.302688673,1,0,1,0,0,1
2.369897378,0,0,0,1,0,0
1.709704112,0,0,1,0,0,1
2.62500861,1,1,0,1,2,0
2.615740158,1,1,1,0,1,1
2.435133666,1,0,0,1,0,0
1.995816738,1,1,1,0,1,1
2.22035612,0,0,0,1,0,0
2.477089137,0,0,0,0,0,0
2.400143829,0,1,0,1,0,0
1.576455748,0,0,0,1,0,1
2.231777907,0,0,0,0,0,0
1.766792144,1,1,1,1,1,1
1.773877209,1,1,1,1,2,1
1.511231123,1,1,1,1,1,1
1.113019828,1,1,0,0,0,1
3.452435215,1,0,1,1,2,0
1.407450212,1,0,0,0,2,1
1.881935354,1,1,1,1,1,1
2.517682366,0,1,1,0,0,0
2.50865678,0,0,1,0,0,0
1.814656099,1,1,1,0,1,1
2.410731315,1,1,1,1,1,1
2.664334691,0,1,1,0,0,0
1.763782635,1,1,1,1,1,1
2.042832157,0,0,0,0,0,0
1.664330901,1,1,1,1,2,1
1.60259625,1,0,1,0,2,1
2.363590135,0,0,0,1,0,0
1.598540628,1,1,1,1,0,1
1.546017603,1,0,1,1,1,1
2.455052321,1,1,1,1,2,1
2.779718218,0,0,1,0,2,0
3.358655765,1,1,1,0,0,0
2.157607476,0,1,1,1,1,1
1.786408227,1,1,1,0,2,1
2.024241722,0,0,0,1,0,0
2.287532498,1,0,0,0,0,0
2.566585946,0,0,1,1,0,0
3.547630396,0,0,0,1,0,0
2.42962556,1,1,1,0,1,1
2.777250197,0,1,1,0,2,0
1.896640411,1,1,1,1,1,1
2.613966533,0,0,0,0,0,0
2.987311329,1,1,1,1,2,0
3.435989751,1,0,0,1,0,0
2.510677186,1,1,1,0,1,1
2.267955796,0,0,0,0,0,0
2.457795907,1,0,0,0,0,0
2.426278689,1,1,1,0,0,1
1.622073628,0,1,1,1,1,1
2.400733177,1,1,0,1,0,0
2.687400056,1,0,0,0,2,0
1.679029997,1,1,1,0,2,1
2.05567191,0,0,0,1,0,0
1.903751632,1,1,1,0,2,1
1.687581124,0,1,1,1,1,1
2.03288031,0,0,0,0,0,0
2.038433058,0,0,0,1,0,0
2.77426659,1,0,1,0,0,0
2.131057616,0,0,0,1,0,0
1.21724547,0,0,1,0,1,1
1.667813638,1,1,1,0,1,1
1.773164831,1,1,1,0,2,1
2.236407863,0,0,0,0,0,0
2.135649646,0,0,0,1,0,0
2.418105938,1,1,1,0,2,1
2.645518604,1,1,1,1,0,0
2.356427049,1,1,1,0,1,1
1.949524156,1,1,1,1,1,1
1.455017568,1,1,0,1,1,1
2.532855458,0,0,1,1,0,0
1.686551848,1,1,1,1,1,1
1.288612698,1,1,1,0,0,1
1.528446953,0,0,0,1,0,1
2.351161489,0,0,0,1,1,0
2.656399873,1,1,1,1,1,1
3.057549121,0,0,1,0,1,0
2.606169337,0,1,0,0,0,0
2.005765696,0,0,0,1,0,0
2.344401799,1,1,1,1,1,1
2.118509932,0,0,0,1,0,0
1.623671138,1,1,1,0,2,1
2.755595615,0,0,1,1,0,0
2.639798146,1,0,0,0,1,0
1.667349429,0,1,1,0,2,1
2.722315931,1,0,1,0,1,0
2.110052129,0,0,0,0,0,0
2.346192957,0,0,0,1,0,0
1.619053872,0,1,1,1,1,1
2.573512849,1,1,0,1,1,0
1.851267132,1,0,1,0,2,1
1.62318846,1,0,1,0,2,1
2.926946081,1,0,0,1,2,0
2.083775323,0,0,0,1,0,0
2.131228213,0,0,0,1,0,0
2.167742794,0,0,0,1,0,0
3.262882523,0,1,1,1,2,0
1.552582603,0,0,0,0,0,1
2.04559288,1,0,1,0,1,1
2.409908378,1,1,1,1,1,1
3.720403909,1,0,1,1,2,0
2.360064952,1,1,1,0,1,1
1.666925308,0,0,1,0,0,1
3.006038249,0,1,0,1,1,0
2.323299679,1,1,0,1,0,0
2.356524929,1,1,0,0,0,0
1.946254032,1,0,1,0,1,1
1.7642605,1,0,0,0,1,1
2.408746156,0,0,0,0,0,0
1.334096418,0,1,1,1,1,1
1.054580479,1,1,0,1,2,1
2.575393689,1,1,1,0,1,0
1.26739363,1,0,0,1,2,1
2.782726588,0,0,1,1,2,0
1.64387262,0,0,0,0,0,1
2.429398103,1,1,0,0,0,0
1.186169337,0,1,1,0,2,1
2.93416198,0,0,0,0,1,0
1.682658332,1,1,1,0,2,1
2.277689905,0,0,0,0,1,0
2.226038732,0,0,0,0,1,0
1.024772828,0,1,1,0,0,1
1.708014379,1,0,1,0,2,1
2.160908501,0,0,0,0,0,0
2.408040143,0,0,0,1,0,0
1.740278231,1,0,1,1,2,1
2.440852047,0,1,0,0,0,0
2.089451989,0,0,0,0,0,0
1.983025739,1,1,1,1,0,1
2.043000332,1,1,1,1,1,1
2.359689303,0,1,0,1,0,0
2.270537441,1,1,1,0,2,1
1.596864935,0,0,1,0,0,1
1.919758255,1,1,1,1,1,1
2.214490639,1,1,1,1,1,1
1.716110003,1,1,1,0,2,1
2.125620465,1,1,1,0,0,1
3.487480277,1,0,1,0,1,0
2.702176833,1,1,0,1,2,0
3.53912251,0,0,0,0,2,0
3.750796997,0,1,1,0,1,0
2.276284449,1,1,0,0,0,0
2.242496614,0,0,1,0,0,0
1.719862629,1,1,1,1,2,1
2.264720315,1,1,1,0,0,1
1.374689333,0,0,0,0,1,1
1.7186737,1,0,1,1,2,1
2.102843416,0,0,0,1,0,0
2.313413998,0,0,0,0,0,0
3.812255424,1,0,0,0,0,0
1.758128159,1,0,0,1,2,1
1.518128967,1,0,0,1,2,1
2.02701086,0,0,0,1,0,0
2.464903594,0,0,0,1,0,0
2.061010038,0,1,1,1,1,1
2.672053379,1,0,1,0,2,0
3.990480218,0,0,1,1,1,0
2.508033714,1,1,0,1,0,0
2.051012873,0,0,0,1,0,0
2.27444031,0,0,0,0,0,0
2.040717599,1,1,1,1,0,1
2.294225034,0,1,0,0,0,0
1.034092671,1,0,0,1,0,1
2.484340478,1,1,1,1,0,1
2.554905179,0,0,0,0,2,0
1.970860822,1,0,1,1,1,1
2.29018626,1,1,1,0,0,1
2.276817067,0,0,0,1,0,0
2.228135433,1,1,1,1,2,1
2.053758391,1,0,1,0,2,1
2.141941701,0,0,0,1,0,0
2.378922419,0,0,0,1,0,0
1.880643758,0,1,1,0,1,1
2.307513149,0,0,0,0,0,0
2.218259654,1,1,1,0,1,1
2.224109837,0,0,0,1,0,0
1.561199646,1,0,1,1,2,1
1.79029171,1,0,0,0,1,1
1.770163038,1,0,1,0,1,1
2.220557361,1,1,1,0,0,1
1.954615433,1,1,1,0,1,1
3.38382383,0,1,0,0,1,0
1.91432192,1,1,1,0,1,1
2.436187754,0,1,0,0,0,0
2.367507386,1,1,1,1,0,1
1.02521205,0,1,1,1,0,1
2.442815759,0,0,0,1,2,0
2.053755353,0,1,1,0,2,1
1.552717485,1,1,1,0,1,1
1.816703018,1,0,1,1,1,1
1.32320995,1,0,0,0,0,1
3.502712038,1,1,1,0,0,0
2.056765359,1,1,1,0,1,1
2.263294471,0,0,0,0,0,0
2.602732578,0,1,0,0,1,0
2.220781563,0,0,0,1,0,0
1.941728318,0,1,1,1,1,1
3.727387278,0,1,1,1,2,0
2.83603313,0,1,0,1,0,0
2.708963515,1,0,1,1,1,0
2.076032907,0,0,0,0,0,0
2.295646025,1,1,1,1,0,1
2.27486848,0,0,0,1,0,0
1.639234178,0,1,1,0,1,1
2.052135305,0,0,0,0,0,0
3.442664222,0,1,0,0,0,0
1.836958971,1,1,1,0,1,1
1.510070087,1,1,0,0,2,1
2.414030046,1,1,1,0,0,1
2.316633725,0,0,0,0,0,0
3.896432351,1,0,0,1,1,0
3.080067626,0,0,0,0,2,0
2.393491549,1,1,1,1,2,1
2.796334743,0,1,1,1,1,0
1.592204007,1,1,1,0,1,1
2.755526713,1,1,0,0,1,0
2.274071093,0,0,0,1,0,0
2.023955604,0,0,0,0,0,0
3.806379826,1,0,0,0,1,0
3.682728595,1,0,0,0,1,0
2.195613914,1,1,1,0,2,1
2.494236634,0,0,0,0,1,0
1.70696161,1,1,0,0,2,1
2.168491318,0,0,0,0,0,0
1.814890849,1,1,1,1,1,1
2.298544722,1,1,1,1,1,1
2.257251866,1,1,1,1,2,1
1.672174083,0,0,0,1,0,1
1.506790174,0,1,1,0,1,1
2.660232834,1,1,1,1,1,1
2.253426234,1,1,1,1,1,1
1.557015294,1,1,1,1,1,1
2.299671307,0,0,0,0,0,0
1.698265911,0,0,0,1,0,1
1.892009894,1,1,1,0,2,1
2.388142092,0,0,0,0,0,0
2.108043595,0,0,0,1,0,0
2.705646057,1,1,0,1,2,0
2.159343861,1,1,1,0,1,1
2.783344463,1,1,1,1,1,1
2.222203516,0,0,0,1,0,0
2.336424969,1,1,1,0,1,1
1.987722447,1,1,1,1,1,1
2.47617331,1,1,1,1,2,1
1.347171125,0,1,0,0,0,1
1.646707123,0,1,1,1,2,1
2.744343484,0,0,0,1,2,0
2.280422192,0,0,0,0,2,0
2.204824949,0,0,1,0,1,0
3.080356509,1,0,0,1,0,0
3.070842185,0,1,0,0,1,0
2.244629317,0,0,0,1,0,0
2.697022219,0,0,1,0,2,0
1.506191024,1,0,1,0,1,1
2.667225689,0,0,0,0,1,0
2.116123559,1,0,1,0,2,1
2.699938009,1,1,1,0,1,1
3.491490513,0,0,1,1,2,0
1.888530978,0,1,1,0,2,1
2.319190685,1,1,1,1,1,1
1.659242011,1,0,0,0,1,1
2.731368284,1,1,1,0,2,0
2.557709461,0,0,0,0,0,0
2.002122671,0,0,0,0,0,0
2.23760828,0,0,1,0,0,0
1.654204402,1,1,1,0,2,1
1.923958773,1,1,1,0,1,1
2.810337479,1,0,0,1,1,0
1.591908358,1,1,0,1,1,1
2.410776355,0,0,0,1,0,0
2.154276796,1,1,1,1,0,1
1.075139998,0,0,0,0,0,1
2.106882827,1,1,1,1,0,1
2.676312644,0,0,0,0,0,0
2.538749961,1,0,1,0,0,0
2.437649577,0,0,1,1,2,0
2.341564965,0,0,1,1,1,0
1.489197949,1,1,1,0,1,1
2.34633565,1,1,1,0,0,1
1.653575132,0,1,1,0,0,1
2.275543262,1,1,1,1,0,1
2.599852467,1,0,1,0,1,0
1.59445958,1,1,1,1,2,1
1.526966641,0,1,1,0,1,1
1.899316756,1,0,1,1,1,1
2.274177799,1,1,1,1,2,1
3.468378068,1,0,1,0,1,0
1.72397694,1,1,1,1,0,1
1.714442284,1,0,0,1,2,1
2.784211889,1,0,1,0,0,0
2.762975532,0,0,0,1,2,0
2.605464774,0,0,0,0,1,0
1.787053293,1,1,1,1,1,1
1.743598483,0,0,0,1,0,1
1.671931088,1,1,1,1,1,1
2.202014128,1,1,1,0,1,1
2.730969537,0,0,0,1,0,0
1.713419967,0,0,0,1,0,1
2.610280151,1,1,1,0,1,1
2.20562874,0,0,0,0,0,0
2.180419745,0,1,1,0,2,1
2.256915446,1,1,1,0,0,1
2.247375345,1,1,1,1,0,1
2.201203506,1,1,0,1,0,0
2.433658499,1,1,1,1,0,1
2.533390615,1,0,0,0,0,0
2.918727,0,1,0,0,2,0
2.137117895,0,0,0,1,0,0
1.805100595,1,1,1,0,1,1
1.770924639,1,1,1,0,1,1
2.918720814,0,0,0,0,2,0
2.44425694,0,0,0,1,0,0
2.610642054,0,1,1,0,2,0
2.170288618,1,1,1,0,1,1
2.407847107,0,0,0,1,0,0
1.570990486,1,0,1,1,1,1
2.366755016,1,1,1,0,1,1
1.906840179,1,1,1,0,2,1
2.357025131,1,1,1,0,1,1
2.477084679,1,1,1,0,2,1
3.076398536,0,1,1,0,1,0
2.221805113,0,0,0,0,0,0
2.461358251,0,0,0,0,2,0
1.803590709,1,1,1,1,2,1
2.231819272,0,0,0,0,0,0
2.398589069,1,1,1,0,2,1
2.765200691,0,1,1,1,0,0
2.562056631,0,0,0,1,1,0
2.015986082,0,0,0,1,0,0
1.664065015,0,1,1,1,1,1
1.004389555,1,0,0,1,1,1
2.368268937,0,0,1,1,1,0
1.58709828,1,1,0,0,1,1
2.4241737,0,0,0,0,2,0
2.13879832,1,1,1,0,2,1
1.993206908,1,1,1,0,1,1
1.919702525,1,1,1,0,0,1
2.778404021,0,1,1,0,1,0
2.311761225,0,0,1,0,0,0
2.066773529,0,0,0,1,0,0
2.128130693,1,1,1,0,2,1
2.257002446,1,1,1,1,2,1
3.045358667,1,0,0,0,2,0
3.152941074,0,1,0,1,0,0
1.066408662,1,0,0,1,0,1
2.216703315,0,0,0,1,0,0
3.298955728,0,0,0,0,1,0
1.868148749,1,0,1,0,2,1
2.753907658,1,1,1,0,1,1
2.438805601,1,1,1,0,2,1
2.087517576,1,1,1,1,2,1
1.956736363,1,0,1,0,2,1
1.554419273,1,1,1,1,1,1
2.248765589,1,1,1,1,0,1
1.940174928,1,1,1,0,0,1
2.436972266,0,0,0,1,0,0
1.50988756,1,0,0,0,2,1
2.651426052,1,1,0,1,0,0
2.216538333,0,0,0,1,0,0
1.690284587,1,1,1,1,0,1
2.259356364,1,1,1,0,0,1
3.953547812,0,0,1,1,2,0
2.759496005,0,0,0,1,2,0
1.593780095,1,1,1,0,1,1
2.117211663,1,0,1,1,2,1
2.058369985,0,0,0,1,0,0
2.33020457,0,1,0,0,0,0
1.57521039,0,0,0,0,0,1
1.742388359,0,0,0,0,0,1
2.557052134,1,0,1,0,2,0
2.516355848,1,1,1,1,1,1
2.225890422,1,1,1,1,1,1
2.359431964,0,0,1,1,2,0
3.781385804,1,0,1,1,0,0
1.669766883,0,0,1,0,0,1
2.270124744,1,1,1,0,0,1
2.243504515,0,0,0,1,0,0
2.937008032,1,0,1,1,0,0
2.366819362,0,0,1,1,1,0
3.108481234,0,0,0,0,1,0
2.342402998,0,0,0,0,0,0
2.562878312,0,1,1,1,2,0
2.2958209,0,1,0,0,0,0
2.695698348,1,0,0,1,1,0
1.590634708,0,1,1,0,2,1
2.759787752,1,1,0,1,1,0
2.269740487,0,0,1,0,0,0
1.57111229,1,0,0,1,2,1
1.473847265,1,1,0,1,0,1
2.63255609,1,1,1,0,1,1
2.548928432,1,1,1,0,1,1
1.577919311,0,1,1,0,2,1
3.149858954,1,0,1,0,2,0
2.104452169,0,0,0,0,0,0
2.66859568,0,1,0,0,0,0
2.992215866,1,1,1,0,0,0
2.842467581,0,1,0,1,2,0
2.21607946,0,0,0,0,0,0
2.185107895,1,1,1,1,1,1
1.732617702,1,1,0,1,1,1
1.513256701,1,0,0,0,2,1
3.687595448,0,1,1,1,1,0
2.516914789,1,1,1,0,1,1
3.440612,1,0,0,0,2,0
2.661860836,1,1,1,0,0,0
1.827119177,1,1,1,1,2,1
2.539199406,0,0,1,1,0,0
2.409845972,0,0,0,0,1,0
1.774761426,1,0,1,1,1,1
2.20602508,0,0,0,0,0,0
2.544846697,0,0,1,1,1,0
2.473651312,0,0,0,0,2,0
2.683724386,0,0,0,1,2,0
2.705497,1,0,0,0,2,0
2.418716802,0,0,1,0,2,0
2.602751545,1,0,0,0,2,0
