Aggregate,Internship,GRE,GermanLevel,DegreeCompleted,Winter,Admission
2.679488838,1,1,1,1,1,1
2.046346556,1,1,2,1,0,1
2.159102119,1,1,2,1,0,1
2.639361351,0,0,0,0,0,0
1.924468101,0,1,2,1,0,1
2.307744707,0,0,2,0,0,0
1.868395535,0,0,0,0,0,0
1.805409534,1,1,1,1,1,1
2.645582111,0,0,0,0,0,0
2.415115162,1,1,2,1,1,1
1.587030002,0,1,1,1,1,1
3.194377421,1,1,0,0,1,0
2.785991526,1,1,1,1,1,1
2.187626149,0,0,0,0,1,0
2.439304015,0,0,0,0,1,0
2.352418811,0,1,2,0,1,0
1.847879901,1,0,1,1,0,1
2.487908851,1,0,2,1,1,1
2.347666202,1,1,1,1,1,1
2.295813031,1,1,2,1,1,1
2.745983357,1,1,2,1,1,1
2.455076029,1,1,1,1,0,1
1.859811141,0,1,2,1,1,1
2.215613494,0,0,0,0,1,0
2.0810813,1,1,0,1,1,1
2.687991211,1,0,1,1,0,1
1.168189126,1,1,0,1,1,1
2.635356488,1,0,2,1,0,1
2.35920842,0,0,0,1,0,0
2.158612276,0,0,0,0,0,0
1.80912872,0,0,0,1,1,1
1.908910257,0,1,1,1,0,1
3.833927187,1,1,2,1,1,0
3.955084812,1,0,1,0,1,0
2.579629763,0,0,1,1,0,0
2.792198488,1,1,1,1,1,1
2.778365013,1,0,2,1,0,0
2.226208349,1,1,1,1,1,1
2.264176026,0,0,0,0,0,0
1.520795503,1,0,0,0,1,1
2.261994251,1,0,2,1,1,1
1.602429113,0,0,0,0,1,0
2.2543943,0,0,0,1,1,0
1.665578146,1,1,2,1,0,1
2.274974908,0,0,0,1,1,0
2.046359371,1,0,0,1,0,1
2.332956992,0,0,2,0,0,0
3.067349648,1,1,1,0,1,0
3.484690656,0,0,0,1,0,0
2.392448037,0,0,0,0,1,0
1.53863383,1,1,2,1,1,1
2.417917834,1,1,0,1,0,1
2.699817077,0,0,0,0,1,0
1.629721526,1,1,2,1,0,1
2.703762581,1,0,2,1,0,0
1.535433544,1,1,0,1,0,1
3.811656364,1,1,2,0,1,0
2.738243747,1,1,0,0,1,0
2.333927756,1,1,2,1,0,1
2.415353858,1,0,1,1,1,1
2.168976257,1,0,1,1,0,1
2.517689872,1,1,2,1,0,1
1.771879802,0,0,1,0,1,1
2.511557598,1,1,1,1,0,1
1.939512219,1,1,0,1,0,1
2.638705582,1,1,2,1,0,1
1.604149774,1,1,0,1,0,1
3.975763435,1,1,1,0,0,0
2.707801728,1,1,1,1,0,1
1.788221305,1,0,1,1,1,1
2.085634184,1,0,1,1,0,1
2.278442351,1,1,1,1,0,1
2.744059217,1,1,2,1,0,1
1.955865834,0,0,0,0,1,0
1.802085048,1,1,1,1,1,1
2.719230328,0,0,1,0,1,0
2.381661094,0,0,0,0,0,0
1.8006652,0,0,0,0,0,0
1.068122109,0,1,0,1,0,1
1.98494329,0,0,0,0,0,0
2.309965957,1,1,2,1,1,1
2.259017139,1,1,1,1,1,1
1.563088642,0,0,2,1,0,1
2.460493128,0,0,0,0,0,0
3.451381813,1,0,0,1,1,0
1.787724197,1,0,1,1,0,1
2.690946498,1,1,1,1,1,1
3.203933076,1,1,0,1,1,0
2.24733249,0,0,2,0,0,0
1.32015065,0,1,2,1,0,1
2.495807261,1,1,2,1,0,1
1.933180451,0,0,0,0,0,0
2.61310748,1,1,1,1,1,1
2.560509061,0,0,0,0,1,0
2.066131352,0,0,0,0,1,0
1.917203674,0,0,0,0,1,0
2.210877847,0,1,1,0,0,0
2.740011481,1,1,2,1,1,1
2.365352025,0,1,2,1,1,1
2.476460856,1,1,0,1,1,1
2.573752552,1,1,0,1,1,1
2.340818512,0,0,1,0,1,0
2.654173246,0,0,0,0,0,0
1.80359883,1,1,2,1,1,1
2.409753811,0,0,0,0,0,0
1.991168585,1,1,1,1,0,1
2.466415422,0,0,2,1,1,0
2.056819907,1,0,1,1,0,1
2.769456874,1,1,2,1,0,1
2.412009558,0,0,1,1,0,0
2.565488511,1,1,1,1,1,1
2.356820823,0,0,0,0,0,0
2.382274104,1,1,1,1,1,1
1.870072826,1,1,2,0,0,1
2.693175695,0,0,0,0,1,0
1.917505563,1,1,2,1,0,1
1.590547511,0,1,0,0,1,1
2.719735084,1,1,1,1,0,1
3.721179654,1,0,2,1,0,0
2.603982798,0,0,0,0,0,0
1.809813211,0,1,2,1,0,1
2.406427945,0,0,2,0,1,0
1.865039214,1,1,0,1,1,1
1.991704014,1,1,1,0,1,1
2.817485401,0,0,2,0,0,0
2.487579708,0,0,0,0,0,0
2.739301333,0,0,0,1,1,0
2.173682681,0,0,0,0,0,0
2.457674481,0,1,0,0,1,0
2.362991334,1,1,2,1,0,1
1.884480115,1,1,1,1,0,1
2.080016104,0,0,0,0,0,0
1.560564822,0,1,1,0,0,1
1.55147605,1,0,2,1,0,1
1.824546254,0,1,1,1,0,1
2.684711072,0,0,0,1,1,0
3.087058825,1,0,0,1,1,0
2.271939387,1,0,1,1,1,1
1.23958551,0,0,0,0,1,1
2.629343651,0,1,0,0,0,0
2.905793461,1,1,2,0,0,0
2.780598941,1,0,2,0,1,0
2.334671658,1,0,2,1,0,1
2.138794239,0,0,0,0,1,0
1.899987819,0,1,1,1,1,1
3.265806976,1,1,1,1,1,0
2.302597753,0,0,0,1,0,0
2.025295047,1,0,2,0,1,1
3.405899237,0,1,0,0,0,0
3.659642589,0,1,0,1,1,0
2.364119112,0,1,0,0,1,0
1.994898301,1,1,1,1,1,1
2.527546054,0,0,0,0,0,0
3.139997652,1,0,0,0,1,0
2.770455558,0,1,1,0,1,0
2.185219518,0,1,1,1,1,1
2.029503102,1,0,2,0,1,1
2.24261899,0,0,0,1,0,0
2.330649251,0,1,1,0,1,0
1.866575133,1,1,0,0,1,1
2.595590324,0,1,0,0,0,0
2.706971428,1,1,1,1,1,1
3.710871044,1,1,1,0,1,0
1.651972617,0,1,1,1,0,1
2.271797297,0,0,1,0,0,0
2.038624127,0,1,2,1,1,1
2.547630403,0,1,0,0,1,0
2.28590885,0,0,0,1,0,0
2.71520693,1,1,1,1,1,1
2.313700786,1,1,2,1,1,1
2.330284315,0,0,0,1,1,0
2.753190036,1,1,2,1,0,0
2.265282288,1,1,1,1,0,1
1.974609173,0,1,0,0,0,0
2.347171747,1,1,1,1,1,1
2.483872724,1,1,0,1,1,1
2.264041561,0,0,0,0,0,0
1.933295519,0,1,0,0,1,0
2.69913452,0,0,0,0,0,0
2.480696085,0,0,0,0,1,0
2.468145554,1,1,2,1,1,1
2.627704876,0,0,1,1,1,0
2.159324875,1,0,2,1,0,1
2.477130479,0,1,0,0,0,0
1.646750692,1,0,2,0,0,1
2.536483872,1,1,1,1,0,1
2.252625541,1,0,1,1,1,1
2.613414027,0,0,0,0,0,0
1.408527909,0,1,1,1,1,1
2.081501263,0,1,0,1,0,1
2.07668629,1,0,2,1,1,1
2.046828771,1,1,2,0,1,1
2.088478779,0,1,0,0,0,0
2.779855489,1,1,1,1,1,1
2.123457528,0,0,0,0,0,0
2.76631694,0,1,1,0,1,0
2.233264507,0,1,2,1,1,1
2.322641904,0,0,0,1,1,0
2.769958923,1,0,2,0,1,0
2.287377139,0,0,1,0,1,0
2.097031691,1,0,1,1,0,1
2.410871011,0,0,0,0,1,0
1.693889536,1,1,1,0,0,1
2.109806694,0,1,2,1,1,1
1.716869885,1,1,0,0,0,1
1.943940435,1,1,0,1,1,1
2.28227575,1,1,2,1,1,1
2.399462942,1,0,2,1,1,1
2.341084123,0,0,1,0,0,0
2.095327204,1,1,0,1,0,1
2.311651551,1,1,1,1,0,1
2.762084218,0,1,2,1,1,0
2.796078133,1,0,1,0,1,0
1.891264206,1,1,1,0,0,1
3.111352816,0,0,2,0,1,0
1.915246048,0,1,0,0,0,0
2.74693587,1,1,2,1,1,1
3.866045275,1,1,2,1,0,0
2.280696879,0,0,0,0,1,0
2.72344383,0,0,0,1,0,0
2.169013634,1,1,2,1,0,1
1.89542056,1,0,0,1,1,1
2.153231874,1,1,1,0,0,1
2.408036256,1,1,2,1,1,1
1.959347473,0,1,0,1,1,1
2.710456744,0,0,1,0,0,0
2.223869411,1,0,2,1,1,1
1.765962587,1,1,0,1,0,1
2.166461555,1,0,2,1,0,1
1.960822922,0,0,0,0,0,0
2.395293843,0,0,1,0,1,0
2.732521422,0,1,1,1,1,0
3.447759186,0,1,2,1,0,0
1.218307112,1,0,0,0,1,1
2.172691896,0,0,0,0,0,0
2.33121677,0,0,0,0,0,0
2.831834412,0,0,2,0,0,0
2.181932132,1,0,2,1,0,1
2.407743582,0,0,1,1,1,0
2.602314162,1,1,2,1,0,1
1.794657249,0,0,0,0,0,0
2.237152149,0,1,2,1,0,1
1.928066834,1,1,0,1,0,1
1.727244035,1,1,2,0,0,1
2.570315434,0,0,0,0,0,0
2.218478481,0,1,1,1,1,1
2.751898988,1,1,2,1,0,1
1.802756736,1,1,1,0,1,1
1.510001617,1,0,2,1,1,1
2.068189992,0,1,0,0,0,0
2.011791542,0,0,0,0,0,0
1.013896091,1,0,1,1,0,1
2.23099407,0,1,1,1,0,1
1.822816263,0,1,2,1,1,1
2.258595118,0,1,2,1,1,1
2.337224781,0,0,0,0,0,0
2.008980732,1,0,2,1,0,1
3.608824413,1,0,2,0,1,0
1.976971633,0,0,0,0,1,0
3.326965248,0,0,0,1,1,0
2.516992662,1,1,2,1,0,1
2.708357401,1,0,1,1,1,0
2.125361052,0,0,0,0,0,0
2.998122486,1,0,2,1,1,0
2.153453876,0,1,2,1,0,1
2.793791196,1,1,0,0,1,0
1.83877683,1,0,1,1,0,1
2.362217603,1,1,1,1,1,1
1.796587339,0,1,0,0,0,1
1.919275814,0,0,0,0,1,0
1.509806703,0,1,2,1,1,1
2.522953802,0,0,0,0,0,0
1.664622177,0,0,1,1,1,1
1.600530052,0,0,0,0,0,0
2.517219723,0,0,0,0,0,0
2.082844626,0,0,0,0,0,0
2.408783902,1,1,1,1,1,1
2.837840752,1,1,2,1,1,0
2.708749734,1,1,2,1,0,1
2.450763232,0,1,0,0,0,0
2.346082246,0,0,0,0,0,0
2.087633751,0,0,0,0,1,0
2.485204755,0,1,0,0,1,0
3.508339381,0,0,0,0,1,0
3.966604119,1,1,2,1,1,0
2.276839357,0,0,0,0,1,0
1.939288264,1,0,2,1,0,1
2.284651176,1,1,1,1,0,1
2.269415482,1,1,2,1,0,1
2.228123856,0,0,0,1,1,0
2.29018975,0,1,2,0,1,0
1.828438664,0,0,2,1,1,1
1.715090508,1,1,2,1,0,1
1.54453217,1,1,0,1,1,1
3.689676343,1,0,0,1,1,0
2.759217346,1,1,2,1,0,1
2.295855107,0,0,0,1,0,0
2.737971953,0,1,0,0,1,0
1.136926222,1,0,0,0,1,1
2.504405407,0,0,0,0,1,0
1.924780502,0,0,0,0,0,0
2.3067436,0,0,0,1,1,0
1.775254747,1,0,1,1,0,1
2.50134198,1,0,1,1,0,1
1.525371238,1,1,1,1,1,1
2.346485959,1,0,1,1,1,1
2.050048708,0,1,0,1,1,1
2.242965902,0,1,2,1,1,1
2.556414789,0,1,0,0,1,0
1.999643893,1,0,2,0,1,1
2.736902933,1,0,0,0,0,0
2.728978951,1,0,0,1,0,0
1.867127171,0,1,1,1,1,1
1.585985832,0,0,1,0,0,1
2.360405182,1,0,1,1,1,1
2.637476855,1,1,1,1,0,1
2.202472281,0,1,1,1,0,1
2.439651935,0,0,0,1,0,0
3.05848712,0,1,0,0,0,0
1.983502051,1,1,2,1,1,1
2.44066348,0,0,0,0,0,0
2.109929515,1,0,1,0,0,1
2.382866139,0,0,0,0,1,0
2.08589147,1,0,1,1,1,1
2.789849683,1,0,1,0,1,0
2.23297667,0,0,0,0,1,0
2.760711731,1,1,1,1,1,1
2.671721245,0,0,0,0,1,0
1.528224552,0,0,0,0,1,0
2.339939741,0,1,1,1,0,1
1.710777611,1,0,2,0,0,1
1.592021326,0,1,0,0,0,1
1.856737869,1,0,1,1,1,1
2.354633031,0,0,0,0,0,0
2.709842143,0,1,1,1,0,0
1.715405362,0,0,2,1,1,1
2.753006724,1,1,1,1,1,1
2.430388436,1,1,1,1,0,1
1.642778088,0,0,2,1,0,1
2.328517299,1,1,2,1,1,1
1.795895241,1,1,2,0,1,1
2.356607472,1,1,2,1,1,1
2.700550517,1,0,1,0,0,0
2.210478373,0,0,2,0,1,0
1.910963903,0,1,0,0,1,0
1.696618593,1,1,0,1,1,1
2.422989517,0,0,1,1,1,0
2.550633757,0,1,0,0,1,0
2.158300031,0,0,0,0,1,0
2.201911856,1,1,2,1,0,1
2.331284059,1,1,2,1,0,1
2.382401075,1,1,1,1,0,1
1.609090085,0,0,2,1,0,1
2.191843401,0,1,0,1,1,1
2.82769656,0,1,0,1,0,0
1.523848588,1,1,0,1,1,1
2.769046874,1,1,2,0,0,0
2.283370923,0,1,1,1,1,1
2.370843109,0,0,0,1,0,0
2.525226267,0,1,0,0,1,0
2.214547053,0,0,1,0,0,0
2.583102321,0,0,0,0,0,0
1.432522843,1,1,0,0,0,1
1.227392834,0,1,2,0,1,1
2.616035048,1,1,0,1,0,1
3.642135892,1,1,1,0,1,0
1.641618165,1,0,1,1,0,1
1.579802328,1,0,1,1,0,1
1.729104019,1,1,1,1,0,1
2.381394392,0,0,2,0,1,0
2.595892301,0,0,0,0,0,0
1.502853106,0,1,2,1,1,1
2.295009384,1,1,2,1,0,1
2.264153944,1,1,2,1,0,1
2.52151127,0,0,0,0,1,0
2.259233146,0,0,0,0,0,0
1.653779387,1,1,1,1,1,1
2.684852172,0,1,0,0,0,0
2.678376133,0,0,2,1,1,0
2.54185678,0,0,0,0,0,0
2.173792953,1,1,1,1,0,1
1.968816711,1,1,0,1,0,1
2.331539896,1,0,2,1,1,1
3.269781898,1,0,0,1,1,0
1.861750161,1,1,0,0,0,1
2.224264516,0,0,0,0,1,0
2.644541913,0,0,0,0,0,0
2.747429245,1,0,1,0,0,0
2.694948311,0,0,0,0,0,0
2.656237364,0,0,0,0,1,0
3.985175448,0,1,1,1,1,0
1.519920355,0,0,2,1,0,1
2.712283106,1,1,1,1,1,1
2.305145171,1,1,1,1,1,1
3.133774537,0,0,0,1,1,0
3.470922523,1,0,0,0,0,0
2.268007284,1,1,2,1,1,1
2.213189193,0,1,0,0,0,0
2.843715895,0,1,2,1,0,0
2.832093279,1,0,2,0,1,0
2.063565997,1,0,1,0,1,1
2.30292055,0,0,0,0,0,0
3.950808695,0,1,0,0,1,0
3.51541172,1,0,1,1,1,0
2.287639015,1,1,1,1,1,1
1.570067401,0,1,1,1,1,1
2.752025294,1,1,2,0,0,0
2.798927587,0,1,2,0,1,0
2.907221668,0,0,0,1,1,0
2.393375829,0,0,0,0,0,0
2.484202076,0,0,0,0,0,0
1.686124147,1,1,1,1,0,1
1.254321992,1,0,1,0,0,1
1.108574028,1,1,0,0,1,1
2.582203568,0,0,0,0,0,0
1.590699899,1,0,2,1,1,1
2.214380322,0,0,0,1,0,0
3.05359808,1,1,0,0,0,0
2.621129849,0,0,0,0,0,0
1.974300116,0,1,0,1,1,1
2.977150523,1,0,2,0,1,0
2.414501987,1,1,2,1,1,1
3.897745188,0,0,1,1,1,0
1.955511398,0,0,0,0,0,0
1.758932174,0,1,1,1,0,1
2.347655568,0,1,1,0,0,0
2.064088257,0,1,2,1,1,1
2.274813526,0,0,2,0,1,0
2.552584717,0,0,0,0,1,0
2.406675878,0,0,0,0,1,0
2.677668735,0,0,1,0,1,0
2.671723127,0,0,0,0,1,0
1.99375965,0,0,0,0,1,0
1.928402821,1,1,1,0,0,1
1.538694471,1,1,1,0,1,1
2.031441055,1,1,0,1,0,1
1.634179558,1,1,1,1,0,1
2.252965819,0,0,0,0,1,0
2.662983523,1,1,2,1,0,1
3.643044049,1,0,1,0,1,0
2.502150814,0,0,0,0,1,0
2.321433775,1,1,1,1,0,1
2.369787467,0,0,0,1,0,0
1.752534368,1,0,2,1,0,1
3.189817142,0,0,2,1,1,0
1.827512706,0,0,1,1,0,1
2.025605776,0,1,0,1,0,1
2.331328253,0,0,0,1,1,0
2.476891264,0,0,0,0,0,0
3.793117746,1,0,0,0,0,0
2.328254141,0,1,1,1,0,1
1.502765505,1,1,1,1,0,1
3.467970121,1,0,2,1,0,0
2.71764218,0,0,2,0,1,0
1.739504996,1,1,0,1,0,1
2.629052641,0,0,0,0,1,0
2.343721639,0,0,0,0,1,0
2.153657514,1,0,1,1,1,1
2.065752802,0,0,0,0,1,0
2.70298081,1,1,2,1,0,1
2.193986946,1,0,2,1,1,1
2.691151209,1,1,0,1,1,1
2.189745187,1,1,1,0,1,1
2.362541048,0,0,0,1,0,0
3.304118263,0,0,0,1,0,0
1.844914433,1,1,0,1,0,1
1.804343267,0,1,2,0,1,1
2.943432825,0,0,0,0,1,0
1.577460191,1,1,1,1,1,1
2.784262498,1,1,1,1,1,1
1.840291497,1,1,0,1,1,1
1.633218085,1,0,2,1,0,1
2.374003147,0,1,2,1,0,1
2.601334592,1,1,1,1,1,1
1.921177876,1,0,1,0,1,1
2.442913462,1,1,2,1,1,1
2.201857247,0,0,0,0,0,0
2.775870318,1,1,1,1,1,1
1.548438724,1,1,0,0,1,1
1.574001605,0,0,1,1,0,1
1.568849267,0,1,1,1,0,1
2.681359556,1,1,1,1,1,1
2.703275425,0,1,0,1,0,0
2.419420949,0,0,0,0,0,0
2.060473955,1,1,1,1,1,1
1.987321908,0,1,0,0,1,0
2.392351549,1,0,1,1,1,1
2.326487761,1,0,2,1,1,1
2.716137749,0,1,0,1,1,0
2.742685669,0,0,0,1,1,0
1.834271387,0,1,1,1,0,1
1.96311789,1,1,0,1,1,1
2.13038353,1,0,2,0,0,1
2.591017188,0,0,0,0,1,0
2.544532738,0,0,0,0,1,0
2.69269495,0,0,1,0,0,0
2.302516683,1,1,2,1,0,1
2.756639005,1,1,1,1,1,0
2.739114561,0,0,2,1,1,0
2.370467625,0,0,0,0,0,0
2.38708258,1,1,2,1,0,1
2.017364674,0,0,0,0,1,0
3.038431991,1,1,1,0,1,0
2.893376338,1,1,1,0,0,0
2.768431485,0,1,2,0,0,0
2.199534202,0,0,0,0,1,0
2.258385356,0,1,2,1,0,1
2.707268457,1,1,2,1,1,1
2.706987433,0,0,0,0,0,0
2.504340189,0,0,0,0,0,0
3.640984491,0,0,0,0,0,0
2.273363725,1,0,1,1,0,1
2.781138336,1,1,1,1,1,1
1.902135517,1,1,0,1,1,1
2.756651144,1,1,1,1,0,1
2.222351485,0,0,0,1,1,0
1.723704621,1,1,0,0,0,1
1.836514596,0,1,2,1,0,1
2.703834525,1,1,2,1,1,1
2.714453523,1,1,2,1,1,1
2.381827051,1,1,2,1,1,1
2.191084255,1,0,2,1,0,1
2.28135924,0,1,2,1,0,1
2.597615439,0,1,0,0,0,0
2.765894799,1,1,2,0,0,0
2.021850011,1,1,2,0,0,1
2.593214,0,0,0,1,0,0
2.257110195,0,1,1,1,0,1
2.200571704,1,1,1,1,1,1
1.968719812,0,1,1,1,0,1
2.258903264,1,0,1,1,1,1
2.137425711,1,1,1,1,1,1
2.720431562,0,0,2,0,0,0
2.776855405,1,1,1,1,0,1
2.150316963,0,0,0,0,1,0
2.33148047,1,0,1,1,1,1
2.413674235,0,0,0,1,0,0
1.905892522,0,0,0,0,1,0
2.460660316,0,1,0,0,1,0
2.304504044,1,0,2,1,0,1
1.903631224,1,0,1,0,1,1
2.532433713,0,0,0,0,0,0
3.030144073,1,0,0,0,0,0
2.653300341,0,0,0,0,1,0
2.77375398,1,1,2,0,1,0
2.00855289,1,1,2,0,0,1
1.817773701,0,0,0,1,0,1
2.231779954,1,1,2,1,0,1
1.78352909,1,1,2,1,0,1
2.032855773,0,0,0,0,1,0
1.189400989,1,1,1,0,1,1
1.901985943,0,1,2,1,1,1
2.583182226,1,1,0,1,1,1
1.519672939,1,1,0,0,0,1
2.641560403,0,1,0,0,1,0
2.179416642,0,0,0,0,0,0
2.394901376,1,1,1,1,0,1
2.381264672,0,1,0,0,0,0
1.955525898,0,1,0,0,1,0
2.187240173,0,0,0,0,1,0
2.799094855,1,0,0,1,1,0
2.440431262,0,1,0,0,0,0
2.4051312,1,1,0,1,1,1
2.08055871,1,1,2,0,0,1
2.032029912,0,1,0,0,1,0
2.081018522,1,1,1,1,1,1
1.428908991,0,1,2,1,0,1
2.636865808,1,1,1,1,1,1
1.351598012,0,0,0,0,0,1
2.567304254,0,0,0,1,0,0
3.421868504,0,0,0,1,1,0
2.200943534,1,1,2,1,1,1
2.34534812,0,0,0,0,1,0
2.094250284,0,0,0,0,1,0
2.404930084,0,0,0,0,0,0
1.753281067,0,1,1,1,0,1
2.762942309,1,1,1,1,0,1
2.141284525,1,1,2,1,0,1
1.56496628,0,1,1,1,1,1
2.618931188,1,0,1,1,1,1
2.273048368,0,1,1,0,0,0
2.169660163,1,0,0,1,1,1
1.780972108,0,0,0,0,1,0
2.275652337,0,0,0,1,1,0
2.297238857,0,1,1,1,1,1
2.774908059,1,1,2,1,1,1
2.522644134,0,0,0,1,1,0
3.28432265,1,1,1,0,1,0
2.57521025,0,0,0,0,1,0
2.367985976,0,0,0,1,1,0
2.509505744,0,0,0,0,1,0
1.676670147,1,1,0,0,1,1
2.029892893,0,0,0,0,1,0
2.213919576,1,1,1,1,1,1
2.689898577,0,0,0,0,0,0
3.13166284,0,0,2,1,1,0
2.240772646,1,1,2,1,0,1
2.182240805,1,0,2,1,0,1
1.833365143,1,0,2,1,0,1
2.791281976,1,1,1,1,0,1
3.250228028,0,1,2,1,0,0
2.375962112,0,0,0,1,0,0
1.867567672,0,0,0,0,1,0
2.421367877,0,0,0,0,1,0
2.953020831,1,1,0,0,1,0
3.741193207,1,0,0,0,1,0
1.730610845,1,1,1,0,1,1
2.597582599,0,0,0,0,1,0
1.922555397,1,1,2,1,1,1
2.295338596,1,1,1,1,0,1
2.251484024,0,0,0,1,1,0
2.730304376,1,1,1,1,1,1
2.232573733,1,1,1,1,0,1
1.688095821,0,0,1,1,0,1
2.640263477,0,0,0,0,1,0
2.466123028,1,1,1,1,0,1
1.673766311,1,1,2,0,1,1
3.213264786,0,1,1,0,0,0
2.698111428,0,0,0,0,0,0
2.05720914,1,0,1,1,0,1
2.233501636,0,0,0,0,1,0
1.527189984,0,1,2,1,1,1
2.718745785,1,1,2,1,1,1
2.57544087,1,1,0,1,0,1
2.068032443,1,1,2,1,0,1
1.824213868,1,1,1,1,0,1
2.48488991,1,1,1,1,1,1
1.58108589,1,1,2,0,0,1
2.125976956,0,0,0,0,0,0
2.713765811,1,1,2,1,0,1
2.263673119,0,1,2,1,1,1
2.716020519,1,1,1,1,0,1
2.295936907,0,0,0,0,0,0
2.199789387,0,1,1,1,1,1
2.468969449,0,0,0,1,1,0
2.238732326,0,1,1,0,1,0
1.911649418,1,1,0,1,1,1
2.576638175,1,1,0,1,0,1
1.928194502,1,1,1,0,1,1
2.562421595,0,0,2,1,0,0
1.746496806,1,1,0,0,0,1
2.395121621,0,0,1,0,0,0
3.16546414,1,1,2,0,1,0
1.901452731,1,1,2,1,0,1
1.95668589,0,1,2,1,0,1
2.279239963,1,1,1,1,1,1
2.607438021,0,0,0,0,1,0
3.87283271,0,0,1,1,0,0
2.738835682,1,1,1,1,1,1
1.590065789,0,0,0,0,0,0
2.754366726,1,1,2,1,1,1
2.731970343,1,1,2,1,0,1
2.118450544,0,0,0,0,1,0
2.388541563,0,1,1,1,1,1
2.659597138,1,1,1,1,0,1
2.208192206,1,1,1,1,1,1
1.718999665,1,1,2,1,1,1
2.159416298,0,0,0,0,1,0
1.8852882,1,1,2,0,1,1
1.692386391,0,1,1,1,0,1
3.841212991,1,0,1,1,0,0
2.809801069,0,0,2,0,0,0
1.756377397,0,1,2,1,0,1
2.758278996,1,0,1,1,1,0
2.434901694,0,1,0,0,0,0
1.5908757,1,1,1,0,0,1
2.371605677,1,1,1,1,1,1
2.789318851,0,0,0,1,1,0
2.733343866,1,1,1,1,1,1
1.769712813,1,1,1,1,0,1
2.110504179,1,1,0,1,0,1
3.561094521,0,1,2,1,0,0
1.516489681,1,0,2,0,1,1
2.771608964,0,0,1,1,0,0
2.674240086,0,0,2,0,0,0
2.565336668,0,1,0,0,1,0
2.530151894,1,1,1,1,1,1
2.599442134,0,1,0,0,1,0
2.406142868,0,0,0,1,1,0
2.402616356,0,0,0,0,0,0
2.792211266,1,1,2,1,0,0
2.422164588,0,0,0,0,0,0
2.492935875,0,0,1,1,1,0
2.715089145,1,1,2,1,0,1
2.006563375,1,1,2,0,0,1
2.378129203,0,0,1,0,0,0
1.714666882,1,1,1,1,1,1
1.873151002,1,1,0,0,0,1
1.216619292,0,0,2,1,1,1
2.745870655,1,1,1,0,1,0
1.969237373,1,1,2,1,0,1
2.29820595,0,1,2,1,0,1
2.677040091,0,0,0,0,1,0
2.465810998,0,1,0,0,1,0
2.678643102,0,1,0,0,0,0
2.324673458,0,0,0,0,0,0
2.259559132,0,0,0,0,0,0
2.192220262,1,0,1,1,0,1
1.6904019,1,1,1,0,1,1
2.224080701,0,0,0,0,1,0
2.496044804,0,0,0,0,0,0
2.773869673,0,0,0,0,1,0
3.741155446,1,0,0,0,1,0
1.992314436,1,0,0,1,0,1
1.464958497,0,1,2,0,1,1
2.063796687,1,0,2,1,0,1
1.923628224,1,1,2,1,1,1
2.532016144,0,0,0,0,1,0
2.749116424,1,1,1,1,0,1
1.513382923,1,1,1,1,0,1
3.659840682,0,0,1,1,0,0
2.556413545,0,0,0,0,0,0
2.432170206,0,0,0,0,0,0
3.150610607,1,0,1,0,0,0
2.436002737,0,0,0,0,0,0
2.343197626,0,1,2,1,0,1
2.247296907,1,1,2,1,0,1
1.598233307,0,0,1,1,0,1
2.723048764,0,0,1,1,0,0
2.128908792,1,0,2,1,1,1
1.614918032,1,0,1,1,0,1
2.633312644,0,0,0,0,0,0
2.447683867,0,0,1,0,1,0
2.612985847,0,1,0,0,0,0
3.062924787,0,0,1,0,1,0
1.468322524,1,0,1,0,1,1
1.193673381,1,1,2,1,1,1
2.652022625,0,0,0,1,1,0
2.02933756,1,1,1,1,0,1
2.140543178,0,0,0,0,0,0
2.391383915,1,1,2,1,0,1
2.665565411,0,1,0,0,1,0
2.014456948,1,1,0,1,1,1
2.702247272,1,1,1,1,1,1
2.070733089,0,0,0,0,0,0
1.694585932,1,0,1,1,1,1
2.744720826,1,1,2,1,0,1
2.322040808,1,0,1,1,0,1
2.526116278,0,0,0,0,0,0
2.278881166,1,0,2,1,0,1
2.552414441,0,1,0,0,0,0
2.259878135,1,1,1,1,1,1
3.87264073,1,1,0,1,0,0
2.708479715,1,1,1,1,0,0
2.585751804,0,0,2,0,1,0
3.613125352,0,1,2,1,0,0
2.681614746,0,1,0,0,1,0
2.261278661,0,0,0,1,1,0
1.868473425,0,0,2,0,0,1
2.266319453,0,1,2,1,0,1
1.533021673,0,0,0,0,0,0
2.572432656,0,1,0,0,0,0
2.326092404,1,0,1,1,0,1
1.681948318,1,1,1,0,0,1
2.562777257,0,0,0,0,0,0
2.355864276,0,1,2,1,0,1
2.565120328,0,0,1,1,0,0
1.787688288,1,1,1,1,0,1
3.793564677,0,1,1,1,1,0
2.164009098,0,0,0,0,1,0
1.914781526,0,1,0,1,0,1
2.772534878,1,0,1,1,1,0
2.567649924,0,0,0,0,1,0
2.964089174,1,0,1,0,1,0
1.844625891,1,0,2,1,1,1
1.904974772,0,0,0,0,1,0
2.1900503,0,1,0,1,0,1
2.53060367,0,0,0,1,0,0
1.193516621,0,0,1,0,1,1
1.685974949,0,1,2,0,1,1
2.337477947,0,1,2,0,1,0
1.521571049,1,0,1,1,0,1
2.515588172,0,0,0,0,1,0
2.364039977,0,0,2,0,1,0
2.806789361,1,1,0,1,0,0
