Aggregate,WorkExpLess1Year,WorkExpMore1Year,GermanLevel,Private,GRE,Admission
1.924915116,1,0,2,1,0,1
1.892524953,1,0,1,0,1,1
1.164476435,1,0,2,1,0,1
1.896281234,0,0,1,0,1,0
1.930816639,0,1,2,1,0,1
2.126667769,0,1,1,1,1,1
1.972100772,1,0,2,1,1,1
2.011512163,1,0,2,0,1,1
1.855692198,1,0,2,1,1,1
2.015985706,0,1,1,0,1,1
1.892293095,0,0,0,0,0,0
1.86140191,1,0,1,0,1,1
2.033773529,1,0,2,1,1,1
1.889156437,1,0,2,1,1,1
2.10930061,1,0,1,1,1,1
1.955446952,0,1,2,1,1,1
1.986495294,0,0,1,0,1,0
1.511356454,0,0,0,0,0,0
1.619880357,1,0,0,1,1,1
1.06366568,1,0,1,0,1,1
1.942290562,1,0,2,1,0,1
1.360284869,1,0,1,1,0,1
1.689850165,0,1,2,0,0,1
2.004458848,1,0,2,0,1,1
1.43117581,0,1,0,0,0,1
1.643234773,1,0,1,1,1,1
1.544583978,1,0,0,1,1,1
2.052835234,0,1,0,0,1,1
1.70747438,1,0,1,0,1,1
1.139688734,1,1,0,1,1,1
1.882225276,0,0,0,0,0,0
1.60737246,0,0,0,0,0,0
1.524923788,1,0,0,0,1,1
1.957700194,0,0,2,0,1,0
1.919419717,0,0,0,0,0,0
2.155008801,1,0,1,0,1,1
2.179816578,0,1,2,1,1,1
1.699200599,0,0,0,0,0,0
1.983757693,0,1,2,0,1,1
1.907477274,0,0,0,0,0,0
2.153661415,0,1,2,1,1,1
1.7724387,0,0,0,0,0,0
1.846619481,0,0,0,0,0,0
1.889556419,0,0,2,0,0,0
1.951239835,1,0,2,1,0,1
1.722788302,1,0,2,0,1,1
1.833483022,0,0,0,0,0,0
1.720367207,0,0,0,0,0,0
1.887523767,0,1,2,0,1,1
1.992744518,1,0,2,0,1,1
1.675092859,0,1,2,0,0,1
1.980550327,0,1,2,0,1,1
1.596932108,1,0,0,1,1,1
1.676417572,1,0,2,0,1,1
1.634671961,0,1,2,0,0,1
1.758949379,1,0,2,0,1,1
1.342193751,1,1,1,1,1,1
1.761755182,1,0,2,0,1,1
2.025437387,0,1,0,1,1,1
1.524199696,0,0,0,0,0,0
1.794269051,0,0,0,0,0,0
1.640275136,1,0,1,0,1,1
1.865300196,0,0,1,0,0,0
2.201394535,1,0,2,0,1,1
1.825029499,0,0,1,0,1,0
1.909388936,0,1,2,0,1,1
1.601749465,1,0,2,1,1,1
1.959465289,0,1,1,0,0,1
1.648364307,1,0,2,0,1,1
1.573577193,0,1,2,0,0,1
1.94211701,0,1,1,1,0,1
2.232884562,0,1,2,1,1,1
1.885720128,0,0,0,0,0,0
2.189461356,0,1,0,0,1,1
1.993607555,1,0,1,0,1,1
1.588393997,1,0,0,0,1,1
1.340925224,1,1,1,0,1,1
2.224212089,0,1,0,0,1,1
1.755393961,0,0,0,0,0,0
1.999101977,0,1,2,1,0,1
2.057191199,0,1,2,0,1,1
2.284151749,1,0,1,0,1,1
1.257498387,0,1,2,1,0,1
1.89932252,0,0,1,0,1,0
1.911134059,0,0,1,0,0,0
1.9783841,1,0,1,0,1,1
1.165033819,0,1,0,1,0,1
1.676132114,0,1,1,0,1,1
2.252786228,1,0,2,1,1,1
1.813685284,0,1,2,0,0,1
1.532462434,0,0,1,1,1,1
2.28503692,1,0,2,0,1,1
2.197815623,0,1,1,0,1,1
1.689836975,0,1,1,0,1,1
1.61453693,0,0,2,0,1,1
1.852620253,0,1,1,0,1,1
2.294408879,0,1,0,0,1,1
1.941967502,0,0,0,0,0,0
2.251496414,0,1,1,0,1,1
1.987796973,1,0,1,1,1,1
1.973006638,0,0,2,0,0,0
2.005858596,0,1,2,0,1,1
1.539064313,0,1,1,1,1,1
1.526623442,0,0,0,0,0,0
1.803064804,0,1,2,1,1,1
2.254052613,1,0,2,1,1,1
1.811808385,0,1,1,0,0,1
1.652803916,1,0,2,0,1,1
1.830739067,0,0,0,0,0,0
2.277022897,0,1,2,0,1,1
1.913607603,0,1,2,1,1,1
1.926229448,0,0,0,0,1,0
1.581469749,1,0,2,1,1,1
1.949434909,0,1,1,0,1,1
2.020220892,0,1,0,0,1,1
1.618455119,1,0,0,0,1,1
1.82953057,0,0,0,0,0,0
1.846121092,1,0,2,1,1,1
1.609215806,0,1,1,0,1,1
2.291155517,0,1,2,0,1,1
1.991598234,0,1,1,0,1,1
1.601553,0,1,1,0,1,1
1.76123059,0,1,1,0,0,1
1.523936178,0,1,2,1,0,1
1.882768458,0,1,2,1,0,1
1.665973449,0,1,1,0,0,1
1.748782842,0,1,1,1,1,1
2.13119069,0,1,1,1,1,1
2.187620002,1,0,1,1,1,1
1.676439105,0,1,2,0,1,1
1.999519843,0,0,0,0,0,0
2.146558992,1,0,2,0,1,1
1.961628953,0,0,2,0,0,0
1.951826822,1,0,2,1,1,1
1.924821961,0,1,0,1,1,1
1.556545053,0,1,2,0,0,1
1.011946834,0,0,1,0,1,1
1.964079174,1,0,1,1,1,1
1.667702991,1,0,0,1,1,1
1.807906426,0,1,2,1,1,1
1.614011496,1,0,1,0,1,1
2.261277265,1,0,2,1,1,1
1.807711235,1,0,1,0,1,1
2.295904132,0,1,2,1,1,1
1.249079345,1,0,0,0,0,1
1.829560638,1,0,1,0,1,1
1.505446338,1,0,2,0,1,1
1.515651065,0,0,2,0,1,1
1.921429136,0,0,0,0,0,0
1.540651431,0,1,1,1,1,1
1.778257847,0,0,0,0,0,0
1.958594692,1,0,1,0,1,1
1.594848311,0,1,2,1,0,1
1.632423258,0,1,2,1,0,1
1.874892788,0,1,0,1,1,1
1.948942244,0,0,0,0,0,0
1.995841622,1,0,2,1,1,1
2.094321959,0,1,0,0,1,1
1.926653635,1,0,1,1,0,1
1.808749846,1,0,1,1,0,1
1.672734736,1,0,0,0,1,1
1.903282773,0,0,1,0,1,0
1.943954808,0,0,0,0,0,0
1.862337451,1,0,0,1,1,1
1.840203362,0,0,0,0,0,0
1.648798007,0,1,2,1,0,1
1.895390033,1,0,1,1,1,1
1.942635122,0,0,0,0,1,0
1.916785944,1,0,1,1,1,1
1.63759451,0,0,0,0,0,0
1.874673947,1,0,1,1,0,1
1.745687348,1,1,1,1,1,1
1.660149922,0,0,0,0,0,0
1.490112447,0,0,2,0,1,1
1.930285099,0,0,1,0,0,0
1.660876572,1,0,0,1,1,1
1.755794557,0,1,1,1,1,1
1.853561562,0,1,1,0,1,1
1.51589404,1,0,0,1,1,1
1.980948325,1,0,0,1,1,1
2.013448557,1,0,2,1,1,1
1.807354303,0,1,2,0,0,1
1.91944286,0,1,2,1,1,1
1.999747799,0,0,1,0,1,0
1.532031856,0,1,1,1,0,1
1.572945532,1,0,0,0,1,1
1.736626259,1,0,1,0,1,1
1.657469602,1,0,1,1,1,1
1.735222963,1,0,2,1,1,1
2.176178701,0,1,0,0,1,1
1.558119453,1,1,2,0,1,1
2.287854174,1,0,1,1,1,1
1.784292381,0,1,2,0,1,1
1.736246597,1,0,1,0,1,1
1.907449729,0,0,0,0,0,0
1.56922327,1,0,1,0,1,1
1.831725254,1,0,1,1,1,1
1.533734387,0,1,2,0,0,1
1.86955848,1,0,0,1,0,1
2.005523992,0,1,0,0,1,1
2.020223445,0,1,2,0,1,1
1.666564082,1,0,1,1,1,1
1.940491874,0,1,2,1,0,1
1.943535149,1,0,1,0,1,1
2.006957088,0,1,1,1,1,1
1.867011762,0,0,0,0,0,0
1.743428268,1,0,1,1,1,1
1.998546166,0,1,2,1,1,1
2.047551233,1,0,2,0,1,1
1.824036574,1,0,2,1,1,1
1.506278245,0,1,1,0,1,1
1.926578781,0,0,0,0,0,0
1.851395511,0,1,2,0,1,1
1.643742255,1,0,1,0,1,1
1.59331141,0,0,0,0,0,0
1.823143799,0,0,0,0,0,0
1.982541428,1,0,2,0,1,1
2.176761731,0,1,0,0,1,1
2.155385409,1,0,1,0,1,1
1.764149784,0,1,2,1,0,1
1.969240449,0,1,1,1,1,1
1.831329844,0,1,1,0,1,1
1.863984405,1,0,2,1,1,1
1.746106258,0,0,0,0,0,0
1.950894492,0,0,1,0,1,0
1.967387133,0,0,0,0,1,0
2.147580781,0,1,2,1,1,1
1.456122885,0,1,1,1,0,1
2.222540141,0,1,1,1,1,1
1.836416343,0,0,0,0,0,0
1.516861345,0,0,0,0,0,0
2.066494618,1,0,1,1,1,1
2.060880587,0,1,2,0,1,1
1.586382334,0,1,2,0,1,1
1.94678207,1,0,2,1,0,1
2.222669567,0,1,1,0,1,1
1.802377101,1,0,0,1,0,1
1.973186574,1,0,1,0,1,1
1.907640156,1,0,2,1,1,1
1.932158354,0,0,1,0,0,0
1.801437626,1,0,1,0,1,1
1.626521493,0,1,2,1,0,1
2.13177363,1,0,2,0,1,1
1.336905669,0,1,2,0,1,1
1.51754196,0,1,2,0,1,1
2.176325093,1,0,2,1,1,1
2.233773693,0,1,1,0,1,1
1.777320001,0,1,1,1,1,1
1.889868078,0,1,1,0,1,1
1.88531327,0,1,2,0,1,1
1.903720406,0,1,1,0,0,1
1.793101241,0,0,0,0,0,0
1.983601716,0,1,2,1,1,1
1.709872227,1,0,1,1,1,1
1.890803757,0,0,1,0,1,0
1.5006478,1,0,0,0,1,1
1.229947412,1,0,1,1,0,1
2.203305931,0,1,0,1,1,1
2.079542476,0,1,2,0,1,1
1.501406823,1,0,2,1,1,1
1.98304499,0,0,1,0,0,0
1.518162287,1,0,1,0,1,1
1.923679655,0,0,0,0,0,0
2.148841743,0,1,2,1,1,1
1.887994427,1,0,1,0,1,1
1.789795816,1,0,0,0,1,1
1.675509049,0,1,2,1,0,1
1.242930602,1,0,1,1,1,1
1.837973371,0,1,1,0,1,1
1.950686817,1,0,2,1,1,1
1.594461915,0,0,0,0,0,0
1.51351801,0,0,2,1,1,1
1.780474504,0,1,1,1,1,1
1.695800954,1,0,0,0,1,1
1.849653444,1,0,0,1,1,1
1.99684571,1,0,0,1,1,1
1.759742403,0,1,2,1,1,1
1.956792014,0,0,0,0,1,0
1.82910913,0,1,2,1,1,1
1.613038919,0,1,1,0,1,1
1.666140825,1,0,0,1,1,1
2.052745389,1,0,1,1,1,1
1.760061095,1,0,1,1,1,1
1.952088186,0,1,1,1,0,1
1.764628626,1,0,0,0,1,1
1.744060235,0,0,0,0,0,0
1.828951348,0,1,2,1,0,1
1.970479056,0,1,2,0,0,1
1.955881575,0,1,2,1,1,1
1.675378027,0,1,1,0,0,1
1.911489402,1,0,2,1,1,1
1.657866197,0,0,1,0,1,1
2.226635358,0,1,0,1,1,1
2.067906457,0,1,0,1,1,1
1.906672447,1,0,0,1,0,1
1.922978479,0,1,1,1,1,1
1.668937724,0,0,0,0,0,0
1.805375923,1,0,1,1,1,1
1.648555549,1,0,2,0,1,1
1.7486049,0,0,0,0,0,0
1.958752592,0,1,1,1,0,1
1.524464962,0,1,2,0,0,1
1.09334731,0,1,2,1,0,1
1.711862055,1,0,2,1,1,1
1.754822622,0,0,0,0,0,0
1.183064641,0,0,1,0,0,1
1.408146551,1,0,2,0,0,1
1.515937739,1,0,1,1,1,1
1.906018881,0,0,1,0,1,0
1.725352011,0,1,2,1,1,1
1.769471905,0,0,0,0,0,0
1.953079155,1,0,1,1,1,1
1.884847171,1,0,1,0,1,1
1.870641227,0,0,0,0,1,0
1.672776172,0,0,0,0,0,0
1.584770809,0,1,1,1,0,1
1.619024118,0,1,1,0,1,1
1.588451124,1,0,2,0,1,1
1.954211927,0,0,0,0,0,0
2.051465006,0,1,1,1,1,1
1.946429904,0,0,0,0,0,0
1.805800068,1,0,2,0,1,1
2.215577622,1,0,1,1,1,1
1.650698495,1,1,2,1,1,1
1.98178091,0,0,0,0,0,0
1.761526723,0,1,2,0,0,1
2.095698273,1,0,2,0,1,1
1.723383646,1,1,1,0,1,1
1.911278038,0,1,2,0,1,1
1.585079793,1,1,1,1,1,1
1.853636682,0,0,0,0,0,0
1.977579226,0,0,0,0,0,0
2.263217203,1,0,1,0,1,1
1.722296522,1,0,2,0,1,1
1.532901274,1,0,2,1,1,1
1.610219463,0,1,2,0,1,1
1.711998193,1,0,1,1,1,1
1.949558969,0,1,2,1,0,1
1.838894643,0,0,0,0,0,0
1.549327274,0,0,0,0,0,0
1.626021771,0,0,0,0,0,0
1.695197016,1,0,0,0,1,1
1.806271037,0,0,0,0,1,0
1.54263126,0,1,2,1,0,1
1.532715203,0,0,2,0,1,1
1.632812373,0,1,1,0,0,1
1.932660046,1,0,0,1,0,1
1.855215277,0,0,0,0,0,0
1.737431975,0,1,2,1,0,1
1.933384321,1,0,2,0,1,1
1.903134555,0,0,1,0,0,0
2.283373634,0,1,2,1,1,1
2.282796194,1,0,2,1,1,1
1.758993733,0,1,1,0,0,1
1.313678961,0,1,2,1,1,1
1.756061946,1,0,0,0,1,1
1.589967576,0,0,0,0,0,0
1.948699881,0,1,2,1,0,1
1.589470365,0,1,2,1,1,1
1.646892958,0,1,2,1,1,1
1.715222331,0,1,1,1,0,1
1.626491782,0,1,1,1,1,1
2.289397238,1,0,1,0,1,1
2.065392343,0,1,2,1,1,1
1.966452593,0,0,0,0,0,0
1.29124944,0,1,1,1,0,1
1.909839061,0,1,1,0,0,1
1.581222001,1,0,1,0,1,1
1.887537447,1,0,2,0,1,1
1.627632416,0,1,2,1,0,1
2.186507135,0,1,2,0,1,1
1.772904411,1,0,1,1,1,1
1.726535447,0,0,2,0,1,1
1.917472054,1,0,1,0,1,1
2.136733472,1,0,2,1,1,1
1.796157463,1,0,1,1,1,1
1.573855597,1,0,1,1,1,1
2.005430631,1,0,1,0,1,1
1.893664529,1,0,1,0,1,1
1.995954304,1,0,1,0,1,1
2.063705124,1,0,2,0,1,1
1.479338775,0,0,1,0,0,1
1.917759164,0,1,1,1,0,1
1.596704835,0,1,2,0,1,1
1.557782855,0,0,0,0,0,0
2.226670072,0,1,0,0,1,1
1.964289963,1,0,1,1,1,1
1.659934943,0,1,2,0,0,1
1.526582924,0,1,1,0,1,1
1.570105623,0,1,1,1,1,1
2.19055951,1,0,2,1,1,1
1.837183355,0,0,2,0,0,0
2.006518046,0,1,0,1,1,1
1.949216118,0,1,1,0,0,1
1.753334144,1,0,0,0,1,1
1.852172418,0,1,2,0,0,1
1.831619331,0,1,1,0,0,1
2.246057566,1,0,2,0,1,1
1.865736389,0,0,1,0,1,0
1.95674469,1,0,1,0,1,1
1.537586417,1,0,2,0,1,1
1.905702178,0,1,1,0,1,1
1.583832946,0,0,0,0,0,0
1.785235867,0,0,0,0,0,0
1.556475066,0,0,0,0,0,0
1.597721422,1,1,1,1,1,1
2.198115959,0,1,2,0,1,1
1.825647349,1,0,1,0,1,1
1.810472561,1,0,2,0,1,1
1.057519827,0,1,1,1,0,1
1.843889972,1,0,1,0,1,1
1.564134666,0,0,0,0,0,0
2.00535882,0,1,1,1,1,1
1.719829882,1,0,0,1,1,1
2.210514684,0,1,2,1,1,1
1.755926368,0,0,0,0,0,0
2.066784901,0,1,0,0,1,1
1.762200898,1,1,2,1,1,1
1.763213982,1,0,1,0,1,1
1.982949773,1,0,1,1,1,1
1.763745482,0,1,2,1,0,1
1.716173233,0,0,0,0,0,0
1.686392659,0,0,0,0,0,0
1.633468783,1,1,1,1,1,1
1.947411909,0,0,2,0,0,0
2.053598482,1,0,1,0,1,1
1.667694726,0,1,1,0,1,1
1.0230843,1,0,2,1,1,1
1.644996077,0,1,1,0,1,1
1.936971929,1,0,1,1,0,1
1.94563972,1,0,1,1,1,1
1.5767011,0,1,2,1,1,1
1.629241019,0,1,2,0,1,1
1.999536523,0,0,2,0,1,0
1.859345597,1,0,2,1,1,1
2.009796407,1,0,1,1,1,1
2.191741677,1,0,1,1,1,1
1.576670555,1,0,1,0,1,1
1.924636378,0,0,0,0,1,0
1.981814648,0,1,1,1,0,1
1.912469792,0,0,2,0,1,0
1.42655694,0,1,0,1,0,1
2.255502636,1,0,1,1,1,1
2.211424739,1,0,2,1,1,1
1.884815341,1,0,1,1,1,1
1.609182299,0,1,1,1,1,1
1.395219519,1,1,2,1,0,1
2.289146954,1,0,1,0,1,1
1.735183299,1,0,1,1,1,1
1.746489755,1,0,2,1,1,1
1.512105058,0,0,1,0,1,1
2.129075627,1,0,1,1,1,1
1.835503236,0,0,1,0,1,0
2.047827065,0,1,1,1,1,1
2.063428972,0,1,2,1,1,1
1.784256234,0,0,1,0,1,1
1.586261937,0,0,0,0,0,0
1.900969644,0,1,1,0,0,1
1.91873324,0,0,2,0,0,0
2.042409359,1,0,1,0,1,1
1.417790927,0,0,2,0,1,1
1.865459274,0,0,0,0,0,0
1.749929832,0,1,1,1,1,1
1.537253508,1,0,0,1,1,1
1.581261656,0,1,1,1,1,1
1.543333031,1,0,1,1,1,1
1.501476849,0,1,1,1,1,1
1.849184983,0,1,2,1,0,1
1.875422686,1,0,1,0,1,1
2.182332334,1,0,2,1,1,1
1.791727017,0,1,1,0,1,1
1.682620251,1,0,1,1,1,1
1.823642021,1,0,1,1,1,1
2.092379259,1,0,2,0,1,1
2.022172205,0,1,2,1,1,1
1.698306431,0,1,1,1,0,1
1.620094671,1,0,0,1,1,1
1.670210098,1,0,0,0,1,1
1.796797721,0,1,2,1,1,1
1.70754989,0,1,2,0,1,1
1.988058181,1,0,1,1,1,1
1.964162016,0,1,1,1,1,1
1.531240499,0,0,0,0,0,0
1.89145222,0,0,2,0,1,0
1.529884524,0,1,2,1,0,1
1.776982962,1,0,1,0,1,1
2.242999661,1,0,2,1,1,1
1.897630761,0,0,2,0,1,0
1.61039426,1,1,2,1,1,1
1.435452122,0,0,2,0,0,1
1.992051426,1,0,0,1,0,1
1.970395313,0,1,0,1,0,1
1.54867704,1,0,0,0,1,1
1.791485584,0,1,2,1,0,1
1.826531563,0,0,0,0,0,0
1.581469938,0,1,2,1,1,1
1.948837952,0,1,2,1,1,1
1.638197482,0,0,2,0,1,1
1.221334692,0,1,2,0,1,1
1.907930497,1,0,1,0,1,1
1.870833927,0,0,0,0,0,0
2.276073092,1,0,2,0,1,1
1.879551988,0,1,2,0,0,1
1.822079539,0,1,0,1,0,1
1.8217142,1,0,1,1,1,1
1.92663594,0,1,1,1,1,1
1.705905185,1,0,2,0,1,1
1.679355655,0,0,0,0,0,0
2.244390134,0,1,1,1,1,1
1.553082637,0,1,2,0,1,1
1.75641631,0,1,1,0,0,1
1.699826639,1,0,2,0,1,1
1.923907762,0,1,2,0,0,1
1.829560687,1,0,1,0,1,1
1.662289247,0,1,1,1,1,1
1.637077804,1,1,1,0,1,1
1.865856098,1,0,2,0,1,1
1.97876285,0,0,0,0,0,0
1.592147836,1,1,2,0,1,1
1.580557566,0,1,1,1,1,1
1.861626687,0,0,0,0,0,0
1.265480826,1,0,0,0,0,1
1.82785048,0,0,0,0,0,0
1.701534863,0,1,2,1,0,1
2.030286682,1,0,1,0,1,1
1.863717096,0,1,1,0,0,1
1.873739838,1,0,1,1,1,1
1.315660047,1,0,0,1,0,1
1.861653148,0,1,2,0,1,1
1.703442079,0,0,0,0,0,0
2.033226861,1,0,1,1,1,1
2.145201771,0,1,0,0,1,1
1.957595615,0,1,2,1,1,1
1.950729813,1,0,1,0,1,1
1.862272642,0,0,0,0,0,0
1.74609972,1,0,0,1,1,1
2.287361777,1,0,1,1,1,1
1.886540565,1,0,1,1,1,1
1.544367088,1,0,1,1,1,1
1.623778055,0,1,1,0,0,1
1.965864969,1,0,0,1,1,1
1.834723373,0,0,1,0,1,0
1.967717733,0,1,2,1,1,1
1.867740275,1,0,2,0,1,1
1.883102788,0,0,0,0,1,0
1.408681843,1,0,2,0,0,1
2.264421688,0,1,1,0,1,1
1.872321489,1,0,1,1,1,1
1.163136594,0,1,0,0,1,1
1.96043196,0,1,1,0,1,1
1.609468365,1,0,2,0,1,1
1.632503475,0,1,2,0,1,1
1.937388626,1,0,1,0,1,1
1.968818188,0,0,0,0,1,0
1.854454113,1,0,1,1,1,1
1.794902541,0,1,2,0,1,1
1.500009514,1,0,1,0,1,1
1.09945951,1,0,1,1,0,1
1.690270137,1,0,1,1,1,1
1.808907318,1,0,2,1,1,1
1.84123635,0,0,0,0,0,0
1.815644224,0,0,1,0,0,0
1.99540028,1,0,1,1,1,1
1.584888516,0,0,2,1,1,1
1.998978332,1,0,2,1,1,1
1.931453832,0,0,1,0,1,0
1.727718138,0,0,0,0,0,0
1.967368499,1,0,2,0,1,1
1.609688943,0,0,1,0,1,1
1.876513278,0,0,1,0,0,0
1.878694831,1,0,0,1,1,1
2.212967631,1,0,1,0,1,1
1.909285831,1,0,1,0,1,1
1.789114468,0,0,2,0,1,1
1.50364308,0,1,1,0,1,1
1.63990978,1,0,2,1,1,1
1.927948625,0,0,0,0,0,0
1.655188732,1,0,1,0,1,1
2.103274507,1,0,1,0,1,1
1.563771531,1,0,2,1,1,1
1.956858041,1,0,1,1,1,1
1.409851024,1,0,0,1,1,1
1.785947671,1,1,1,0,1,1
1.98118289,1,0,2,0,1,1
1.559042596,0,1,1,0,1,1
2.156411431,1,0,1,0,1,1
1.681330316,0,0,2,1,1,1
1.801304093,0,1,1,0,0,1
1.837817875,0,0,0,0,0,0
1.895324903,0,1,2,0,1,1
1.944417912,0,1,1,1,0,1
2.109911118,1,0,2,0,1,1
1.828669864,0,1,0,1,1,1
1.515396445,0,0,2,1,1,1
1.946227087,1,0,1,1,1,1
1.807399992,1,0,0,1,0,1
1.894590703,1,0,1,1,1,1
1.615442451,1,0,1,1,1,1
1.674440179,0,1,1,0,0,1
1.873842636,0,1,1,1,0,1
1.73870683,1,1,1,0,1,1
1.82062609,1,0,1,0,1,1
1.450747811,1,0,1,1,1,1
1.875376864,1,0,2,0,1,1
2.270972511,0,1,1,1,1,1
1.772175959,1,0,1,0,1,1
1.807896983,0,0,0,0,0,0
2.252542258,1,0,1,1,1,1
1.686963601,0,1,1,0,1,1
1.958605719,1,0,1,1,1,1
1.943277011,1,0,1,1,1,1
2.014305958,0,1,1,0,1,1
1.867794541,0,1,2,1,1,1
1.619674729,0,1,1,0,1,1
2.04080364,1,0,2,0,1,1
1.604621702,1,0,2,0,1,1
1.951567859,0,1,1,1,1,1
1.061480776,0,1,2,0,1,1
2.05302607,0,1,1,1,1,1
1.800404677,0,0,1,0,1,0
2.149847418,0,1,0,0,1,1
2.060693243,0,1,0,0,1,1
1.944708977,0,0,0,0,0,0
1.964495693,1,0,0,1,1,1
1.564280282,1,0,1,1,1,1
1.771956362,1,0,1,0,1,1
1.857936795,0,1,2,1,1,1
1.851159894,1,0,2,0,1,1
1.570471452,1,1,2,1,1,1
1.872043306,1,0,1,0,1,1
1.965024074,1,0,2,0,1,1
1.881331204,0,1,1,1,1,1
1.84309756,0,0,1,0,0,0
1.584335818,0,0,1,0,1,1
1.005588231,0,1,2,0,1,1
2.122517514,1,0,2,0,1,1
1.963564003,1,0,2,1,1,1
2.028878752,0,1,1,0,1,1
2.120368551,1,0,2,0,1,1
1.582567891,0,0,0,0,0,0
1.580436835,1,0,1,1,1,1
1.644655655,1,0,2,0,1,1
1.644808524,1,1,2,1,1,1
1.511734683,0,1,2,1,1,1
1.905182768,0,0,1,0,0,0
1.60925461,0,1,1,0,0,1
1.821550269,1,0,2,1,1,1
1.908161222,0,1,1,1,1,1
2.264633891,1,0,2,1,1,1
1.402584609,0,1,0,1,0,1
1.953701541,0,1,2,1,0,1
1.715476356,0,0,0,0,0,0
1.017433468,0,1,0,0,0,1
1.803302115,0,0,2,0,1,0
1.975392285,0,0,2,0,1,0
1.923093105,0,0,0,0,0,0
1.523784395,0,0,2,0,1,1
1.779338894,0,1,1,1,0,1
1.910170147,0,1,1,0,0,1
1.924186613,1,0,1,1,0,1
1.617357783,0,1,2,0,0,1
1.618053317,1,0,1,0,1,1
1.880722105,1,0,2,0,1,1
1.691176222,1,1,1,0,1,1
1.042654399,0,0,0,1,0,1
1.808338444,0,1,2,1,1,1
1.897989938,1,0,2,0,1,1
1.794634843,0,1,2,1,0,1
2.17534758,1,0,2,0,1,1
2.114932266,1,0,1,0,1,1
1.973628008,0,1,2,0,1,1
2.247722861,1,0,2,0,1,1
2.254895619,0,1,2,0,1,1
1.199577249,1,0,2,0,0,1
2.061778144,1,0,2,1,1,1
2.264304404,0,1,2,1,1,1
1.494333213,1,0,2,0,0,1
1.57578255,1,0,2,0,1,1
2.143713235,0,1,1,0,1,1
2.263959244,0,1,0,0,1,1
1.857586779,0,1,2,0,1,1
1.595256623,1,0,2,0,1,1
1.526888677,0,0,1,1,1,1
1.527953772,1,0,2,1,1,1
1.838323877,0,0,0,0,0,0
1.740900201,0,1,1,0,0,1
1.69992508,1,0,1,0,1,1
1.734398816,1,0,2,1,1,1
1.617401515,1,0,2,0,1,1
1.350127999,1,1,1,0,1,1
2.119820056,1,0,2,0,1,1
1.999712603,0,1,2,0,0,1
1.996595497,0,1,0,1,0,1
1.693978589,1,0,2,1,1,1
1.50261458,1,0,1,1,1,1
1.923381492,1,0,2,1,1,1
1.919508294,0,1,1,0,0,1
1.914102558,1,0,1,0,1,1
1.175421166,0,0,0,0,0,1
1.956767052,0,0,0,0,0,0
1.655809006,1,0,2,0,1,1
1.697642221,0,0,0,0,0,0
1.844953517,0,0,0,0,0,0
1.584853088,1,0,2,1,1,1
1.813541727,0,1,2,1,1,1
1.853931702,1,0,2,1,1,1
1.078291123,1,1,2,0,0,1
1.885445284,0,1,2,1,0,1
2.281025259,0,1,2,0,1,1
1.980969946,0,0,1,0,1,0
1.743918351,0,0,0,0,0,0
1.83694023,0,1,2,0,1,1
2.229227142,1,0,1,0,1,1
2.074951348,0,1,2,0,1,1
1.844616969,1,0,0,1,1,1
1.561255876,1,1,2,1,1,1
1.985886832,0,1,2,1,1,1
1.677636733,1,0,2,0,1,1
1.085169058,0,0,1,0,0,1
2.088771891,1,0,2,1,1,1
1.894549589,0,1,1,0,0,1
1.927275922,0,0,1,0,1,0
1.992308098,0,1,1,1,0,1
1.940427261,0,1,0,1,0,1
1.51954248,1,0,0,0,1,1
1.754723968,1,0,0,1,1,1
1.85430635,1,0,1,1,1,1
1.55648353,0,1,1,1,1,1
2.049781398,1,0,1,0,1,1
1.795746079,0,0,0,0,0,0
1.983971648,1,0,2,0,1,1
1.674779311,0,0,0,0,0,0
1.97116522,0,1,0,1,1,1
1.876271152,0,1,2,1,0,1
1.848614922,1,0,1,0,1,1
2.269347795,0,1,1,0,1,1
1.6046074,0,0,0,0,0,0
1.77459776,1,0,0,1,1,1
1.096398184,1,0,1,0,0,1
1.915795173,1,0,2,1,0,1
1.970732598,0,1,1,0,1,1
2.091778257,1,0,1,0,1,1
1.882321856,1,0,1,0,1,1
1.721727003,0,0,2,0,1,1
2.085233916,0,1,0,1,1,1
1.65878837,1,0,1,1,1,1
1.863452257,0,0,0,0,0,0
1.640484884,0,0,1,0,1,1
1.858357294,1,0,0,1,1,1
1.714230609,0,0,0,0,0,0
1.698040007,0,0,0,0,0,0
1.886263242,0,1,1,0,0,1
1.848387596,0,0,2,0,1,0
1.963784055,0,0,0,0,1,0
1.821961248,0,0,1,0,1,0
1.501523955,1,0,1,1,1,1
2.011788902,1,0,2,1,1,1
2.229230863,1,0,2,1,1,1
1.55208287,1,0,1,0,1,1
1.829947363,1,0,1,0,1,1
1.54946142,0,1,1,0,0,1
1.638149781,1,0,0,1,1,1
1.076680478,0,1,1,1,1,1
1.516775545,0,1,1,0,0,1
1.445032884,0,0,0,1,1,1
1.870808252,0,1,1,0,0,1
2.271821795,1,0,1,0,1,1
1.609573117,0,0,0,0,0,0
2.119174048,1,0,2,0,1,1
1.937652096,0,0,0,0,0,0
1.978044681,0,1,2,1,0,1
1.884513148,0,1,1,1,0,1
1.890976348,1,0,2,1,0,1
1.935210235,1,0,2,1,1,1
1.605379215,1,0,2,1,1,1
