Aggregate,Internship,DegreeComp,Winter,Germanlevel,Private,Admission
2.392685836,1,0,1,1,0,0
2.77894219,0,0,0,1,0,0
3.127278296,0,1,0,1,0,0
2.273442587,0,1,1,2,0,1
2.510756405,0,0,0,1,0,0
2.159452057,1,0,1,2,1,1
2.445170341,0,0,1,0,0,0
1.419580912,1,1,1,0,0,1
1.220674465,0,0,0,0,0,1
1.883268892,1,0,1,0,0,1
2.547815109,0,0,1,1,0,0
2.252501861,0,1,1,2,0,1
3.494925053,1,0,0,0,1,0
2.300851671,0,0,1,1,0,0
2.150243099,0,1,1,2,0,1
3.352688608,1,1,0,0,1,0
3.62723289,0,0,1,2,0,0
2.750111583,1,1,1,1,1,1
2.353553765,1,0,0,1,0,0
2.644930675,1,1,1,2,0,1
1.541174193,0,1,0,1,1,1
3.0904605,1,0,1,0,1,0
2.976143062,0,0,0,1,0,0
2.647551044,1,1,1,1,0,1
2.742816826,1,1,1,2,0,1
2.151603236,1,1,0,1,1,1
2.385051713,0,0,1,0,0,0
1.186422362,1,1,1,1,1,1
2.45899399,0,0,1,0,0,0
2.420004921,0,0,0,0,0,0
3.165305875,0,0,0,2,1,0
2.360188151,1,0,0,1,0,0
2.820178811,0,1,1,0,1,0
2.076231654,1,1,1,0,0,1
1.323067189,0,0,1,2,0,1
3.556236635,1,0,1,0,1,0
2.697120495,1,1,1,1,0,1
3.709159891,1,1,0,1,0,0
2.639828623,0,0,0,1,0,0
2.679772272,0,0,1,2,0,0
1.815405888,0,0,0,1,1,1
2.779638399,0,0,1,1,0,0
2.503076418,0,0,1,2,0,0
2.33056454,1,1,0,0,0,1
1.58816807,1,0,0,1,0,1
1.205916308,0,0,1,0,0,1
2.625353041,0,0,1,0,0,0
2.942261786,1,1,1,1,0,0
2.243590249,1,1,0,1,0,1
2.794554081,1,1,1,1,0,1
2.52779756,0,0,1,0,0,0
2.310596877,1,0,0,0,0,0
1.663527971,1,1,0,0,1,1
2.705062901,0,1,1,1,1,1
2.141233308,1,0,0,2,0,0
3.858215027,0,0,1,0,1,0
2.618926321,0,0,0,2,0,0
2.552834576,0,1,0,2,0,0
2.664178913,1,1,1,2,1,1
2.5070559,0,0,0,2,0,0
3.205977045,0,0,1,1,0,0
2.714992757,0,0,1,2,0,0
2.568725982,1,1,1,1,0,1
2.203424698,1,1,1,0,0,1
3.637364147,0,0,0,0,0,0
2.659675782,1,1,1,1,0,1
2.074861615,0,0,0,0,0,0
2.739923071,0,1,0,1,0,0
2.79472733,1,1,1,2,0,1
1.661899568,1,1,1,0,1,1
2.741132784,1,1,1,2,0,1
2.676061022,0,0,0,0,0,0
2.105116145,0,1,1,2,0,1
1.631266046,1,0,1,0,1,1
2.553075872,0,1,1,1,0,0
2.354208328,0,0,1,2,0,0
3.973124511,0,1,0,1,0,0
1.559781266,1,0,1,0,1,1
2.785862613,1,1,1,2,0,1
2.449704651,0,0,1,0,0,0
2.065340686,1,0,1,0,0,0
2.530747926,0,0,1,1,0,0
3.937902075,1,1,1,2,0,0
2.117707666,1,1,1,1,0,1
2.674708278,0,0,0,2,0,0
1.782202905,0,1,1,1,0,1
2.363640444,0,1,1,1,0,1
2.698628987,0,0,0,0,0,0
3.617176557,1,0,1,1,1,0
3.996963276,0,0,1,0,0,0
3.402986735,0,1,1,0,1,0
1.690443716,0,0,0,2,1,1
2.403688492,0,0,0,2,0,0
2.688024403,0,0,1,1,0,0
3.48717729,0,0,0,1,1,0
3.716499274,1,1,0,1,1,0
2.666120566,0,1,1,1,1,1
2.643809244,0,0,0,1,0,0
1.7898278,0,1,0,0,0,1
2.488632713,1,1,1,0,0,1
2.460329956,0,0,1,1,1,1
2.009994463,1,1,0,0,0,1
2.832551405,0,1,0,0,1,0
2.737891711,0,1,1,2,0,0
3.34979413,1,1,1,1,0,0
1.657851165,0,0,0,0,0,0
3.485017755,0,1,1,1,0,0
1.71643888,1,0,0,0,0,0
1.585877178,0,0,1,0,1,1
2.110793722,0,0,1,0,1,1
1.782455145,1,1,1,0,0,1
2.629283356,0,1,1,1,1,1
1.658308541,1,0,0,0,0,0
1.63149624,0,1,1,1,1,1
2.56815126,1,1,1,2,1,1
1.522844818,1,0,1,2,1,1
3.892945488,0,0,1,2,0,0
3.677457232,1,0,0,0,0,0
1.786940494,1,0,1,0,0,1
1.734827542,0,0,0,0,0,0
2.456303105,0,0,1,1,1,1
2.003214407,1,1,1,0,0,1
1.982828283,0,0,0,2,1,1
1.640852141,0,0,0,0,0,0
1.764067465,0,1,1,0,1,1
2.13750571,1,1,1,0,0,1
2.35281227,0,1,1,1,0,1
1.972271317,1,1,0,2,1,1
1.520524121,1,0,1,1,1,1
2.30898238,1,0,0,0,1,1
1.817726562,1,1,1,0,1,1
2.448766899,0,0,0,0,0,0
3.868575349,0,1,0,0,1,0
2.456493663,0,1,1,2,0,1
2.017221545,0,0,0,0,0,0
2.116801722,0,0,0,0,0,0
2.230790628,1,1,1,2,0,1
2.534436829,1,1,1,1,1,1
3.829069188,0,0,1,0,1,0
2.988193776,1,0,0,2,0,0
2.559717417,1,1,1,2,1,1
3.107899002,0,0,1,2,0,0
2.950349392,0,0,1,0,1,0
2.628600841,1,1,1,2,0,1
1.602844291,1,0,1,0,0,0
2.47511907,0,1,1,2,0,1
2.150689623,1,1,0,0,0,1
3.063544825,0,1,0,0,0,0
2.222932159,0,1,1,2,0,1
2.126716601,0,0,0,1,0,0
2.77418851,0,0,1,1,0,0
1.69493949,1,1,1,0,1,1
1.019213418,1,0,1,0,1,1
2.259584154,0,1,1,1,0,1
2.653423415,0,1,0,2,0,0
2.437454966,1,1,1,2,1,1
2.446797994,0,1,1,2,0,1
1.62318341,0,0,1,1,1,1
2.223032728,0,0,1,2,0,0
1.383525812,0,0,0,0,1,1
1.562768636,1,0,0,0,0,0
2.004915928,0,0,0,2,0,0
2.976754891,1,0,0,0,0,0
2.395566075,0,0,1,0,0,0
3.10615106,0,0,1,2,0,0
3.116391273,0,1,0,0,1,0
2.985786838,1,0,1,2,1,0
3.991982462,0,0,1,0,1,0
2.562016524,1,1,1,1,1,1
2.555282649,1,1,1,2,0,1
2.625167454,0,0,0,0,0,0
1.551572929,0,0,1,0,0,0
2.649483454,1,1,1,2,0,1
2.373793217,0,1,1,2,0,1
3.401084873,0,0,1,2,1,0
2.954857713,1,0,0,0,0,0
2.412932261,0,0,1,0,0,0
3.903160153,1,1,1,1,0,0
2.200649166,1,0,0,1,1,1
2.66477553,1,1,1,2,1,1
3.342029096,1,1,0,2,0,0
1.589149296,1,1,0,1,0,1
1.800477807,0,0,0,2,1,1
2.43637948,1,1,1,0,1,1
1.709490498,0,1,0,2,0,1
2.295005221,0,1,1,1,0,1
3.85373705,1,0,1,0,0,0
2.305442615,0,0,1,1,1,1
3.565055705,0,0,1,2,0,0
1.650026634,1,1,0,0,0,1
2.961691633,1,0,0,0,1,0
2.054481482,0,1,0,2,1,1
1.655337428,0,1,0,2,1,1
3.553583567,1,0,0,2,1,0
3.021451231,1,0,0,1,0,0
2.807715093,1,0,1,2,1,0
2.502085139,0,1,1,2,1,1
1.953416653,0,0,1,0,0,0
1.00960369,0,0,1,2,1,1
3.11495531,0,1,0,0,0,0
2.183976933,0,0,0,0,0,0
2.418053386,1,1,0,0,0,1
2.277648839,1,1,0,0,1,1
2.50285872,0,0,0,2,0,0
1.751870795,0,0,1,0,0,0
3.273261123,1,1,0,0,1,0
2.426312075,0,0,1,0,0,0
3.974367299,1,1,1,2,0,0
3.670841669,1,0,1,2,1,0
1.646029159,0,0,1,2,1,1
2.341675955,0,0,0,0,0,0
2.438911615,0,1,1,2,0,1
1.816256022,1,0,1,0,0,1
2.560710426,0,0,1,0,0,0
1.631364244,1,1,1,0,0,1
2.769777932,1,1,1,1,0,1
2.738211358,0,0,1,1,0,0
2.461279168,0,1,1,0,1,1
2.541035972,0,1,0,2,0,0
3.376852093,0,0,0,0,0,0
3.347945487,0,1,1,1,0,0
2.556099274,0,1,1,2,1,1
1.980174682,0,0,0,1,1,1
3.464002051,1,1,0,1,0,0
2.183186312,0,0,0,0,0,0
2.040162616,1,1,1,2,1,1
1.880881379,1,1,0,0,1,1
3.724817651,0,1,0,2,0,0
3.642379792,1,0,1,1,1,0
2.440591642,1,1,1,0,0,1
3.657676964,0,1,1,0,0,0
2.316281038,0,1,1,1,0,1
2.697478606,1,1,1,2,0,1
2.711747926,1,1,1,2,0,1
3.955729008,0,1,0,0,1,0
2.797826148,0,1,1,2,0,0
1.946204468,1,0,1,0,0,1
3.419068357,1,1,1,2,0,0
2.130462372,0,1,0,2,1,1
3.005053879,1,1,1,2,0,0
3.853196739,0,1,1,2,0,0
1.452917631,1,1,0,2,1,1
2.634275282,1,1,1,2,0,1
2.388265126,0,0,1,1,1,1
1.346142957,1,1,1,2,0,1
2.677920965,1,1,1,2,0,1
2.669282359,0,1,1,1,1,1
1.698830684,0,0,1,1,1,1
2.249208708,0,1,1,2,0,1
1.515414206,0,0,1,0,0,0
2.055027989,1,1,1,0,1,1
2.65162635,1,1,1,2,0,1
2.764712307,0,0,1,1,0,0
2.358598571,1,0,0,2,0,0
3.4416295,0,1,0,1,1,0
1.142052994,0,1,0,1,1,1
2.302548201,1,1,1,1,1,1
2.291627402,1,1,1,2,0,1
3.484215396,0,0,0,2,0,0
2.303779218,1,1,1,2,0,1
1.822251508,0,0,0,1,0,1
2.154556155,1,0,0,1,0,0
2.207043413,1,1,0,1,1,1
2.515692155,1,1,1,2,1,1
2.030151372,0,0,0,0,0,0
1.269353697,1,1,1,2,0,1
1.547573834,0,0,1,0,1,1
3.595518312,1,1,0,1,0,0
1.540472502,1,0,0,0,0,0
2.622759218,0,0,0,0,0,0
2.287622503,1,1,1,0,1,1
1.083291463,1,0,0,1,0,1
2.749433652,0,0,0,1,0,0
1.956014491,1,0,0,0,0,0
2.33152788,0,0,0,0,0,0
2.641384221,1,1,1,1,0,1
2.543276494,0,0,0,1,0,0
3.232302911,1,1,1,0,0,0
2.716123506,1,1,1,1,1,1
2.288283355,1,0,0,1,0,0
2.46390539,0,1,1,1,0,1
2.130076669,0,0,0,0,0,0
2.020550608,1,1,1,2,1,1
2.095053967,0,0,0,0,0,0
2.621004695,0,1,0,2,0,0
1.538551367,0,1,0,1,0,1
2.715365683,0,1,1,1,1,1
2.319480422,0,0,0,0,0,0
2.549379127,0,0,0,1,0,0
2.555596928,0,1,1,2,1,1
3.950939963,0,0,0,2,0,0
2.55504515,0,1,1,2,0,0
1.660804242,0,0,1,1,0,1
2.407990481,0,0,1,0,0,0
1.782445495,0,1,0,2,0,1
2.540789647,0,1,1,2,0,0
2.444401728,0,0,0,0,0,0
2.467765571,0,0,0,0,0,0
1.398176034,1,1,1,1,1,1
2.243884348,1,1,1,1,0,1
3.967346892,1,1,1,1,1,0
2.537587986,0,0,0,0,0,0
2.107506442,0,1,1,0,1,1
1.732231604,1,0,1,0,0,0
2.285186464,0,0,1,0,0,0
3.549694913,0,0,0,1,1,0
2.752045974,1,1,1,2,0,1
2.009726512,1,1,1,0,0,1
3.244619412,1,0,1,1,1,0
3.213280582,1,0,0,2,1,0
3.110172365,1,1,1,2,0,0
1.753954816,1,0,1,2,1,1
2.576380149,0,1,0,1,0,0
1.699732365,1,1,0,1,0,1
3.415117235,0,0,1,2,0,0
3.926775819,1,0,0,1,0,0
2.751144398,0,1,0,2,0,0
1.698500683,0,0,1,0,1,1
1.846777386,0,0,0,1,0,1
2.39041264,0,0,1,0,0,0
2.659546081,1,1,1,2,1,1
2.322255857,0,0,1,0,0,0
3.000931964,1,0,0,2,1,0
2.741044104,1,1,1,1,0,1
2.90534511,0,0,0,0,1,0
2.63897806,0,0,0,2,0,0
1.638687813,1,0,0,0,0,0
2.511416751,0,0,0,0,0,0
2.640156309,0,1,1,2,0,0
2.277147255,0,0,1,0,0,0
1.089686977,0,0,0,1,1,1
2.622046246,0,1,1,2,1,1
2.786567528,0,0,0,2,0,0
2.648432992,0,1,1,1,1,1
2.097213322,1,0,1,2,0,0
3.545953661,1,1,0,2,0,0
3.879164087,0,0,0,2,0,0
2.685829906,1,1,1,2,1,1
2.606647215,0,0,1,0,0,0
3.683984566,0,0,1,2,0,0
1.465795652,0,0,0,2,0,1
1.777425668,0,0,1,0,0,1
2.837226167,0,0,0,2,0,0
3.951955158,1,1,0,0,0,0
2.196840437,0,1,1,2,0,1
2.34506301,1,1,1,1,1,1
2.307831388,0,0,1,1,1,1
2.63290157,1,1,1,1,0,1
2.535751226,0,0,0,0,0,0
1.784199541,0,1,1,0,1,1
2.147010871,1,1,0,1,0,1
3.823662587,0,1,0,0,1,0
2.888118448,1,1,0,0,0,0
2.540072288,1,1,1,2,0,1
2.161003877,0,0,0,0,0,0
2.638878397,1,1,1,1,1,1
2.529846539,1,1,1,1,0,1
2.135937151,1,0,1,0,1,1
2.788625528,0,0,1,1,0,0
2.289011472,1,0,1,0,0,0
2.087433679,1,0,1,1,0,0
2.62713501,0,1,1,1,0,0
2.08370622,0,0,0,0,0,0
1.847877043,0,0,0,0,0,1
2.543935647,0,0,0,1,0,0
2.671071969,1,1,1,1,0,1
1.903866457,1,0,1,0,1,1
2.657228031,0,1,1,1,1,1
2.439395948,0,1,1,2,0,1
2.016302409,0,0,0,0,0,0
2.186858865,0,0,0,0,0,0
1.936737929,0,0,0,2,0,1
2.537799209,1,1,1,1,1,1
1.879005421,0,1,1,1,0,1
3.374208783,0,1,0,1,1,0
1.740172302,1,0,1,1,0,1
2.109139134,1,0,0,2,0,0
1.944682606,0,1,1,1,1,1
2.6106403,1,1,1,1,0,1
2.010394037,0,0,0,0,0,0
3.209620292,0,1,0,2,1,0
1.655701866,0,0,0,0,1,1
2.2877528,0,0,0,2,0,0
2.778749925,1,1,1,1,1,1
2.53410941,0,1,1,2,1,1
1.125129013,1,1,1,2,1,1
2.425242263,0,0,1,0,0,0
1.574660894,1,0,1,0,0,0
2.249844737,0,1,1,2,0,1
2.562587056,0,1,0,2,0,0
2.565271326,0,1,1,1,0,0
1.807455968,0,0,0,0,0,0
2.417896232,0,1,1,2,0,1
3.125539497,0,1,1,2,0,0
2.396875589,0,0,0,2,0,0
1.540300669,0,1,1,0,0,1
2.446327348,1,1,0,1,0,1
1.992659368,0,1,1,2,1,1
2.165884405,0,0,0,0,0,0
2.453645074,1,1,1,1,0,1
3.337077141,0,1,0,0,1,0
1.702505437,0,0,1,0,0,0
2.314997516,1,0,0,1,1,1
1.271127944,1,0,0,1,0,1
2.489945001,0,0,0,0,0,0
3.978683645,0,0,0,1,1,0
2.292599889,0,0,0,0,0,0
2.364514397,0,0,1,2,0,0
1.512885697,1,0,1,1,0,1
2.71907734,1,1,1,1,0,1
2.193424764,0,0,1,2,0,0
2.779604914,1,1,1,2,1,1
1.770444995,1,0,1,2,1,1
2.647632353,0,1,1,1,1,1
1.821658358,0,1,0,2,0,1
2.033669249,1,0,1,2,1,1
2.356401937,0,1,1,2,0,1
2.561304306,0,1,0,2,0,0
2.490295529,0,0,1,0,0,0
2.197014792,0,1,0,0,1,1
2.426234809,0,0,1,1,0,0
2.628839088,0,0,1,0,0,0
2.790426388,0,1,1,2,0,0
2.601612827,1,1,1,2,0,1
3.879670645,1,1,1,1,0,0
3.362684195,0,0,1,0,1,0
3.981420524,1,0,1,1,0,0
2.530606055,0,1,1,2,0,0
1.757536431,0,0,1,1,0,1
2.876489809,1,0,1,1,0,0
2.789326976,1,1,1,2,0,1
2.537971483,0,0,1,2,0,0
1.545630661,0,0,1,0,0,0
1.520598523,0,0,0,0,1,1
3.247253434,0,1,1,1,0,0
2.768149705,1,1,1,2,1,1
2.203133735,0,0,1,2,0,0
1.136359763,1,1,0,2,1,1
1.712932591,0,1,0,2,1,1
1.530675261,0,1,0,1,0,1
3.104214052,0,1,0,2,1,0
2.791926835,1,1,1,1,1,1
1.899961662,0,1,1,2,0,1
2.325940892,1,1,1,1,0,1
2.20283382,1,1,0,2,1,1
3.627965687,0,1,1,2,1,0
2.718115646,1,1,1,1,1,1
1.431224305,1,0,0,2,0,1
2.347587748,1,1,0,1,0,1
2.154796478,0,1,1,2,0,1
2.880467296,1,1,1,1,1,0
2.522214957,0,1,0,1,0,0
1.413789421,0,0,1,0,1,1
2.84405133,0,0,0,2,0,0
1.925644052,0,0,0,2,1,1
3.774021615,1,1,0,0,0,0
1.891530985,1,1,1,2,0,1
2.778725706,0,0,1,2,0,0
2.684143685,0,0,0,1,0,0
1.8647754,1,1,1,0,0,1
2.153536396,0,1,1,2,0,1
1.922522775,0,0,1,0,0,0
1.774150116,1,1,1,0,1,1
1.588860853,0,0,0,0,1,1
2.512802236,1,1,1,1,1,1
1.29860523,0,0,0,1,1,1
2.547708155,0,0,1,2,0,0
3.453163875,1,1,1,1,0,0
1.657636998,1,0,1,0,0,1
3.635642743,0,1,0,0,0,0
2.683139822,1,1,1,2,0,1
2.358304489,0,0,1,0,0,0
2.633393077,0,1,1,1,1,1
1.65824444,0,1,1,2,0,1
2.526708163,0,0,0,0,0,0
2.932404959,1,0,1,0,0,0
3.675566492,1,0,0,2,1,0
2.5045614,1,1,1,1,1,1
2.252895467,0,1,1,1,0,1
2.389405649,0,0,1,1,0,0
3.913359192,1,1,0,1,1,0
2.151841086,1,1,1,1,0,1
1.895314934,1,1,0,0,0,1
2.639130877,1,1,1,1,0,1
2.962009957,0,0,0,2,1,0
2.187792085,1,0,0,1,1,1
2.756775141,0,1,0,2,0,0
1.879865407,1,1,1,2,1,1
1.22982516,1,1,0,1,0,1
2.088464791,1,0,0,0,0,0
2.850479145,0,0,1,2,1,0
3.071048526,1,0,1,1,0,0
1.890608495,1,0,1,0,0,0
1.763479877,1,0,1,0,0,0
2.649233855,0,1,1,1,0,0
2.790238772,1,1,1,2,0,1
3.022077471,0,1,0,2,1,0
3.021635433,1,0,1,2,0,0
2.245886015,1,1,1,0,0,1
2.125891955,0,1,1,2,1,1
2.611911074,1,1,1,1,0,1
2.679007972,0,0,1,1,0,0
2.284456592,0,0,0,0,0,0
1.061552541,0,0,0,1,1,1
2.639177446,0,0,0,1,0,0
2.667568223,0,1,0,1,0,0
1.585833936,1,1,0,1,0,1
1.590677967,1,0,1,0,0,0
1.559120151,0,1,0,0,0,1
2.088075477,0,1,0,2,1,1
1.841644664,0,1,1,0,0,1
2.02284161,1,0,0,0,1,1
2.424271365,1,0,0,2,0,0
2.160937642,0,0,1,0,1,1
2.45409991,0,1,1,1,0,1
2.268361009,0,1,1,2,0,1
3.651472876,0,0,1,0,1,0
2.574230729,0,1,1,1,1,1
3.051411166,0,0,1,2,0,0
2.484111759,0,0,1,0,0,0
2.590483764,0,1,1,2,0,0
2.963593021,1,0,0,2,1,0
3.293318212,0,1,1,0,0,0
1.63053398,0,1,0,1,0,1
2.549900351,0,1,1,1,1,1
2.078893794,1,0,0,0,0,0
3.411135162,0,1,1,1,0,0
1.416981217,0,0,1,1,1,1
1.602742782,0,0,1,0,1,1
2.505531174,1,1,1,1,0,1
1.86823237,0,1,1,1,0,1
2.752949477,0,1,1,2,1,1
2.713481076,0,1,1,1,1,1
1.049341811,0,1,0,1,1,1
2.004736117,0,0,0,2,0,0
2.736126802,1,1,1,2,0,1
3.956256049,0,0,1,2,0,0
2.502405479,0,1,1,2,1,1
2.368732852,1,1,0,1,1,1
2.376656035,0,0,1,0,0,0
2.05523055,0,0,0,2,1,1
2.39833477,0,1,1,2,0,1
2.743952862,1,1,1,2,1,1
1.40138556,1,0,0,0,0,1
1.622237132,1,0,1,1,0,1
2.944763933,0,1,1,0,1,0
1.682960958,1,1,1,1,1,1
2.405203328,0,0,0,0,0,0
2.072710355,1,1,1,2,0,1
2.361885853,0,0,0,0,0,0
3.419299345,1,1,1,2,0,0
2.400387006,0,0,1,0,0,0
2.085082228,1,0,1,0,0,0
2.083048436,1,1,1,1,0,1
2.469033388,0,0,1,2,1,1
1.638434119,0,0,1,0,0,0
2.546377426,1,1,1,2,0,1
1.789394896,1,0,0,0,0,1
3.414925568,0,1,1,0,1,0
2.158671705,0,1,1,2,0,1
2.799430426,1,1,1,2,1,1
2.13249373,1,0,1,1,0,0
2.618327885,0,0,0,0,0,0
2.617260945,1,1,1,1,0,1
3.770126088,0,0,0,0,0,0
2.759109061,1,1,1,1,0,1
2.389418822,1,0,1,2,1,1
2.15991476,1,1,0,0,0,1
1.049477272,0,0,1,2,0,1
2.543594865,0,1,1,2,1,1
2.400130096,0,0,0,0,0,0
2.268784379,0,0,0,0,0,0
2.665273597,0,1,1,1,0,0
2.49175917,0,1,1,2,0,1
2.612244508,0,1,1,2,1,1
1.74786972,0,0,1,2,1,1
3.136220844,0,0,0,0,0,0
2.665380298,1,1,1,1,0,1
2.65531802,0,0,1,0,0,0
3.619283231,0,1,1,1,0,0
2.076145007,0,0,0,0,0,0
2.926457192,1,0,0,0,1,0
2.543150497,1,1,1,2,1,1
3.142895946,0,1,0,2,0,0
2.726930782,0,1,0,2,0,0
3.215335586,0,0,0,2,0,0
1.729704686,1,1,0,0,0,1
2.280276979,0,0,0,0,0,0
3.878273201,1,0,0,0,0,0
2.308283606,0,0,0,0,1,1
2.183488097,1,1,0,2,0,1
3.016227152,1,1,0,1,1,0
3.181009675,1,0,1,1,0,0
2.028260843,0,0,0,0,0,0
2.437767453,0,0,0,0,0,0
2.691883876,0,1,0,2,0,0
2.738797939,0,0,1,1,0,0
2.528301415,1,1,1,2,0,1
2.600274806,0,1,0,2,0,0
2.009717714,0,0,0,0,0,0
2.398400372,0,0,1,0,0,0
1.766891836,0,0,1,1,1,1
2.610376705,0,0,0,0,0,0
1.122108338,1,0,1,2,0,1
2.042379257,0,0,0,0,0,0
2.293121058,0,0,0,0,0,0
2.42854974,0,0,0,0,0,0
2.260859132,0,0,1,1,1,1
2.632831175,0,0,1,0,0,0
1.641769971,1,0,1,1,0,1
2.136715731,0,1,1,1,0,1
1.707207886,0,0,0,2,1,1
3.55855952,1,0,0,0,1,0
2.030202739,1,1,0,2,0,1
3.835405378,0,1,0,1,0,0
1.847878424,0,0,1,0,0,1
3.006749519,0,0,0,0,1,0
2.816130228,0,1,0,1,1,0
1.612396006,1,1,1,2,1,1
2.74331604,0,1,0,1,0,0
3.109953,1,0,1,0,0,0
2.262721842,1,1,0,2,0,1
1.407279393,0,1,0,1,1,1
2.339026693,1,1,1,1,0,1
3.618464134,1,0,0,0,0,0
2.131690667,1,1,1,1,0,1
1.511560619,0,0,1,1,0,1
2.70494715,1,1,1,1,1,1
1.010638547,0,1,1,0,0,1
2.394671701,1,1,0,2,0,1
3.131772746,0,1,1,0,0,0
3.692846119,0,0,0,1,0,0
2.638030263,1,1,1,1,0,1
2.794227029,0,1,1,2,1,1
1.929782764,1,0,1,1,0,1
3.411545118,1,1,0,2,0,0
3.598576023,0,1,0,2,1,0
2.026014457,1,1,0,1,0,1
3.436776399,0,0,0,0,0,0
2.537443338,0,1,1,2,1,1
1.868413982,0,0,0,2,0,1
2.733798334,0,0,0,1,0,0
2.399055544,0,0,1,0,0,0
1.750040017,0,0,1,0,0,0
3.495275819,1,0,1,0,1,0
2.548810254,0,0,0,0,0,0
3.679279712,0,0,0,2,0,0
1.847467,0,0,1,1,1,1
2.737344833,1,1,1,1,1,1
1.774236505,0,1,0,1,1,1
2.782315824,0,1,0,1,0,0
3.819410415,1,0,1,1,1,0
3.158067579,0,1,1,1,1,0
2.339924358,0,0,1,2,1,1
2.703597031,0,1,1,2,1,1
2.039983186,0,0,1,2,1,1
2.658147334,0,0,1,1,0,0
2.573464556,0,0,1,1,0,0
3.160216951,0,0,0,1,1,0
1.445535974,0,1,1,0,1,1
2.427713828,1,0,0,1,0,0
2.574538925,1,1,1,2,1,1
3.290150698,1,1,0,2,0,0
3.943921315,1,1,0,2,0,0
1.727691223,1,1,1,1,0,1
2.784613482,0,1,1,1,0,0
2.632867593,1,1,1,1,1,1
3.450116325,1,1,0,2,0,0
1.702781129,0,0,0,1,0,1
3.001774549,1,0,0,0,0,0
2.177132869,0,0,0,0,0,0
2.662480821,0,1,1,2,1,1
2.538829799,1,1,1,1,0,1
2.258120557,0,1,1,0,1,1
3.184696916,0,1,0,0,0,0
1.842680318,1,0,1,0,0,1
2.399965471,1,1,0,2,0,1
2.471240136,0,1,1,2,0,1
3.088513345,0,0,0,0,1,0
2.682723437,1,1,1,2,1,1
1.669402251,0,1,0,2,0,1
2.623315688,0,1,1,1,1,1
2.879376869,1,0,1,0,1,0
1.193613021,1,1,1,1,1,1
2.007012881,0,0,0,0,0,0
1.758350198,1,1,0,2,0,1
2.157371339,1,0,1,0,1,1
3.326732813,0,0,1,2,1,0
2.682590168,1,1,1,1,1,1
1.772885414,0,0,1,0,1,1
2.116359373,0,1,1,1,1,1
2.042745439,0,1,1,1,0,1
2.376640212,1,0,0,0,0,0
3.792812806,0,1,1,2,1,0
1.748997261,1,0,0,0,1,1
3.499347871,1,1,1,1,0,0
3.76861214,1,1,0,1,1,0
3.059676437,1,0,0,0,1,0
1.892802064,1,1,0,2,0,1
2.545944151,1,1,1,1,0,1
2.1099727,0,1,1,2,0,1
3.045120895,0,0,0,2,1,0
2.045569673,1,0,1,0,0,0
3.276000284,0,0,0,2,1,0
2.673539189,0,0,1,0,0,0
2.230629159,0,0,0,1,0,0
2.713230128,0,1,0,1,0,0
1.737791236,0,0,0,0,0,0
2.226692408,0,1,1,1,0,1
3.498454137,1,0,0,1,1,0
2.706336788,1,1,1,2,1,1
2.316833843,1,1,0,1,0,1
1.617122907,1,1,1,1,0,1
3.311937671,0,0,1,1,1,0
2.355928424,0,0,1,0,0,0
2.531426331,0,0,1,0,0,0
2.629967161,1,1,1,1,0,1
2.363894105,1,0,0,1,0,0
1.655242925,0,0,1,0,0,0
2.683748513,1,1,1,1,0,1
2.696802278,0,1,1,1,1,1
1.785474092,1,0,1,0,0,0
3.817294576,1,1,1,1,1,0
2.790360886,0,0,0,2,0,0
3.475527484,0,0,1,1,0,0
2.471206337,1,0,0,2,0,0
1.645221256,1,1,0,0,1,1
2.719465146,0,0,1,2,0,0
2.702351056,1,1,1,1,0,1
2.736990213,1,1,1,2,0,1
2.577357045,1,1,1,2,0,1
1.762549038,1,0,1,0,0,0
2.406202764,1,1,1,0,0,1
2.782716554,1,1,1,1,0,1
1.56451899,1,0,0,0,1,1
3.217689099,0,1,1,1,0,0
3.173108989,1,1,1,2,1,0
2.63830772,0,0,0,0,0,0
1.140947082,1,0,1,2,1,1
3.025025711,1,1,1,2,0,0
2.108105249,1,1,0,1,0,1
2.439500522,0,1,1,1,0,1
1.914670439,0,0,0,1,0,1
2.337560264,0,0,1,0,0,0
2.090239201,1,1,1,1,0,1
2.496695176,0,0,0,0,0,0
2.59317659,0,0,0,0,0,0
2.111589511,0,1,1,1,0,1
2.326766162,1,1,1,1,0,1
3.642586942,1,1,1,2,1,0
2.217973858,1,1,1,0,0,1
3.439754771,0,0,1,0,1,0
2.482751351,0,0,0,0,0,0
2.822657773,1,0,0,1,1,0
2.659023572,0,1,1,1,1,1
1.897871858,0,0,1,1,1,1
2.902417866,1,1,1,1,0,0
3.190909573,1,1,1,0,1,0
2.731424439,0,1,1,1,1,1
3.728722592,0,0,0,0,1,0
3.117469771,0,1,0,1,1,0
2.419234625,0,0,1,0,0,0
2.136907174,0,0,0,0,0,0
2.34851231,0,0,0,0,1,1
2.70242881,1,1,1,1,1,1
2.590509405,1,1,1,2,1,1
3.529079192,0,1,1,0,1,0
3.979480092,1,1,0,0,0,0
1.67562951,0,1,0,0,1,1
2.441078509,0,1,1,1,0,1
2.258467515,0,0,0,0,0,0
2.12558106,0,0,0,0,1,1
2.233117196,0,0,0,2,1,1
1.979737091,0,0,0,1,0,1
1.879978447,1,0,1,0,1,1
