Aggregate,Internship,GRE,Germanlevel,DegreeCompleted,Private,Admission
3.540980016,0,1,1,0,1,0
2.843940606,0,1,1,0,1,0
2.732756891,0,0,2,0,1,0
1.730866535,1,1,1,1,0,1
2.835759489,0,1,1,0,0,0
2.472534326,1,1,0,1,1,1
2.975262139,0,1,0,1,1,0
2.287652057,0,0,0,0,0,0
2.498947632,1,0,0,1,0,0
2.231149751,1,1,1,0,1,1
3.466494042,0,1,2,1,0,0
1.573497474,1,1,2,1,1,1
2.559080281,0,1,0,0,0,0
2.110959609,0,0,0,0,0,0
2.635203299,1,1,1,1,1,1
3.183846878,1,1,1,1,1,0
2.356331774,0,1,2,1,0,1
3.358711837,0,1,2,1,1,0
1.844354831,1,1,0,1,0,1
1.526679851,1,0,2,1,0,1
1.700387723,0,0,0,1,1,1
2.856700586,0,0,2,1,0,0
1.989311612,0,0,0,0,0,0
2.722027699,0,1,0,0,0,0
2.474057315,0,0,0,0,0,0
1.666812351,1,1,2,1,0,1
1.50044864,1,1,1,1,0,1
2.364313607,1,1,1,1,1,1
2.289421952,1,1,0,1,1,1
1.961837502,0,0,0,0,0,0
1.687348235,0,1,1,1,1,1
2.897135543,1,0,1,1,1,0
2.008858406,1,1,0,1,1,1
1.813941602,0,0,1,1,1,1
2.086554038,1,1,1,1,0,1
1.092208563,1,1,0,1,1,1
2.354505234,0,0,0,0,0,0
1.97788633,1,0,1,1,0,1
2.678412589,1,0,0,0,0,0
2.853901072,1,1,1,1,1,0
3.751155808,1,1,1,0,1,0
1.72591578,0,1,2,1,1,1
1.815369891,0,0,0,0,0,0
1.504754888,0,1,0,0,1,1
2.921068983,0,0,2,1,0,0
1.530387072,1,0,0,1,0,1
2.188758626,0,0,0,0,0,0
2.410736468,0,0,0,0,0,0
3.120660423,1,0,1,1,1,0
1.84864654,0,0,1,1,0,1
2.680154378,0,0,0,0,0,0
2.236318393,0,0,0,0,0,0
2.836761617,0,0,1,1,1,0
2.731352151,0,1,1,1,0,0
2.19679743,1,1,1,1,1,1
2.012904812,1,1,2,1,1,1
2.364818323,1,1,1,1,1,1
1.501516839,0,0,2,1,1,1
2.178369523,1,1,1,1,1,1
1.505112548,1,1,2,0,1,1
2.133684127,0,0,0,0,0,0
2.436996825,0,0,2,0,0,0
2.084582935,1,1,0,0,1,1
2.941988427,0,0,2,1,0,0
1.578535026,1,1,1,0,0,1
2.033973068,0,1,1,1,1,1
2.029582331,0,0,0,0,0,0
2.004139024,1,1,1,1,0,1
2.313300172,0,1,0,1,1,1
2.433173407,0,0,0,0,0,0
1.820077664,1,0,2,1,0,1
2.254135314,1,1,0,0,0,1
1.915362821,1,1,2,1,0,1
2.154156885,0,0,0,0,0,0
1.779419405,1,1,1,1,1,1
2.303316714,1,0,0,1,1,1
2.814567618,1,0,2,1,0,0
1.705931273,0,1,1,0,0,1
3.331651477,1,1,2,1,0,0
2.323255577,1,1,2,1,0,1
2.302388031,1,1,1,1,1,1
1.724498787,1,1,1,1,1,1
2.856371853,1,0,2,1,0,0
2.834655031,0,0,0,1,1,0
1.700838398,1,0,2,1,1,1
1.829624403,1,1,1,0,1,1
1.954017775,0,1,1,1,0,1
2.140339603,1,1,2,1,0,1
2.638820292,0,0,1,0,0,0
2.194195191,0,0,0,0,0,0
2.523247494,0,0,0,0,0,0
2.512260011,0,0,2,0,0,0
2.976073551,1,1,0,0,1,0
2.279988503,0,0,2,0,1,1
2.700181003,1,0,0,0,0,0
2.395070006,0,0,0,0,0,0
2.791757754,0,1,2,1,0,0
2.413490958,1,0,0,1,1,1
2.240067068,0,0,0,0,0,0
2.45084503,1,0,1,1,1,1
3.053067672,1,0,0,0,1,0
2.454609389,0,1,0,0,0,0
1.588230891,1,0,2,1,0,1
2.140899102,1,1,2,1,0,1
2.227712829,1,1,1,1,1,1
1.849689195,1,0,1,1,1,1
1.930201479,1,1,1,0,0,1
2.121418034,0,1,0,1,1,1
2.774198135,0,1,1,1,0,0
3.860682242,1,0,0,0,1,0
2.277741665,0,0,0,0,0,0
2.11976389,1,1,2,0,1,1
1.977945217,1,1,2,1,1,1
3.66603409,0,0,1,0,0,0
2.416546848,1,1,1,1,1,1
2.757817196,1,1,0,0,0,0
1.900340583,1,1,0,0,1,1
2.385140497,1,1,0,1,1,1
2.044796336,1,1,0,0,0,1
2.597610287,1,1,1,1,1,1
1.710649278,1,1,1,1,0,1
1.969821636,1,1,1,1,1,1
2.069534295,1,1,0,0,0,1
1.702766738,0,0,2,0,0,1
2.378339818,0,0,0,0,0,0
2.706605321,0,0,2,1,1,0
2.900025148,1,0,2,1,1,0
2.836898617,1,1,1,1,1,0
1.55804245,1,0,0,1,0,1
2.565361173,0,0,0,0,0,0
1.983771304,1,1,1,0,1,1
2.557125041,0,1,0,0,0,0
1.972740704,0,0,0,0,0,0
2.244862495,1,1,2,0,1,1
2.871799069,1,0,0,1,0,0
1.178770304,1,0,2,1,0,1
2.821401732,0,1,1,1,0,0
2.113874533,0,0,0,0,0,0
1.675111546,1,1,1,1,1,1
2.170996627,1,1,2,1,0,1
2.242231322,0,0,0,0,0,0
2.392003613,1,1,2,1,1,1
2.883875209,1,0,0,0,1,0
2.110490712,1,0,0,0,1,1
3.840316574,1,0,2,0,0,0
2.413089736,1,1,1,1,1,1
2.46495008,1,0,1,1,1,1
1.990380108,1,0,1,1,1,1
2.856376837,0,0,1,1,0,0
2.105624461,1,1,1,1,0,1
2.031790972,1,0,1,1,0,1
2.871010756,1,1,0,0,1,0
2.181653969,0,0,1,0,1,1
3.252500283,0,1,2,0,1,0
2.493540728,1,0,1,1,1,1
3.49341296,0,1,0,1,0,0
2.326043495,1,1,0,0,1,1
1.988845424,0,0,0,0,0,0
2.737303896,1,1,2,0,1,0
2.118034655,1,0,2,1,1,1
2.348936136,0,0,0,0,0,0
1.915527546,1,1,0,1,1,1
2.179132586,1,1,1,0,1,1
2.062161496,1,0,1,1,1,1
1.633059699,1,0,2,1,1,1
2.937098298,1,1,1,1,1,1
2.035174026,1,1,1,1,1,1
2.4605502,1,1,1,1,1,1
2.547421726,0,0,0,0,0,0
2.594038399,1,1,1,1,1,1
1.514722436,1,1,1,1,1,1
2.481798394,1,1,2,1,1,1
1.919661056,0,0,0,0,0,0
2.109101298,1,1,2,1,0,1
1.369309429,1,0,2,1,0,1
3.104408743,0,0,1,0,0,0
2.290693362,1,1,1,0,0,1
2.623883096,1,1,1,1,0,1
1.869220094,0,1,1,1,1,1
2.992222273,0,1,0,0,0,0
2.473266202,1,0,0,1,0,0
1.654444163,0,1,1,0,0,1
2.068505391,1,1,1,1,1,1
2.351081041,1,1,0,1,1,1
1.969144872,0,1,1,1,0,1
1.797632117,0,0,1,0,0,1
2.834823353,0,1,1,1,0,0
3.231361688,0,0,2,1,0,0
2.317130292,0,0,2,1,1,1
2.805205299,0,1,0,1,1,0
2.983273331,1,0,0,0,0,0
1.639061016,1,0,1,0,1,1
2.145966226,1,1,2,1,0,1
2.187679805,0,0,0,0,0,0
2.137399659,0,1,2,1,0,1
1.846992813,1,1,2,0,1,1
2.192423093,0,1,0,0,1,1
3.046742371,1,0,0,0,1,0
2.067724311,1,1,1,1,0,1
2.571075192,1,0,0,1,1,1
3.051504834,0,1,0,1,1,0
2.136887927,0,1,2,1,1,1
2.501671139,1,0,1,1,1,1
2.534482878,0,0,0,0,0,0
1.692278485,0,1,1,1,1,1
2.496040728,0,0,0,0,0,0
2.206136016,0,0,0,0,0,0
3.537613142,0,0,2,1,0,0
1.521676448,1,0,2,1,1,1
3.783136549,1,0,1,0,0,0
2.738000012,1,0,2,1,0,0
2.800380924,0,1,1,1,1,0
2.583362309,1,1,1,1,1,1
2.607154287,1,0,0,1,1,1
1.786300917,1,0,2,1,1,1
2.418837793,0,0,0,0,0,0
2.910593568,1,1,0,1,1,0
2.550334923,0,1,2,0,0,0
1.992571232,0,0,1,1,1,1
2.208888994,1,0,2,1,0,1
2.425505351,1,1,2,1,1,1
3.55324242,1,0,2,0,1,0
2.533018806,1,0,0,0,0,0
2.305563549,0,0,0,0,0,0
3.878632473,0,1,0,0,1,0
3.209738476,1,1,2,0,1,0
2.077769202,0,0,1,1,0,1
1.456448177,0,0,0,1,0,1
2.874948397,1,1,1,0,0,0
1.701924936,0,1,2,1,1,1
2.508306919,0,0,1,0,0,0
2.195866024,1,1,2,1,1,1
2.535555211,1,1,2,1,1,1
2.416929856,1,1,1,1,1,1
2.47454547,0,0,0,0,0,0
2.868728706,1,1,2,1,0,0
1.931746259,0,0,0,0,0,0
1.144879537,0,1,1,1,0,1
2.807624412,0,0,0,1,1,0
2.715017201,1,1,0,0,1,0
2.09550953,0,0,0,0,0,0
2.689386864,1,1,1,1,0,1
2.773574237,1,1,2,0,1,0
2.605907494,0,0,0,1,0,0
1.866877604,0,0,0,0,0,0
3.276797685,1,0,2,0,1,0
2.256408156,1,1,1,1,0,1
2.607004718,0,0,0,1,0,0
2.942831898,0,1,2,1,1,0
2.043859276,0,1,1,1,1,1
1.596992632,1,1,1,1,0,1
2.974630563,0,1,0,1,1,0
3.465358013,0,0,0,1,0,0
1.813519783,0,0,0,0,0,0
2.786216655,1,1,1,1,1,1
3.860371901,0,1,1,1,0,0
2.547142549,1,0,0,1,1,1
2.414438182,0,0,0,0,0,0
2.117522523,0,0,2,1,0,1
2.500606616,1,1,2,1,1,1
2.390649041,1,0,0,1,1,1
2.739720448,0,0,2,0,0,0
2.944779018,0,0,2,0,0,0
2.57739888,0,0,0,0,0,0
2.134882205,0,0,0,0,0,0
2.639888503,1,0,1,1,1,1
1.966770827,1,1,2,1,1,1
1.966339059,0,1,1,1,0,1
3.238909241,0,1,0,1,0,0
2.601223842,0,0,0,0,0,0
2.369245826,0,1,1,1,0,1
2.010263596,1,1,0,0,1,1
2.420636332,1,1,1,1,0,1
2.642885111,1,0,0,1,0,0
1.799505175,1,1,2,1,0,1
1.805723102,1,1,2,1,1,1
2.646707555,0,0,2,0,0,0
1.851656439,1,0,0,1,1,1
2.926938761,1,1,1,1,1,1
2.536243081,1,0,2,1,1,1
2.156251206,0,0,0,0,0,0
2.024257522,0,0,1,1,1,1
2.055701757,1,1,1,1,1,1
2.161600733,0,0,0,0,0,0
3.586610117,0,1,1,1,0,0
2.797595772,0,1,2,0,1,0
2.202895928,0,0,0,0,0,0
1.877238304,0,1,1,0,0,1
2.545788554,0,0,0,1,0,0
1.717164948,0,0,2,1,1,1
2.237162279,0,0,0,0,0,0
1.669945205,0,0,2,1,0,1
1.567758591,0,0,2,1,0,1
2.922993946,1,0,2,0,1,0
3.961698893,0,1,2,1,1,0
2.817327721,1,1,1,1,1,1
2.049365733,1,1,1,1,0,1
2.721123722,1,1,1,1,1,1
1.79049689,0,1,1,0,1,1
2.209347147,1,0,2,1,1,1
2.258686329,1,1,0,0,1,1
2.656539375,0,0,0,0,0,0
2.5005538,1,1,1,1,0,1
1.510343499,1,1,1,0,0,1
2.773928248,1,0,2,1,0,0
3.702696109,1,1,1,0,1,0
2.963269937,1,1,0,1,0,0
2.32947401,0,0,0,1,1,1
1.558254877,1,1,1,1,0,1
3.381262054,1,0,1,0,1,0
2.534897121,1,0,1,1,1,1
3.087940539,1,1,2,1,1,0
1.373335925,1,1,1,1,0,1
2.889551529,0,0,1,0,0,0
3.583684837,1,0,1,0,0,0
2.347174768,0,0,0,0,0,0
1.867860869,0,0,0,0,0,0
2.725620214,1,0,2,0,0,0
2.634200096,0,0,0,1,0,0
2.863421362,1,0,2,0,1,0
1.760468928,0,1,1,0,1,1
2.532454835,0,1,1,0,0,0
2.320549234,0,0,0,0,0,0
2.473901783,0,1,2,0,0,0
1.560054985,1,0,0,1,0,1
2.023042352,0,0,0,0,0,0
2.323891519,0,0,0,0,0,0
2.825214761,1,1,1,1,0,0
2.490422405,0,0,1,0,0,0
2.63904889,0,1,2,0,0,0
2.495484354,0,0,0,0,0,0
2.113121679,0,0,0,0,0,0
2.078509437,0,1,1,1,1,1
2.856426316,0,0,2,1,0,0
2.845722159,0,0,1,1,1,0
2.541636876,1,1,1,1,1,1
2.486133537,0,0,0,0,0,0
1.890407896,0,0,0,0,0,0
1.356495134,1,1,1,0,1,1
2.841387083,0,1,1,1,1,0
1.894253765,0,0,0,0,0,0
2.46093747,0,0,0,0,0,0
2.1931921,0,0,0,0,0,0
1.882649724,1,1,1,1,1,1
2.906190917,0,1,0,0,0,0
3.268835556,0,0,2,1,1,0
3.18929978,1,0,2,1,0,0
2.961741182,1,1,1,1,1,1
1.928725801,1,1,1,1,0,1
2.087975798,1,1,0,0,0,1
1.628148775,1,1,2,1,0,1
2.192063182,0,0,2,1,1,1
3.88950443,0,1,0,1,1,0
2.767746588,0,0,0,1,0,0
2.870038922,1,0,0,1,1,0
1.593126843,0,1,1,1,1,1
1.829184709,1,1,1,1,1,1
2.280917743,0,1,0,1,1,1
3.776175228,0,1,0,0,1,0
2.442260917,0,0,0,1,0,0
2.686651386,0,0,0,0,0,0
2.163548859,1,1,1,0,1,1
3.00997214,1,1,1,1,1,0
2.134472315,0,0,1,1,1,1
2.857032951,1,0,2,0,1,0
2.85317131,1,1,0,0,0,0
2.426806752,0,0,0,0,0,0
2.686063773,0,0,0,0,0,0
2.302326567,1,1,2,1,1,1
1.557976884,1,1,2,1,1,1
3.18201106,0,1,2,0,0,0
1.717125276,0,1,1,1,1,1
3.74864697,0,1,0,0,1,0
2.600966281,0,0,0,0,0,0
3.508829079,1,0,0,1,0,0
2.956902478,1,0,1,0,1,0
2.529084445,1,0,0,0,0,0
3.157565874,0,1,2,0,1,0
1.568907506,1,1,1,0,0,1
2.834307171,1,0,0,1,0,0
3.969644086,1,0,1,0,0,0
1.958301385,0,0,0,0,0,0
2.210399442,1,0,2,1,0,1
2.643471554,0,0,0,0,0,0
1.02213188,0,0,2,0,0,1
1.352054407,1,0,1,0,1,1
2.196618405,0,0,0,0,0,0
2.411259672,0,0,0,0,0,0
2.701987066,1,1,1,1,1,1
2.576470343,1,1,1,1,0,1
2.094367829,0,0,0,0,0,0
1.84003632,1,1,1,1,1,1
2.400533595,1,1,1,1,1,1
1.859397932,1,1,2,0,0,1
2.914661609,0,1,1,0,1,0
2.15475516,0,1,2,1,0,1
1.636390343,0,0,0,0,1,1
2.985588653,1,1,1,1,0,0
2.862007116,1,1,2,1,0,0
1.748564808,1,1,1,1,1,1
2.017356999,1,0,2,1,1,1
1.741023094,1,0,0,1,1,1
3.568100792,0,0,0,0,0,0
1.595643088,1,1,1,1,1,1
2.791145624,0,1,1,1,1,0
1.570542964,0,1,1,0,0,1
1.939019945,0,1,1,1,0,1
1.883856556,1,1,1,0,0,1
1.739303632,0,1,2,0,0,1
2.988847088,0,0,0,1,1,0
2.092563273,1,0,1,1,0,1
1.613104101,1,0,2,1,0,1
2.719083249,0,0,1,1,1,0
2.26878494,1,0,2,0,1,1
2.940009166,0,0,1,0,0,0
2.407840033,1,0,2,1,1,1
1.156201012,0,1,2,0,1,1
1.541527126,1,0,1,1,1,1
2.085042978,1,1,0,1,0,1
2.204283851,1,1,2,0,0,1
2.602818372,1,1,0,1,1,1
2.572391495,0,0,0,0,0,0
2.558971096,1,1,1,1,1,1
2.294210729,1,1,1,1,0,1
2.320130924,1,0,2,1,1,1
2.36467783,1,1,2,1,1,1
2.196408282,1,1,1,0,1,1
2.63797822,0,1,0,0,0,0
3.753439655,0,0,1,1,1,0
1.991813232,1,0,0,1,0,1
2.358928258,0,0,1,1,0,1
2.999581618,1,0,1,0,0,0
1.786299048,1,0,0,0,1,1
2.865434474,1,1,1,1,1,1
2.630881014,1,1,1,1,1,1
2.906042032,0,0,1,0,1,0
2.077582264,0,0,1,1,1,1
2.613733014,1,0,1,1,1,1
2.964998329,0,1,1,0,0,0
2.49231798,0,0,0,0,0,0
2.533025582,0,0,0,0,0,0
2.770462306,0,0,0,1,0,0
3.477339529,0,0,2,1,0,0
2.161192982,0,0,1,1,1,1
1.598994885,1,1,1,1,0,1
3.534855044,0,1,2,1,0,0
2.440196301,1,0,0,1,1,1
1.765228439,1,1,1,1,1,1
1.995718198,1,1,0,0,1,1
2.012333794,1,1,0,0,1,1
2.13397289,1,0,0,1,0,1
2.804882703,0,1,1,0,0,0
2.86087616,1,1,1,1,1,1
2.733256603,1,1,1,1,1,1
2.698266633,0,0,0,0,0,0
2.233284043,0,0,2,1,0,1
1.825785479,1,1,1,1,0,1
2.844195664,1,1,1,1,1,1
2.137303581,0,0,0,0,1,1
2.563906862,1,0,2,1,1,1
2.828798932,1,1,1,1,1,1
1.697093502,1,0,0,1,1,1
2.982842328,1,1,1,1,0,0
2.492537316,1,0,0,1,1,1
3.699668899,1,0,0,1,1,0
3.258825304,1,1,1,1,1,0
2.267557146,1,1,1,1,1,1
1.969426125,0,0,0,0,0,0
2.954206256,0,0,1,1,0,0
2.539132499,1,1,1,1,1,1
2.117227769,0,0,1,1,1,1
2.691413139,1,1,1,1,1,1
2.560182186,1,0,0,0,0,0
2.513754464,0,1,2,0,0,0
2.666994137,1,0,0,1,1,1
3.423566397,1,0,2,1,1,0
2.10088031,0,0,0,0,0,0
1.608481219,1,0,1,1,1,1
2.204102231,0,1,2,1,0,1
2.04054332,1,1,2,0,1,1
1.723337695,1,1,1,0,1,1
1.02019006,0,1,1,1,1,1
3.570366852,0,1,0,1,0,0
2.741794783,1,0,2,1,1,0
2.692523423,1,1,1,1,1,1
2.619568134,0,1,2,0,0,0
2.029440914,1,1,0,1,0,1
3.874389154,0,0,0,0,1,0
2.831818757,1,1,1,1,0,0
1.917901901,1,1,0,1,1,1
1.139106677,1,0,0,1,0,1
3.453897645,0,0,1,1,1,0
2.641998033,1,0,0,1,0,0
1.576584462,1,0,2,1,0,1
1.799950371,1,1,1,1,0,1
1.55631699,0,1,1,0,1,1
1.795032804,0,1,1,0,1,1
2.64181563,0,0,2,0,0,0
1.826795164,1,1,1,0,0,1
2.375757324,0,0,0,0,0,0
2.997772398,1,1,1,1,1,1
2.651411026,0,0,2,0,0,0
1.197192057,0,0,0,1,1,1
2.331819232,1,1,2,0,1,1
1.703659377,0,1,1,0,0,1
2.962839942,1,0,1,1,1,0
2.412223942,1,0,0,0,0,0
2.390271587,1,1,1,0,1,1
2.218119056,1,0,0,0,1,1
1.204086972,1,1,1,1,0,1
2.575553077,1,0,0,1,0,0
1.933518408,1,1,1,1,1,1
2.095117469,0,1,1,0,0,1
3.995849348,1,1,2,0,0,0
2.343334788,1,0,2,0,1,1
1.754169327,1,1,1,0,0,1
2.958612835,0,0,2,1,0,0
2.556798573,1,1,1,1,0,1
2.914774317,1,1,0,0,0,0
2.461660383,1,1,0,1,1,1
3.677436373,0,1,0,1,0,0
2.864308326,1,0,0,1,0,0
2.8469374,1,1,1,1,1,1
2.86536204,0,1,0,1,1,0
2.133475244,0,0,1,1,0,1
2.693140634,0,1,1,0,0,0
2.195644015,1,1,0,1,0,1
1.271246914,0,0,2,0,0,1
2.290138565,1,1,0,0,0,1
2.411976323,1,1,2,1,1,1
2.59730333,1,1,0,1,1,1
3.119036716,0,0,0,0,0,0
2.286312272,0,0,0,0,0,0
3.859515652,0,1,2,0,1,0
2.463842459,0,0,0,0,0,0
2.141994774,1,1,0,0,0,1
2.433496316,0,1,1,0,0,0
2.62523043,1,1,1,1,0,1
2.475674781,1,1,2,1,1,1
2.381980712,0,0,0,0,0,0
1.680792258,1,1,1,1,1,1
2.921683536,1,1,0,0,0,0
2.104821418,0,0,0,0,0,0
3.745650364,0,0,1,1,1,0
2.017017698,1,1,2,1,1,1
2.909236621,0,1,1,0,0,0
2.6818425,0,0,0,0,0,0
2.08092175,1,1,0,1,0,1
2.496810936,0,0,1,0,0,0
2.679433373,0,0,1,0,0,0
2.436152868,0,0,2,0,0,0
1.56068804,0,1,1,1,1,1
2.547399937,0,0,0,0,0,0
2.698906025,0,0,0,0,0,0
1.789589622,0,0,0,1,1,1
2.027155395,0,0,0,0,0,0
1.154483863,1,1,2,0,0,1
2.110108994,1,1,0,1,1,1
2.167767208,0,0,1,1,1,1
2.669081203,0,0,0,1,0,0
1.326137452,0,0,0,1,1,1
2.67921996,0,1,0,0,0,0
3.709327972,1,1,2,1,1,0
1.607531484,0,1,0,1,1,1
2.468958451,0,0,0,0,0,0
2.749909064,0,1,0,0,1,0
2.634377686,1,1,1,1,0,1
2.739410026,0,1,0,0,0,0
1.836084644,0,1,1,0,1,1
2.187750902,0,1,1,1,1,1
2.224016568,0,0,0,0,0,0
2.880631528,1,1,1,1,1,1
2.844256833,1,1,1,0,0,0
1.985503372,1,1,2,0,0,1
1.779387996,0,1,1,1,1,1
2.750402952,1,0,2,1,1,0
2.93036956,1,1,1,1,1,1
2.044301519,0,0,0,0,0,0
2.942280442,1,1,1,1,1,1
2.925089054,1,1,2,1,1,0
2.028922392,0,0,0,0,0,0
2.050013959,1,1,1,0,0,1
2.644579942,0,1,0,0,0,0
2.686524787,0,0,0,1,0,0
2.080780908,0,0,1,1,0,1
2.627583359,0,0,1,0,0,0
2.281991309,1,1,0,0,0,1
2.995398897,1,0,0,1,1,0
2.156790906,1,0,1,1,0,1
2.679121977,0,0,0,0,0,0
3.316259798,0,0,1,0,0,0
2.93546993,1,0,1,1,1,0
3.831998963,0,0,2,0,1,0
2.393857313,0,0,0,0,0,0
2.729642277,0,1,1,1,0,0
2.798887366,0,0,1,0,0,0
2.610768738,1,0,0,1,0,0
1.55972215,1,0,2,1,1,1
1.682487352,1,1,2,1,1,1
2.816777492,0,1,0,0,1,0
2.618367671,1,0,0,0,0,0
3.024858582,0,0,1,0,1,0
2.190192328,0,0,2,1,1,1
2.582515251,1,1,1,1,1,1
2.052719725,1,1,1,1,1,1
1.878546702,0,0,0,0,0,0
2.729703467,1,0,2,0,1,0
1.86774008,0,0,0,0,0,0
1.534824486,1,1,1,1,1,1
2.428121018,1,0,0,0,0,0
1.619884413,1,0,2,1,1,1
3.310617967,1,1,2,0,0,0
1.07202364,1,0,0,1,1,1
2.353180668,0,0,0,0,0,0
2.884687989,1,1,1,1,1,1
2.387778172,0,1,0,1,1,1
2.170605178,1,1,0,1,1,1
2.975043891,1,1,1,0,1,0
2.237304564,1,0,1,1,1,1
2.25022679,0,0,0,0,0,0
2.611686805,1,0,0,0,0,0
1.902890431,0,0,0,0,0,0
2.079509935,0,0,0,0,0,0
1.617451932,0,0,1,0,0,1
2.88774521,1,1,1,1,1,1
2.362587645,1,0,2,1,0,1
2.27947883,0,0,1,0,1,1
1.84372714,0,1,1,1,0,1
2.312550354,1,0,0,1,0,1
3.638957876,0,1,0,1,1,0
1.794747849,1,0,2,0,1,1
2.503282378,1,1,1,1,1,1
2.287039612,1,1,2,0,0,1
2.077555883,1,1,2,0,1,1
2.444804921,0,1,1,0,0,0
2.547385536,1,0,0,0,0,0
3.9260404,0,0,1,1,0,0
1.751048443,1,1,1,1,1,1
2.209950088,1,1,1,0,0,1
1.874553686,1,1,1,1,0,1
2.686303351,1,0,0,1,0,0
1.542964103,1,0,1,1,0,1
2.839615462,1,0,1,1,1,0
2.209557432,0,0,1,1,0,1
1.651739847,1,0,2,1,1,1
2.364715729,0,0,1,1,1,1
1.79425026,1,0,0,1,1,1
3.444228906,1,0,0,1,1,0
3.838598787,0,1,2,0,0,0
2.388224397,1,1,2,1,0,1
2.820169687,1,0,2,1,1,0
2.861163524,1,1,1,1,1,1
2.868124141,1,1,0,0,0,0
1.121660979,0,0,0,1,0,1
2.666434426,1,1,1,1,0,1
2.233429129,1,1,1,1,1,1
2.479343103,0,0,0,1,0,0
2.520666655,1,1,2,1,1,1
2.896870505,1,0,0,1,0,0
2.254134576,0,0,0,0,0,0
2.80568419,1,1,1,1,1,1
2.128986506,1,1,1,0,1,1
2.928757204,0,1,0,1,1,0
1.700813051,1,0,1,1,1,1
1.602744799,1,0,0,1,0,1
2.668318427,0,0,0,0,0,0
2.54250377,0,0,0,0,0,0
2.819063967,1,1,1,1,1,1
2.132163671,1,1,1,1,0,1
2.614136391,1,0,0,0,0,0
1.953803456,0,0,0,0,0,0
1.199034191,0,0,1,1,1,1
2.369945713,1,1,2,1,1,1
1.638865187,0,1,1,0,1,1
2.521296636,0,0,1,0,0,0
2.005739908,1,1,2,1,0,1
2.622663675,0,0,0,1,0,0
3.98528746,1,1,2,1,1,0
3.928975006,1,0,0,0,1,0
2.085760179,0,0,0,0,0,0
3.725286187,0,0,0,1,0,0
1.61471284,1,1,1,1,0,1
2.730591889,1,0,2,1,1,0
2.44522918,1,0,0,0,0,0
2.412759627,0,0,0,1,0,0
2.482687029,1,0,0,0,0,0
3.453072673,0,0,1,1,0,0
1.607148207,1,0,1,1,1,1
3.12478572,0,1,2,1,1,0
2.87907445,1,1,1,0,0,0
2.821935104,0,0,1,0,0,0
2.747184222,1,1,1,1,1,1
3.073163358,1,0,2,1,0,0
1.025221168,1,0,0,1,1,1
1.208578064,1,1,1,0,0,1
2.09519154,0,0,0,0,0,0
2.309276901,1,0,1,1,0,1
1.238338334,0,0,0,1,1,1
2.143371561,1,1,2,1,1,1
2.721045498,1,1,1,1,1,1
1.757976689,0,0,0,1,1,1
2.690124162,1,0,1,1,1,1
1.905194202,1,0,1,1,1,1
2.380627313,0,0,0,0,0,0
2.548059017,0,0,0,1,0,0
2.618292071,1,1,1,1,1,1
1.919749682,1,1,1,0,1,1
1.684811045,0,1,1,1,0,1
2.287584933,0,0,0,0,0,0
2.810987126,0,0,2,0,1,0
1.560604705,1,1,1,0,0,1
1.850690448,1,0,1,1,0,1
3.961264691,0,0,2,0,1,0
1.956166292,1,0,1,1,0,1
2.162828016,0,1,0,0,1,1
2.500044969,1,1,1,1,0,1
2.43423476,0,0,0,0,0,0
1.914665658,1,1,2,1,0,1
2.572003372,1,1,1,1,0,1
2.885181094,1,1,1,1,1,0
2.504332889,1,0,2,1,1,1
2.446683519,1,1,1,1,0,1
2.9779825,0,1,0,1,0,0
2.846796852,1,0,0,0,0,0
2.938345648,1,1,1,1,1,1
2.7105134,1,0,1,1,1,0
1.894593229,1,1,0,1,0,1
3.808013174,0,0,2,0,1,0
2.537778149,0,1,2,0,0,0
2.948770481,1,1,1,1,1,1
2.309310976,0,0,0,0,0,0
2.127103962,0,0,0,0,0,0
2.090600397,0,0,0,0,0,0
3.12601396,0,0,2,1,1,0
2.724069743,1,0,1,0,1,0
2.32115131,0,0,0,0,0,0
3.943559393,0,0,1,0,1,0
3.319379732,0,1,1,0,1,0
2.039931766,1,1,1,1,1,1
2.660748045,0,1,0,0,0,0
2.723862111,0,0,0,0,1,0
2.324384093,0,1,0,1,1,1
2.304252806,0,1,1,1,1,1
2.999901586,1,1,1,1,1,1
2.551288993,1,1,1,1,0,1
2.296728954,0,1,1,1,0,1
2.639273274,0,0,0,0,0,0
3.373128909,0,0,2,1,0,0
2.324250036,1,0,1,0,1,1
2.003886676,1,1,1,0,1,1
1.905733083,0,0,0,0,0,0
2.829405418,1,1,1,1,1,1
2.612061207,0,0,0,0,0,0
1.527426704,0,1,1,1,0,1
2.924151342,1,1,1,0,1,0
2.260594948,1,0,2,1,0,1
3.323070891,0,0,2,1,0,0
2.723933342,0,0,0,0,0,0
1.579829691,1,1,0,1,1,1
2.929831,1,0,1,1,1,0
2.185938549,0,0,0,0,0,0
1.782602858,1,1,1,0,1,1
2.075431408,0,1,1,1,1,1
2.506897483,1,0,0,1,1,1
2.09710513,1,0,1,1,0,1
2.152740665,0,0,2,1,1,1
3.890519947,1,0,0,0,1,0
2.118640661,1,1,2,1,0,1
2.135462998,1,0,2,1,0,1
1.832769231,1,1,1,0,1,1
2.027072199,1,0,1,1,1,1
1.672782542,0,1,1,1,1,1
2.911937094,1,1,2,0,1,0
2.966556636,1,0,1,0,0,0
1.515090404,0,1,0,0,0,1
