Aggregate,Internship,GRE,GermanLevel,IELTS7,DegreeCompleted,Winter,Admission
2.518191247,1,0,2,1,0,0,0
1.836986571,0,1,1,1,1,0,1
3.087767118,0,1,1,1,0,0,0
2.056072427,0,0,0,1,1,0,1
2.112937857,1,1,2,1,0,1,1
2.249798823,1,1,2,0,0,1,1
2.694212031,0,0,1,0,1,0,0
2.104159665,1,1,2,0,0,1,1
1.568043637,0,1,2,1,0,0,1
2.156801605,1,1,2,1,1,0,1
2.139469964,1,1,1,1,1,1,1
2.394597297,1,1,2,0,0,0,0
2.127444148,1,1,2,1,1,1,1
2.733331715,1,0,1,0,1,0,0
2.23148354,0,1,0,1,1,0,1
2.560897554,1,0,2,0,1,0,0
2.218184634,1,1,2,0,1,1,1
3.582026794,1,1,0,0,1,1,0
2.812274512,0,0,2,0,0,0,0
2.089267711,1,1,2,1,1,1,1
1.831911152,0,1,0,0,0,0,0
2.335341002,1,1,1,0,0,0,0
2.227994647,1,1,1,1,1,0,1
2.224712754,1,1,1,1,1,1,1
1.700244745,1,0,1,1,0,0,1
2.227570714,0,1,2,1,1,1,1
3.454543203,0,1,2,1,0,0,0
2.66090429,1,0,2,0,1,1,0
1.972582679,1,0,2,1,1,1,1
2.602689638,1,1,1,1,1,1,1
3.202014986,0,0,1,1,1,1,0
3.811718092,0,0,1,0,0,1,0
2.535421947,1,0,0,1,0,0,0
2.251281913,0,1,0,0,0,1,0
3.934413116,0,1,0,0,1,0,0
2.587435276,1,1,2,0,1,0,0
2.266408362,1,1,0,0,0,0,0
2.420879628,1,1,2,0,1,1,1
3.930015188,0,1,2,1,1,1,0
2.045008373,1,1,0,1,1,0,1
2.770820918,1,1,0,1,1,0,0
1.76139292,0,1,1,0,1,1,1
2.307485976,1,1,0,1,0,0,1
3.031499217,0,1,1,1,0,0,0
2.422050545,1,1,1,1,1,0,1
2.329948851,1,1,0,1,1,0,1
1.691399788,0,0,0,0,0,1,0
2.297384615,1,0,0,0,1,0,1
2.480271315,1,0,1,1,1,0,1
1.564718408,0,0,0,0,0,0,0
2.085493497,1,0,0,1,1,1,1
2.524381816,1,1,1,1,1,1,1
1.843164324,1,1,2,1,1,1,1
2.284518396,0,1,2,1,1,0,1
2.056767074,1,1,1,1,1,1,1
1.9527714,0,1,2,1,1,1,1
3.498847388,1,0,1,0,1,1,0
2.344267123,0,0,0,0,0,1,0
2.154772274,1,1,1,1,0,1,1
1.60216737,1,1,2,1,1,0,1
2.426543901,1,1,2,0,1,0,1
1.569840047,0,1,0,1,1,0,1
1.960183117,1,1,2,0,0,0,1
1.829419362,1,1,1,1,1,1,1
3.705514232,1,0,2,0,1,0,0
3.169992391,0,1,1,1,1,1,0
2.386150628,0,0,0,0,0,0,0
1.91880774,1,1,2,1,1,0,1
2.248487407,0,0,2,0,0,1,0
1.031683689,1,0,0,0,0,0,1
2.451369039,0,0,0,1,1,1,0
1.834771367,1,1,2,1,1,1,1
3.845453954,1,1,1,0,1,1,0
1.63037172,1,0,1,1,1,1,1
1.655883535,0,0,0,0,0,1,0
2.775207076,1,1,1,1,1,1,1
2.344137489,1,1,2,1,0,1,1
2.408296587,1,1,2,1,1,0,1
2.486801881,0,0,1,0,0,0,0
3.560331017,1,1,2,0,0,0,0
2.769461893,1,1,1,1,1,0,1
1.525493161,1,1,1,0,1,1,1
1.98444566,1,1,1,1,1,1,1
2.797352873,0,1,2,0,0,1,0
1.514109808,1,1,1,1,0,1,1
3.052025814,0,1,2,0,1,1,0
2.488078082,0,1,2,1,1,0,1
2.6026984,1,0,0,0,1,0,0
2.692630773,0,0,2,1,1,1,0
1.835595125,1,1,1,1,1,0,1
2.610265482,0,1,1,1,0,0,0
2.458073897,1,1,2,0,1,0,1
2.301352279,0,0,0,0,0,1,0
2.301030984,1,1,0,1,1,0,1
1.733088082,0,0,0,0,0,0,0
2.587119106,1,1,1,1,0,0,0
2.580283646,1,1,1,1,1,1,1
2.71950811,0,0,2,1,0,0,0
2.542771564,1,1,0,1,0,1,0
2.114859537,1,0,0,0,0,0,0
2.73146979,1,0,0,0,0,1,0
2.212938574,1,1,2,0,0,0,1
2.352774653,0,1,1,0,0,0,0
1.575423764,0,0,0,0,0,1,0
2.184782724,1,0,1,1,1,0,1
3.442487379,0,1,1,0,0,1,0
1.923477376,1,0,2,1,0,1,1
1.076133479,1,1,1,1,1,1,1
2.32724796,1,0,1,1,1,0,1
2.135100114,0,0,2,0,0,0,0
2.541364159,1,0,2,0,0,0,0
1.701245566,0,1,0,1,1,0,1
1.805136601,1,1,1,1,1,0,1
2.055746772,0,0,0,1,1,0,0
2.608394671,1,1,1,1,1,1,1
2.321657332,1,0,2,1,1,0,1
2.038729526,1,1,1,1,0,0,1
3.373075911,1,0,0,0,1,0,0
2.335950644,0,0,0,0,0,0,0
2.161632552,0,0,1,1,0,1,0
2.388163861,0,0,0,0,0,0,0
2.256273923,1,1,0,1,1,0,1
3.982239298,1,1,2,1,1,0,0
2.63118536,0,1,2,1,0,0,0
2.418106886,1,1,1,1,1,0,1
2.427639293,0,0,1,1,1,1,1
2.306473677,1,0,2,1,1,1,1
2.77313562,1,1,1,1,0,0,0
2.384109763,0,0,0,0,0,1,0
1.928060912,1,1,1,1,0,1,1
2.34619033,1,1,2,1,1,1,1
2.368571634,0,0,2,1,1,1,1
2.153607888,1,0,1,1,1,0,1
2.277494866,1,1,0,0,0,0,0
3.949544662,0,0,1,0,0,0,0
1.932570169,1,0,1,0,1,0,1
2.145332729,1,0,1,0,1,1,1
2.387200568,1,1,0,1,1,0,1
2.129193766,0,1,0,0,0,0,0
1.86010537,1,1,2,1,1,1,1
2.365624201,0,0,0,0,0,0,0
1.986463938,1,1,2,1,1,0,1
2.105670193,0,1,1,1,1,1,1
1.912503622,0,0,0,1,1,0,1
3.076832001,1,1,2,1,1,0,0
2.212621381,0,1,1,1,1,0,1
2.583643451,1,1,1,1,1,1,1
1.715586381,0,0,0,0,0,0,0
2.425214093,1,1,2,0,0,0,0
1.30057887,0,1,0,1,1,0,1
1.83538296,1,1,1,1,1,1,1
1.448040711,0,0,1,0,0,1,1
2.842171794,0,1,1,1,1,0,0
1.841191651,0,0,0,0,0,0,0
2.449312464,0,0,0,0,0,0,0
2.793361579,0,1,2,1,0,1,0
2.365811075,1,1,0,1,1,1,1
2.535758203,0,0,1,1,1,1,0
2.19457426,0,0,0,0,0,0,0
2.049874614,1,1,0,1,1,0,1
2.595347423,0,0,2,0,0,1,0
1.660850624,1,1,0,1,1,0,1
1.805356331,1,1,1,1,1,0,1
3.158509534,1,0,1,0,0,0,0
1.518336885,0,0,0,0,0,0,0
3.604400621,0,0,1,0,0,0,0
2.614064131,1,0,1,1,1,0,0
3.155525605,1,0,1,0,0,0,0
2.424492197,0,0,0,0,0,1,0
2.070176889,1,0,1,1,1,1,1
1.900060041,1,1,2,1,1,0,1
3.959593103,0,0,1,0,1,1,0
2.442873712,1,1,0,1,0,0,1
1.575115677,1,0,2,1,0,1,1
1.53317846,1,1,1,1,0,0,1
1.841883457,1,1,1,1,0,1,1
3.211467034,0,1,0,1,1,1,0
2.698081891,0,0,2,0,1,1,0
2.634830128,0,1,1,1,1,1,0
1.812476507,0,0,2,1,1,1,0
1.805978929,0,0,0,0,0,0,0
1.516794632,0,1,0,1,1,1,1
2.201417943,1,0,1,1,1,0,1
2.774151056,1,0,2,0,1,0,0
2.214315788,0,0,0,0,0,1,0
2.298729998,1,0,1,1,0,1,1
1.687851255,1,1,2,1,1,1,1
2.893855536,1,1,2,1,1,0,0
2.815059113,0,0,1,0,1,1,0
2.601934895,0,0,0,0,1,0,0
1.891297252,0,0,0,0,0,1,0
1.855872315,1,1,0,1,1,0,1
1.513455501,0,1,2,0,1,1,1
3.424128256,0,1,0,1,1,0,0
2.747549463,0,1,2,1,1,0,0
2.482900202,0,0,0,1,0,0,0
2.196196658,1,1,0,0,0,0,0
2.207307244,0,1,2,1,1,0,1
2.34261583,0,1,0,0,0,1,0
2.145526799,1,1,2,1,1,0,1
1.988073123,0,0,2,0,0,0,0
2.318291701,0,0,0,0,0,1,0
2.336681388,1,1,0,1,0,0,1
2.174289403,0,1,0,1,1,1,1
2.130092173,0,1,2,1,1,0,1
1.997036936,0,1,1,1,1,0,1
2.011023248,0,0,0,1,0,0,0
2.716860079,0,1,1,1,1,1,0
2.388350276,0,0,0,0,0,1,0
2.575176069,1,1,1,1,1,1,1
2.186763916,0,1,1,1,1,1,1
2.12870225,0,1,2,1,1,1,1
3.330945153,0,1,2,0,1,1,0
1.897209856,1,1,0,1,1,1,1
1.477879824,1,0,1,1,1,1,1
2.308126415,1,1,0,1,1,1,1
3.269751096,0,1,0,0,0,1,0
2.280071934,1,0,2,1,1,0,1
1.871441552,1,0,1,1,1,0,1
2.330654314,0,0,0,1,1,1,0
2.436467794,1,1,2,1,1,0,1
2.76069993,1,1,1,1,1,1,1
1.638352796,1,1,0,1,1,1,1
2.595758832,1,1,1,1,1,1,1
2.198070651,0,0,1,0,0,1,0
1.980549296,1,1,1,0,1,0,1
2.670000538,0,1,1,0,1,1,0
2.00957219,0,1,0,1,1,1,1
2.174581131,1,0,2,1,0,1,1
3.977826955,1,1,0,1,0,0,0
1.334534859,1,1,1,0,1,0,1
2.46960961,1,1,2,0,1,0,1
2.245859222,0,0,0,0,0,0,0
2.341010198,0,1,0,0,0,0,0
2.52902578,0,0,1,0,1,0,0
2.326391159,1,1,0,1,1,0,1
2.132833676,0,0,0,0,0,0,0
2.550299413,1,0,0,1,1,1,0
3.401801882,0,1,2,0,0,1,0
2.551730956,1,0,2,0,0,1,0
1.747968168,0,0,0,0,0,1,0
2.72530765,0,1,0,0,1,0,0
2.273361544,1,1,1,1,1,0,1
2.531386355,0,1,1,1,1,1,0
2.380903133,0,0,0,1,1,0,0
2.223438909,0,1,0,0,0,1,0
2.432475898,1,1,0,1,1,1,1
2.381642238,1,1,2,0,0,1,0
2.118109406,1,1,2,1,1,0,1
1.719273153,1,0,0,1,1,0,1
2.121505572,1,1,2,1,1,0,1
3.965282128,1,1,1,0,1,1,0
1.446782473,1,1,2,0,0,0,1
2.633552382,1,1,1,1,1,1,0
2.760878803,0,1,1,0,0,0,0
1.712964634,1,1,2,1,0,0,1
2.240768303,1,0,2,0,1,1,1
2.128952208,0,0,0,1,0,0,0
2.133404321,1,0,1,0,1,1,1
1.565033093,0,1,2,0,1,1,1
2.697327896,0,1,1,0,0,0,0
2.52336732,0,0,1,1,1,0,0
1.854466886,1,1,0,0,0,1,0
1.521988335,1,1,2,1,1,1,1
2.048042516,0,0,0,0,1,1,0
1.611896864,1,1,0,1,0,1,1
2.251354139,1,0,2,1,0,1,1
2.014369289,1,1,0,0,0,0,0
2.705275621,0,0,2,1,1,0,0
2.614706241,1,0,0,1,0,1,0
2.329689332,0,0,0,1,1,1,0
2.579902547,1,1,0,0,0,0,0
1.611705952,0,1,1,0,1,0,1
3.156408542,0,0,2,1,1,0,0
2.144736701,0,1,1,1,1,0,1
2.674214155,0,1,1,0,1,1,0
2.498602736,0,1,2,0,0,1,0
1.600755467,0,1,1,1,1,1,1
1.675127459,1,0,0,1,0,1,1
1.857953906,0,0,0,1,0,0,0
1.561323715,0,1,1,1,1,0,1
2.887876602,1,1,0,1,0,0,0
2.739119465,1,1,1,1,1,1,1
1.994158087,0,0,2,0,0,1,0
2.663796592,0,1,1,0,1,0,0
2.276169556,0,0,0,1,0,1,0
2.787286394,1,1,1,1,1,1,1
2.483600882,1,0,2,0,0,1,0
2.360567677,1,1,2,1,1,1,1
2.322760593,1,1,2,1,1,0,1
2.726326109,0,1,2,0,1,1,0
2.267749683,0,0,1,1,0,0,0
1.982849924,0,0,1,1,1,1,1
2.626506011,0,1,1,0,0,0,0
3.746737906,0,0,1,0,0,0,0
2.534411989,1,0,0,0,1,0,0
1.835219283,0,0,1,1,1,0,1
2.577754191,1,1,1,1,1,1,1
1.782780205,0,0,0,0,0,0,0
1.897978064,1,0,1,0,1,1,1
1.615059889,0,1,1,1,1,0,1
2.320871281,1,1,1,1,1,0,1
2.714054221,1,1,0,1,0,1,0
1.59944535,1,1,0,1,1,1,1
1.389481769,0,1,0,0,0,1,1
2.410609024,1,1,1,0,1,1,1
1.529497382,1,0,2,1,0,1,1
2.356006608,1,1,2,0,0,1,0
1.96367472,1,0,2,1,0,1,1
2.110805167,0,0,2,0,0,0,0
2.305402776,1,1,2,0,1,0,1
2.726656225,1,1,0,1,1,1,0
1.970293378,1,1,1,0,0,0,1
2.158337263,0,1,0,1,1,1,1
2.199526025,1,1,2,1,1,1,1
2.146945253,1,1,2,1,1,0,1
3.335086345,1,0,1,0,1,0,0
2.126363507,0,0,0,0,0,0,0
1.940613939,1,1,1,1,1,1,1
2.358129938,1,1,0,0,0,1,0
1.559269936,0,0,2,1,1,1,1
1.856822836,1,1,0,1,1,1,1
2.168239928,0,0,0,0,0,1,0
2.495381403,1,1,0,1,0,0,1
2.424630379,1,1,0,1,1,0,1
2.036367036,1,0,2,1,1,0,1
2.48724358,1,1,2,1,1,0,1
2.497842023,1,1,1,1,1,1,1
1.704011411,1,1,2,1,0,1,1
1.978009602,0,0,0,1,0,1,0
1.521212598,1,1,0,0,1,0,1
2.440190967,0,0,0,0,0,0,0
2.60153135,0,0,0,0,1,0,0
2.298449575,1,1,0,0,1,1,1
1.561341815,1,0,2,1,1,1,1
2.330442229,0,0,1,0,0,1,0
2.458201066,1,1,2,0,0,1,0
2.427644593,1,1,1,1,1,0,1
1.597416072,0,0,0,0,0,0,0
3.507941466,0,0,1,1,0,0,0
1.566274556,0,0,0,0,0,0,0
2.25971193,0,0,0,1,0,0,0
1.654750141,1,0,1,1,1,0,1
2.229673955,1,0,0,0,0,0,0
2.498724899,1,1,2,1,1,1,1
2.184203071,1,0,1,0,0,0,1
1.645890234,1,1,2,1,1,0,1
1.930223748,0,0,0,1,1,1,1
2.309542893,1,1,0,1,0,1,1
2.35300126,1,0,1,0,0,1,0
2.288178593,1,0,1,0,0,1,1
1.066838096,1,0,0,0,0,0,1
3.175646015,1,0,2,0,1,0,0
2.286635289,0,0,0,0,0,0,0
2.760282583,1,1,0,1,1,1,0
2.363979892,0,0,2,0,0,0,0
2.42377743,1,1,1,1,1,1,1
3.012177235,1,1,2,1,1,1,0
2.656773994,0,0,0,1,0,1,0
2.12731558,0,0,1,1,0,1,0
2.754795081,0,0,1,1,1,0,0
3.724169294,1,0,0,1,1,1,0
2.443635093,1,1,2,1,1,1,1
3.351783045,1,0,1,0,0,1,0
1.596522573,1,1,1,1,1,1,1
2.891534382,1,0,1,1,1,1,0
2.46016381,1,1,1,0,1,0,1
2.162939668,1,0,1,1,1,1,1
2.374258143,0,1,1,1,1,1,1
1.811656386,1,1,1,1,1,1,1
3.836422934,0,0,2,0,1,0,0
3.038034523,0,1,0,0,1,0,0
1.632692522,1,1,2,1,1,0,1
2.407004408,1,0,1,1,1,0,1
2.331985797,1,1,2,1,1,1,1
2.399851564,1,1,2,0,1,0,1
2.834772895,1,0,2,0,1,0,0
2.005281861,0,0,1,1,1,0,1
2.584861826,1,1,0,1,0,0,0
1.673815526,1,0,0,1,1,1,1
1.562429376,1,0,0,1,0,0,1
2.473759873,0,0,0,0,0,1,0
2.714235855,1,1,1,1,1,0,1
3.587065308,1,1,0,0,0,1,0
3.356040728,1,0,2,0,1,0,0
2.249238247,1,1,1,0,1,1,1
1.814637132,1,1,2,1,1,1,1
3.968514819,0,1,0,0,0,0,0
2.538038162,0,0,0,1,1,0,0
1.59095746,1,0,0,1,0,0,1
2.120733505,0,0,0,0,0,1,0
1.89771044,1,0,1,1,1,0,1
2.092968838,1,0,2,1,1,0,1
2.268784865,1,1,2,1,1,1,1
2.401325672,0,0,0,1,0,1,0
1.794943118,0,0,0,0,0,1,0
3.808809129,1,1,0,0,0,1,0
2.747638153,1,1,2,0,0,1,0
3.447462122,1,1,2,0,0,0,0
2.44025978,1,1,2,1,1,1,1
2.337231789,1,1,1,1,1,0,1
1.533342102,0,0,0,0,0,1,0
2.695115666,0,1,1,0,0,1,0
1.683601223,0,1,1,0,1,0,1
2.103982756,1,1,2,1,1,0,1
2.137084871,0,1,0,0,0,0,0
1.999496569,1,1,1,1,0,1,1
1.571024577,1,0,1,1,1,0,1
2.286515325,1,1,2,1,1,1,1
2.64757405,0,1,0,0,1,0,0
2.156347618,1,1,1,1,0,1,1
1.883534081,1,0,0,0,0,0,0
2.29362062,0,0,0,0,0,0,0
2.388881852,0,1,1,0,0,0,0
3.246841407,0,0,1,1,0,0,0
2.276883843,0,1,0,1,1,1,1
2.643139949,1,1,1,1,1,1,1
1.690548267,0,1,1,0,1,1,1
1.912244457,1,1,0,0,0,0,0
1.969703547,1,0,1,1,1,0,1
2.179044208,0,1,0,1,1,0,1
2.748344851,1,1,2,1,0,0,0
1.894990078,0,0,0,0,0,1,0
1.701693818,0,1,0,0,1,0,1
1.626238487,0,0,0,0,0,1,0
1.611572616,0,0,0,0,0,0,0
1.702688492,0,0,1,1,0,0,1
3.197997767,0,0,2,1,1,1,0
2.300616998,0,1,1,0,0,0,0
2.534477116,0,0,0,0,1,1,0
2.0644162,0,0,0,1,0,0,0
1.848450091,0,1,1,1,1,0,1
2.451898313,0,0,0,0,1,1,0
2.439465937,1,1,2,0,0,1,0
2.188637722,1,1,1,1,0,0,1
2.615600931,1,1,1,1,1,0,1
3.588568336,0,1,0,1,1,1,0
2.420533169,0,0,0,0,1,0,0
2.622879626,0,0,0,0,0,1,0
2.899102132,1,1,2,1,1,1,0
2.319976356,0,1,1,1,1,0,1
2.644071953,1,1,1,1,1,0,1
3.12631944,0,1,2,0,0,0,0
2.456056659,0,0,0,0,0,1,0
2.227894942,0,1,0,0,0,0,0
1.720492525,1,1,2,0,1,1,1
2.178983263,1,1,1,1,1,0,1
1.888251434,0,0,0,0,1,1,0
1.634917912,0,0,0,0,0,0,0
2.092586898,0,0,0,1,1,1,1
2.030280059,0,1,1,1,1,0,1
2.469500059,1,1,2,1,0,0,1
1.481983696,1,1,1,0,0,0,1
1.654494785,0,1,0,0,1,1,1
3.730102832,0,0,2,0,0,0,0
1.833273169,0,0,1,0,0,0,0
2.247809116,0,0,0,0,0,1,0
2.020554671,0,1,0,0,0,0,0
1.867434716,1,1,2,0,1,0,1
2.361747746,0,0,0,0,0,1,0
3.863916895,0,1,2,1,0,0,0
2.287536843,1,1,0,0,0,1,0
1.744863731,1,0,2,1,0,1,1
1.674032527,0,0,0,0,0,1,0
1.900063096,1,1,1,1,1,0,1
1.823224741,1,0,1,1,1,1,1
3.360246079,0,1,0,1,0,1,0
2.092221084,1,1,1,1,1,0,1
2.150975366,0,1,1,1,1,1,1
1.267711025,1,0,0,1,1,0,1
2.16392762,1,1,2,0,1,0,1
2.317128758,1,1,1,0,1,0,1
3.495704943,1,0,0,1,1,1,0
2.769789618,1,0,0,1,1,1,0
1.777518541,1,0,1,1,1,1,1
2.113750881,1,0,2,0,1,0,1
2.496760331,1,1,1,1,1,1,1
2.172356948,0,0,0,0,0,1,0
2.281289993,1,0,0,0,0,1,0
3.872960174,0,1,0,1,1,1,0
2.464117694,1,1,1,1,1,0,1
3.583102013,0,1,2,0,0,0,0
2.050675833,1,1,2,0,0,1,1
2.665306417,1,1,1,1,1,1,1
1.564262194,0,0,2,1,1,1,1
1.846318418,1,0,1,1,1,1,1
2.551694573,0,0,1,1,1,1,0
1.630044367,1,0,1,1,0,1,1
2.733584892,1,1,0,0,0,0,0
2.670874452,1,1,2,1,0,0,0
1.66427939,1,0,0,1,1,1,1
2.134590262,0,0,0,0,0,1,0
1.625955105,0,1,0,0,1,1,1
2.419328541,1,1,1,1,1,1,1
2.322374771,0,1,1,1,1,1,1
1.678392079,0,0,0,0,0,0,0
2.70868026,0,1,2,0,0,1,0
2.140871426,1,0,0,0,0,1,0
1.958958537,0,0,2,1,1,0,1
2.157565129,0,0,0,0,0,1,0
2.447614603,0,0,2,0,0,1,0
3.176084738,0,0,2,0,0,0,0
2.588342836,0,0,1,0,0,0,0
2.354461455,0,0,0,0,0,0,0
1.938004874,1,0,2,1,1,1,1
3.005426994,1,0,2,1,0,0,0
3.122550544,1,0,1,0,1,1,0
2.14708168,1,1,2,0,1,1,1
3.29079504,1,0,0,0,0,1,0
2.703232042,0,0,1,1,1,1,0
1.565115854,1,0,1,1,1,1,1
2.61107659,1,0,1,1,1,0,0
2.394625481,1,1,2,0,1,0,1
1.968200767,1,0,1,0,1,1,1
3.018423193,1,0,0,1,0,1,0
1.578007003,1,0,1,1,1,0,1
1.211959383,1,0,2,0,1,0,1
1.508525593,0,1,0,1,1,0,1
1.51766034,0,0,0,0,0,0,0
2.351988568,1,1,1,0,1,1,1
2.653325037,1,1,1,1,1,1,1
2.045757305,1,1,1,1,1,0,1
2.232809738,1,1,0,1,1,0,1
2.381173766,0,0,0,1,0,1,0
2.34533466,1,1,1,0,1,0,1
2.375648469,0,0,0,1,0,1,0
2.173958978,0,1,0,0,0,0,0
1.604731586,1,1,2,0,1,0,1
2.780742426,1,1,1,1,1,0,1
2.231616953,1,1,0,1,1,1,1
2.006759509,1,0,2,0,0,1,1
2.413594561,1,1,2,1,0,1,1
1.768338692,0,1,1,1,1,0,1
1.810197966,0,0,0,0,0,1,0
3.097276148,0,0,1,1,1,1,0
2.440525726,1,1,2,1,1,1,1
2.396263207,1,0,1,0,0,1,0
1.481368147,0,1,2,0,0,0,1
2.407228107,0,0,0,0,0,1,0
2.302708694,1,1,2,0,1,0,1
2.602093834,1,1,1,1,1,1,1
2.688257107,1,0,2,1,0,0,0
2.197973066,1,0,1,0,1,0,1
1.968231326,0,0,0,1,1,0,1
2.514694442,0,0,2,1,1,0,0
2.478782636,0,0,0,0,0,0,0
2.295969963,1,0,0,0,0,0,0
1.781240572,1,1,0,0,1,0,1
1.906645218,0,0,0,1,1,0,1
2.142530317,1,0,0,0,0,1,0
2.745770798,1,1,2,0,1,0,0
1.253440552,1,1,0,1,0,1,1
3.813440721,1,0,2,1,1,1,0
2.6573033,1,0,0,0,1,0,0
2.247781602,1,0,0,0,1,1,1
2.489307757,0,0,0,0,0,1,0
2.455599867,0,0,0,0,0,0,0
2.439231737,0,1,0,0,0,1,0
2.212523989,0,1,0,0,0,1,0
2.504329427,0,0,0,1,1,1,0
2.538982095,1,1,1,1,0,0,0
2.605640454,0,1,2,1,1,0,0
2.242031866,1,1,1,1,1,0,1
2.466595846,0,0,0,1,0,0,0
2.35372784,0,0,0,1,1,0,0
2.502444548,1,0,2,1,1,1,0
2.136356709,1,0,2,1,1,1,1
1.616543477,1,1,1,0,1,1,1
2.592158249,0,1,2,1,0,0,0
2.163785748,0,0,0,0,0,0,0
1.612726219,1,0,1,1,0,1,1
2.340517512,0,1,0,0,0,0,0
1.927165347,0,1,2,1,1,0,1
1.819552955,1,0,0,0,0,0,0
2.514780138,0,1,2,0,1,1,0
2.633950767,1,0,0,0,1,0,0
2.105311037,1,1,0,1,1,1,1
2.305175178,1,1,1,0,1,0,1
2.076296141,1,1,2,1,1,0,1
1.826433105,1,1,2,1,1,1,1
2.233611912,1,1,1,1,1,0,1
3.694984078,1,1,2,0,0,0,0
2.405366961,1,0,0,0,0,1,0
2.367251524,1,1,2,0,1,0,1
1.08891051,0,0,2,1,0,0,1
1.97886685,1,1,1,1,1,1,1
1.912916735,0,0,2,1,0,1,0
2.149370611,1,1,2,0,1,0,1
2.254024359,1,1,2,1,1,1,1
1.506256618,1,1,0,1,1,0,1
2.46888187,0,1,0,0,0,0,0
2.280440046,0,1,0,1,1,0,1
2.13238628,1,1,1,1,1,0,1
2.369352784,0,0,1,0,0,0,0
2.653649521,1,1,1,1,1,1,1
2.184464895,0,1,0,1,1,0,1
1.616286978,1,1,0,1,0,1,1
1.904100958,1,1,2,1,1,1,1
3.615251938,0,0,2,0,0,1,0
2.426388656,1,1,1,1,1,1,1
1.68801798,0,1,2,0,1,1,1
2.500701431,1,0,0,0,0,1,0
2.412642725,1,0,0,0,0,0,0
1.751778347,1,1,2,1,1,1,1
2.425072453,1,1,0,0,0,1,0
2.479211027,1,1,1,1,1,1,1
2.720620791,0,0,2,0,1,1,0
1.542404387,0,1,1,0,1,1,1
1.69040955,0,0,0,0,0,1,0
1.516714889,1,0,2,1,1,0,1
1.863106058,1,0,1,1,1,0,1
2.554720923,1,1,1,0,0,0,0
2.989535242,1,0,0,1,0,1,0
2.19803448,1,1,2,1,1,1,1
1.660968441,1,1,0,0,1,1,1
2.220970872,1,1,1,1,1,0,1
2.180760893,0,0,1,1,0,1,0
2.375417937,0,0,0,0,0,1,0
2.219454233,0,0,0,0,0,1,0
2.750997103,1,0,2,0,1,1,0
2.369924164,0,0,0,0,0,0,0
3.915673272,1,1,2,1,0,0,0
2.493956047,0,0,0,1,0,0,0
2.710903979,0,0,0,0,0,1,0
3.851311633,0,1,2,1,1,1,0
3.07323962,1,0,2,1,1,0,0
2.475343165,0,1,2,0,0,1,0
2.30046345,0,0,0,1,1,1,0
1.761156646,0,1,0,0,1,0,1
2.186362147,1,1,2,1,1,0,1
2.527852048,0,1,0,0,1,1,0
1.716199884,1,0,1,1,0,1,1
2.626636448,1,0,0,0,0,1,0
1.869402727,1,1,0,0,0,1,0
2.185588409,1,0,2,1,1,0,1
1.483769153,0,0,0,1,1,1,1
2.400486576,1,1,1,0,0,1,0
2.430028604,0,0,0,1,1,0,0
2.281367075,1,1,1,1,1,0,1
1.832580006,1,1,2,1,0,0,1
1.767193194,0,1,2,1,0,1,1
2.593042763,0,0,1,0,0,0,0
3.134626481,0,1,0,0,0,0,0
2.348165441,0,0,0,1,0,1,0
1.996474772,1,1,2,0,0,1,1
2.081643258,0,1,0,1,1,0,1
2.466423296,1,1,1,1,1,1,1
3.104693329,0,0,1,1,1,0,0
2.647317581,0,1,0,1,0,1,0
1.345052239,1,0,1,1,0,0,1
1.589656284,0,0,1,1,0,0,1
2.213067515,0,0,2,1,0,0,0
1.685193037,0,0,0,0,0,1,0
2.01357059,0,0,0,1,0,0,0
1.60072785,1,1,2,1,1,1,1
2.606682223,0,0,2,1,0,0,0
1.786720747,0,0,1,1,0,0,1
2.35730569,0,0,0,0,1,1,0
2.631466189,0,1,0,0,1,1,0
2.121293259,0,0,0,0,0,0,0
3.84602506,1,1,0,0,0,0,0
2.688798354,1,1,0,0,0,1,0
2.253109092,0,1,0,0,0,1,0
2.774515281,1,0,1,1,0,0,0
1.507803453,1,1,2,0,1,1,1
2.751381618,1,1,1,1,1,0,1
1.836549031,1,1,0,0,0,1,0
1.904329958,0,0,1,0,1,0,0
2.040880199,1,0,0,0,0,1,0
1.002677271,0,1,0,1,1,0,1
1.984583047,1,1,1,1,1,1,1
2.306637866,1,1,2,0,0,1,0
2.320165491,0,0,0,0,0,1,0
2.273041976,1,1,0,1,1,0,1
2.381505334,1,1,1,1,1,1,1
2.13928059,1,1,1,0,0,1,1
2.366000129,0,0,0,0,0,0,0
1.0829002,1,1,1,0,0,0,1
1.548281265,1,1,2,1,1,1,1
2.412301617,1,1,2,1,1,1,1
1.545016434,1,1,1,1,1,1,1
2.233143949,1,1,1,0,0,0,1
1.963748286,1,0,1,0,1,1,1
1.86267616,0,0,1,1,0,1,0
2.169335233,1,0,1,1,1,0,1
2.203762377,1,1,1,1,0,0,1
2.113615147,1,0,1,1,0,0,1
2.127190219,1,1,2,1,0,1,1
2.373094203,1,1,2,1,0,1,1
1.546793149,1,1,1,0,1,1,1
2.001462926,1,0,0,1,1,0,1
2.820243696,0,1,2,0,1,0,0
3.247766193,1,1,1,1,1,1,0
2.493901169,0,0,0,0,0,1,0
2.146539223,0,1,2,1,1,1,1
2.275192248,1,0,1,0,0,1,1
2.985331117,1,0,0,0,1,1,0
