Aggregate,Internship,DegreeCompleted,GRE,Winter,Germanlevel,Admission
2.008657916,1,1,1,0,2,1
3.709191568,0,0,0,1,0,0
2.389846013,1,1,1,1,2,1
1.966950717,0,1,1,0,1,1
1.837029717,1,1,1,1,1,1
1.801923272,0,0,0,0,0,0
1.65240216,0,1,0,1,0,1
2.19887316,1,1,1,1,0,1
2.49625026,1,1,1,0,1,1
2.640631814,1,1,1,1,2,1
2.384761753,0,1,1,0,2,1
2.372363888,1,1,1,1,1,0
2.025492689,1,1,1,1,1,1
2.76854651,0,1,0,0,1,0
2.265445242,0,0,1,0,2,0
1.516164214,0,0,1,1,1,1
2.273606347,0,0,1,0,1,0
2.07394692,0,0,1,0,2,0
1.982410762,1,1,1,0,1,1
2.547403467,0,1,1,1,0,0
2.403508303,1,1,1,1,0,1
2.108260272,1,1,1,1,1,1
1.923680388,1,0,1,1,2,1
2.265455138,1,1,1,1,2,1
1.935205145,0,0,0,1,0,0
2.572922854,0,1,0,0,0,0
1.780148816,0,0,1,1,2,1
2.523071942,0,1,0,1,0,0
1.881096974,0,0,0,0,0,0
1.606279294,0,0,1,1,1,1
1.507793458,1,1,1,1,0,1
2.249129906,0,0,0,1,0,0
2.485937155,0,0,0,0,0,0
2.448040991,1,1,1,1,2,1
2.190391694,1,1,1,1,1,1
1.192033157,0,1,0,1,1,1
1.951250568,0,1,1,1,1,1
1.983952358,0,1,1,1,1,1
2.69868437,1,1,1,0,1,1
3.419089513,1,0,1,1,2,0
3.972707373,0,1,1,0,1,0
2.153878481,1,1,1,1,1,1
1.974498191,1,1,1,1,0,1
1.989827771,1,1,0,1,1,1
2.34139809,0,0,0,0,0,0
2.288772526,0,1,1,0,1,1
2.50078802,0,0,0,0,0,0
2.340664992,0,0,1,1,0,0
1.872711192,0,0,0,1,0,0
2.752345077,1,1,0,0,2,0
2.367651906,1,1,1,1,1,1
2.637570608,1,1,1,0,2,0
2.306994,1,1,1,0,2,1
2.32034886,0,0,0,1,0,0
1.862847751,0,0,0,0,0,0
2.334695416,1,1,1,1,2,1
2.649104952,1,0,0,0,2,0
2.339499656,0,0,0,1,0,0
3.68376684,0,0,1,1,1,0
1.695250608,1,1,0,0,1,1
1.931027815,0,0,1,0,1,1
1.710268316,1,1,0,0,2,1
2.766334096,0,1,0,0,0,0
2.679542266,0,0,0,0,1,0
2.439022913,1,1,1,0,2,1
1.471505249,0,0,1,1,2,1
1.894080805,1,1,1,1,2,1
3.886604376,1,0,1,1,2,0
2.182449729,0,0,0,1,2,0
1.825378666,0,1,1,1,2,1
2.154898702,0,0,1,1,0,0
2.474594484,0,0,0,1,0,0
2.359246352,1,1,1,0,2,1
2.811461739,1,1,0,1,0,0
1.877226843,1,0,1,0,2,1
2.388662951,1,1,1,1,2,1
2.597069298,1,1,0,1,1,0
2.900370124,0,0,0,1,0,0
1.606914459,0,0,0,0,0,0
2.388481426,1,1,1,1,1,1
2.248827608,1,1,1,0,2,1
2.470858224,0,0,0,0,0,0
1.861383161,1,1,1,1,1,1
1.85217419,0,1,0,0,2,1
3.190142592,0,1,1,0,0,0
1.633614418,1,1,0,1,1,1
2.434280509,0,0,0,0,0,0
1.194031792,0,1,1,1,1,1
2.434803385,0,0,1,0,0,0
3.9497342,0,1,1,1,2,0
3.204788831,1,0,1,1,2,0
1.91503832,0,1,1,0,1,1
2.877239723,0,1,0,1,0,0
3.49712705,1,0,0,0,2,0
2.347461499,1,1,1,1,1,1
1.781082055,0,0,1,0,1,1
2.233344914,0,1,0,1,0,0
1.901586148,1,1,0,0,2,1
2.850433103,1,1,1,0,1,0
3.747447493,0,0,1,1,1,0
2.665857662,0,0,0,0,2,0
2.360836361,0,0,0,1,0,0
1.671571674,1,1,0,1,0,1
2.638341691,1,0,0,0,2,0
2.105090865,0,0,1,1,2,0
1.952432272,1,0,1,1,2,1
1.921778708,1,1,1,1,1,1
3.052748992,0,0,1,0,0,0
2.661175675,0,0,1,1,0,0
1.722492306,0,1,1,0,1,1
2.269925692,1,1,1,0,0,1
1.910748342,0,0,0,1,0,0
1.537931487,0,1,1,0,1,1
1.978677276,0,0,0,1,0,0
2.241904812,0,0,0,1,1,0
1.524238091,0,0,0,1,0,0
3.894052208,1,0,1,0,2,0
2.488148645,0,0,0,1,0,0
1.628615541,1,1,1,0,0,1
2.059600915,0,0,0,0,1,0
1.555625689,0,1,1,0,1,1
1.577971705,1,0,1,0,2,1
1.825690366,1,1,1,0,2,1
2.246875995,0,0,0,1,0,0
2.647548087,1,0,1,1,0,0
1.732641615,0,0,1,0,2,1
2.472834589,0,0,0,0,0,0
2.225662471,1,1,0,1,0,0
2.608186391,1,0,1,0,0,0
2.572113927,0,0,1,0,0,0
2.651056908,1,1,1,0,1,1
2.210218232,0,1,1,0,1,1
2.49102225,0,1,1,1,1,1
3.3037266,1,0,1,1,0,0
1.882020785,1,0,1,0,1,1
2.27781412,1,1,1,1,2,1
1.849067655,0,0,1,1,2,1
1.778052009,0,0,0,0,0,0
1.968609423,1,1,1,1,1,1
2.349789642,1,1,0,1,1,0
2.140254989,0,1,1,1,1,1
2.96599268,0,1,1,0,2,0
1.883371618,0,0,0,0,0,0
1.832151291,1,1,1,0,0,1
2.38149372,0,0,0,0,0,0
3.861712938,1,0,1,1,1,0
2.403758135,1,1,1,0,0,1
1.603936906,0,0,0,0,0,0
2.36383602,1,1,1,0,1,1
2.408946713,1,1,1,1,1,1
1.80534526,0,0,1,0,1,1
1.996575671,0,0,0,0,0,0
3.171299921,0,1,1,0,1,0
2.435417505,0,0,0,0,0,0
1.532668382,0,0,1,1,2,1
2.313948649,0,0,0,1,0,0
1.992583542,1,0,1,0,0,1
2.329490542,0,0,0,1,1,0
1.576420244,1,1,0,1,0,1
1.52029214,1,0,1,0,1,1
1.524140784,0,1,1,1,0,1
2.233415466,1,0,0,1,0,0
2.733517836,1,1,1,1,1,0
2.355060044,0,0,0,1,0,0
2.339861429,0,0,0,1,0,0
2.135540113,1,1,1,0,2,1
1.810104311,0,1,1,1,1,1
1.788762806,1,1,1,0,2,1
2.573411185,0,0,0,0,0,0
1.664708944,0,0,1,1,2,1
2.189800466,0,0,0,0,0,0
1.938230266,0,0,0,0,0,0
2.191445789,1,0,0,1,0,0
2.490580012,0,0,1,0,0,0
2.310766395,1,1,1,1,0,0
1.826239808,0,0,0,0,0,0
2.030378401,0,0,0,0,0,0
2.283135913,0,1,1,0,1,1
2.543530761,1,1,1,0,2,1
1.745004601,1,1,0,0,1,1
1.564622331,0,1,1,1,1,1
3.171757788,0,1,1,0,0,0
2.060244037,1,1,1,1,2,1
1.821896997,1,0,1,0,1,1
2.733308727,1,1,1,0,2,0
2.735533828,1,1,1,0,2,1
2.653389673,0,0,1,0,0,0
3.587638725,0,1,0,0,2,0
3.849032618,1,1,0,0,0,0
2.087244563,1,0,0,1,0,0
3.878206778,0,0,0,1,1,0
2.361597541,1,1,1,0,1,1
2.671437935,0,1,0,0,1,0
1.850708426,1,1,1,1,0,1
2.749393277,0,1,0,1,2,0
1.536159076,0,0,1,1,2,1
3.490271913,1,1,0,1,2,0
1.63450043,0,0,0,0,0,0
1.557648027,1,1,0,0,0,1
3.163419354,1,1,1,1,0,0
2.496696329,0,0,0,0,0,0
1.788637236,0,0,0,1,0,1
2.411675097,0,0,0,0,0,0
3.80783204,1,1,1,1,1,0
2.462447919,0,0,0,0,0,0
2.281685063,1,1,1,0,1,1
2.192794185,0,0,1,1,1,0
2.419422866,0,1,1,1,0,0
2.042652582,1,1,0,1,0,0
1.875607062,1,0,1,1,1,1
2.391397367,0,0,0,0,0,0
2.091804992,0,0,0,0,1,0
1.508579553,1,1,0,1,0,1
1.721324822,0,1,1,1,2,1
2.29261472,0,0,0,1,0,0
1.673713623,0,0,1,1,2,1
1.712756321,0,1,1,1,1,1
1.544721813,0,0,0,1,0,0
2.104737095,0,0,1,0,1,0
2.319312448,0,0,0,1,0,0
1.982071821,1,1,1,1,2,1
3.064959004,1,0,1,0,0,0
2.163060151,1,1,1,0,0,1
1.659329473,1,1,0,1,1,1
3.006895326,0,1,1,0,1,0
2.509843459,1,1,1,0,1,1
1.481279038,1,1,0,1,0,1
2.385214753,1,1,1,0,1,1
1.71483151,1,1,1,1,2,1
1.558888554,1,1,1,0,2,1
3.01427195,1,1,0,1,1,0
2.605221071,1,1,1,1,1,1
2.095254481,0,0,0,0,2,0
2.570056061,0,0,1,1,0,0
1.735714793,0,0,0,0,0,0
2.289263472,0,0,0,1,0,0
2.206960019,1,1,1,0,2,1
1.582067706,0,0,1,1,1,1
2.646018224,0,1,1,1,2,0
1.684769011,1,1,1,0,1,1
1.63956527,1,1,0,0,2,1
1.653605477,1,1,1,0,2,1
2.104986856,0,0,0,0,0,0
2.142002084,0,1,1,0,2,1
1.80013491,0,0,1,0,2,1
2.170159058,1,1,1,1,1,1
2.246767744,1,1,1,1,2,1
1.694978883,0,0,0,1,0,0
1.949667064,0,0,0,0,0,0
1.890453269,0,0,0,1,0,0
1.937604496,0,0,0,0,0,0
2.306410668,0,0,0,1,0,0
3.428847416,1,1,1,0,0,0
2.425680293,0,1,1,0,1,1
1.758167446,1,1,0,0,1,1
2.007525955,0,1,0,1,0,0
1.92328801,0,0,0,0,0,0
2.485254018,0,0,0,1,0,0
1.528629992,1,1,0,0,1,1
2.316888603,0,0,0,1,0,0
1.093298965,1,1,0,0,1,1
1.951503488,1,0,1,0,0,1
2.599772835,1,1,1,0,2,1
1.830492707,0,1,1,1,1,1
1.60977594,1,1,1,0,0,1
2.35979337,0,0,1,0,0,0
2.502973088,1,1,1,0,1,1
2.34460491,0,1,0,0,0,0
2.724003008,0,1,1,1,2,0
1.86057359,1,1,1,0,1,1
1.709132337,1,1,0,0,1,1
1.792255625,1,1,1,1,0,1
3.06087193,0,1,0,1,2,0
1.101485206,1,0,1,1,2,1
2.141414957,0,0,0,1,0,0
1.832014353,0,1,1,0,2,1
1.810184436,0,1,1,1,1,1
1.856590949,1,1,1,0,2,1
1.615596904,1,1,1,1,2,1
2.676371323,1,1,0,1,1,0
1.048854176,0,0,0,1,2,1
1.867993447,0,0,0,0,0,0
1.976123049,0,0,0,0,0,0
2.156801773,1,1,1,1,0,1
2.701765789,0,1,1,0,1,0
2.35952086,0,0,0,1,0,0
2.604847546,1,1,0,1,0,0
2.389628219,1,1,1,0,1,1
2.234098163,1,1,0,1,0,0
2.867377303,1,1,0,0,2,0
1.762997588,0,1,1,0,2,1
2.020924827,1,1,1,1,1,1
1.504261574,1,1,0,0,1,1
2.260911392,1,1,1,1,0,1
2.397101407,0,0,0,0,0,0
2.316477059,0,0,0,1,0,0
1.69869861,1,0,0,1,1,1
2.144771878,1,1,1,1,1,1
2.007294147,1,1,1,1,2,1
2.034556129,0,0,0,0,0,0
2.313866739,1,1,1,1,2,1
2.047739827,1,1,1,0,2,1
1.614337561,1,1,1,1,1,1
2.265556776,0,1,1,1,1,1
2.343604707,1,1,1,0,0,1
2.249475063,0,0,1,1,2,0
1.780414231,0,0,1,1,0,1
1.862812478,1,1,1,0,0,1
1.881383453,1,1,1,0,1,1
3.475765152,1,0,1,0,2,0
1.812881964,1,1,1,1,2,1
1.750848929,0,1,1,1,2,1
2.434725585,1,1,1,0,1,1
1.610739833,1,1,1,0,2,1
2.437145278,0,0,0,0,0,0
2.073082785,0,0,0,1,0,0
3.111393456,0,0,1,1,2,0
2.338888836,0,0,1,0,0,0
1.68522211,1,1,1,0,2,1
1.92899763,1,0,1,1,1,1
2.483052872,1,1,1,1,2,1
1.898329082,0,0,0,0,0,0
2.270020253,1,1,0,1,0,0
2.325990542,1,1,1,1,0,1
2.112335361,1,0,1,1,1,1
2.370343964,1,1,1,1,0,1
1.614930782,0,1,1,0,1,1
2.077215902,1,1,1,0,2,1
3.327392666,1,0,0,0,0,0
1.555495923,1,0,1,1,1,1
2.304543042,0,0,0,0,0,0
2.370868374,1,1,1,0,1,1
1.655048933,0,0,1,0,1,1
2.4386632,1,1,1,1,2,1
1.679315791,1,1,1,1,1,1
1.622826594,1,1,1,0,2,1
2.147481407,0,1,1,1,2,1
2.742139742,1,1,0,1,2,0
2.783915764,0,1,1,1,1,0
2.376754357,1,1,1,0,2,1
2.197871329,0,0,0,1,1,0
1.90900217,1,0,1,0,1,1
2.626226535,0,0,1,1,2,0
1.750789485,1,1,0,0,0,1
2.534033414,1,1,0,0,2,0
2.395755083,1,1,0,0,2,0
2.502404882,1,1,1,0,1,1
3.811009705,0,1,1,0,1,0
2.314943998,0,0,1,1,0,0
1.657723508,1,1,0,0,2,1
2.446884317,1,1,1,0,1,1
3.544710269,0,1,1,0,2,0
3.181136203,0,0,0,1,0,0
3.39342458,1,1,1,0,2,0
2.002583682,0,1,1,1,1,1
2.190112604,0,0,0,0,2,0
2.420964886,1,1,1,0,2,1
2.99819009,0,0,0,1,0,0
1.837631791,0,1,1,0,2,1
2.251444247,0,0,1,0,2,0
2.555069258,0,0,1,1,2,0
2.419048805,1,1,1,0,1,1
2.957648498,0,1,1,1,1,0
2.543805935,1,1,1,0,1,1
2.326220297,0,0,0,0,0,0
2.353599232,0,1,1,1,1,1
2.84735984,1,1,0,0,1,0
2.235218419,0,0,1,0,0,0
2.38397229,1,1,1,1,2,1
2.260788589,0,0,1,0,2,1
2.5955164,1,1,1,1,2,1
1.856998041,0,1,1,0,2,1
2.16030599,1,0,0,1,0,0
1.823297583,1,1,1,1,2,1
2.189628007,0,1,1,0,2,1
2.419769624,0,0,0,1,0,0
2.194108682,0,1,1,1,1,1
1.808279032,1,1,0,1,0,1
2.28859411,0,0,1,0,2,0
2.274671721,0,0,1,1,1,0
2.3672038,0,0,1,0,0,0
2.183124116,0,1,0,1,0,0
2.227184362,0,1,1,0,2,1
1.910486487,1,1,0,0,2,1
1.819384265,0,1,1,0,2,1
1.983930064,0,1,0,0,1,1
2.415381191,0,0,0,1,0,0
2.166578406,1,1,1,0,2,1
2.35825373,0,0,1,0,0,0
1.88915992,1,1,1,0,2,1
3.047052178,0,1,1,0,2,0
2.429315513,0,1,1,1,1,1
2.213550343,0,0,0,1,0,0
1.607235893,1,1,1,1,2,1
1.708171222,1,1,1,1,2,1
1.849670129,1,1,0,0,0,1
1.900557202,1,1,0,1,2,1
2.354708389,1,1,1,1,2,1
2.373518605,0,1,0,0,1,0
2.449009237,1,1,1,0,2,1
2.498012825,1,1,1,0,1,1
2.39411531,0,0,1,1,0,0
2.860876884,0,1,1,0,2,0
3.400245257,0,1,1,1,0,0
1.686874327,1,1,1,1,1,1
1.790962493,0,0,0,1,0,0
2.489192722,1,1,1,0,2,1
2.267512364,1,0,0,1,0,0
1.908639375,0,0,0,1,0,0
1.861756222,0,0,1,0,1,1
2.371468576,0,0,0,1,0,0
2.345634644,0,1,1,0,2,1
2.600162306,1,0,0,0,2,0
2.177345646,0,0,1,1,0,0
2.445471245,0,0,1,0,0,0
2.423031562,1,1,1,1,2,1
1.77237094,1,1,1,1,2,1
1.70069914,0,0,1,0,1,1
3.319008499,0,0,1,1,1,0
1.977150618,0,0,0,0,0,0
1.858455684,1,1,0,1,1,1
2.488817706,0,0,1,0,0,0
1.971558848,1,1,1,1,0,1
2.485631469,0,0,0,1,2,0
3.04980642,0,1,1,0,1,0
2.473861378,0,1,1,0,2,1
2.665174307,1,0,0,0,0,0
2.488832737,0,0,0,0,0,0
1.924407708,1,1,1,1,1,1
1.903220413,0,0,0,1,0,0
1.722311608,1,1,1,0,0,1
1.924529649,0,0,0,0,0,0
2.44830351,0,1,1,0,2,1
1.84778534,1,1,1,0,0,1
2.313140918,0,0,1,0,0,0
1.689398468,0,1,1,1,2,1
1.669316276,0,1,1,0,1,1
2.442758287,1,1,1,0,2,1
2.468521438,1,1,1,0,2,1
2.44925134,0,0,0,1,0,0
2.442768058,0,1,0,1,0,0
1.885797728,0,1,1,0,1,1
2.315099498,0,1,1,0,2,1
2.019696147,0,0,0,1,0,0
2.230683853,0,1,0,1,0,0
1.855173115,1,1,1,0,0,1
1.598737131,0,1,1,0,2,1
2.260893901,0,1,0,1,0,0
3.616884054,0,1,0,0,2,0
2.084968913,0,0,0,1,0,0
2.094789103,0,0,1,0,1,0
2.168090851,1,1,1,0,2,1
2.116878185,1,1,1,0,2,1
3.161091682,1,1,0,0,1,0
1.705199311,1,1,0,0,2,1
1.664411206,0,0,0,1,0,0
2.289048815,0,0,1,1,1,0
2.071711271,1,1,1,0,0,1
1.845592345,0,1,1,0,1,1
1.917089398,1,1,1,1,2,1
2.241064558,0,0,0,0,0,0
3.269570512,1,1,1,1,0,0
3.482439498,0,1,1,1,1,0
2.496586701,1,0,0,0,1,0
2.484842261,0,0,0,0,0,0
2.727373937,1,1,1,0,2,0
1.891902056,0,0,0,0,0,0
2.536802857,1,1,1,0,2,1
2.317803357,1,1,1,1,2,1
1.819359009,1,1,1,0,1,1
1.049405664,1,1,0,1,1,1
1.121307737,1,0,1,1,0,1
2.755204613,1,0,0,0,0,0
1.833179459,0,1,1,0,1,1
2.127875683,0,0,0,1,0,0
2.202250506,0,0,0,0,0,0
2.168468789,0,1,0,1,0,0
1.916537788,1,1,1,0,2,1
2.135805434,0,0,1,1,1,0
2.133030871,1,0,1,0,2,1
1.811013076,1,0,1,0,2,1
1.977560881,0,0,0,1,0,0
1.736364804,0,0,0,0,0,0
3.392601752,1,0,0,0,1,0
3.321834856,1,1,0,0,2,0
2.326224648,0,0,0,1,0,0
2.221462659,0,0,0,0,0,0
2.349250933,0,0,1,1,0,0
2.190846127,0,0,0,0,0,0
2.349511846,1,0,1,0,2,0
2.759371583,1,1,1,1,2,1
2.899495822,0,0,1,1,2,0
2.294568673,1,1,1,0,1,1
2.100544237,1,0,0,1,0,0
2.249221671,0,0,1,1,2,0
2.317698808,1,1,0,1,1,0
2.511009752,0,0,0,1,2,0
2.286001422,1,1,1,0,2,1
1.523189829,1,1,1,1,1,1
2.20449417,0,0,0,0,0,0
2.643155882,1,1,1,1,2,1
2.57536507,1,0,1,1,2,0
1.984160345,0,1,1,1,2,1
2.568717135,1,1,1,1,2,0
1.895594343,0,1,1,0,2,1
2.596861636,1,1,0,0,2,0
2.934539282,1,1,0,0,1,0
1.57331133,1,1,1,0,2,1
2.053944124,0,1,1,1,1,1
2.720650711,0,0,0,1,0,0
2.530099504,0,0,0,0,2,0
2.492880929,1,1,1,1,1,1
1.835348964,0,0,0,1,0,0
2.849790872,0,1,0,1,1,0
2.607422601,1,1,0,1,0,0
1.764962378,0,0,1,0,1,1
2.319591388,0,0,1,0,0,0
2.060060761,0,1,0,1,0,0
2.583204923,1,0,1,1,1,0
2.780645633,1,0,1,0,0,0
1.604833106,0,1,0,1,1,1
2.052766689,1,1,1,0,1,1
2.092944656,0,1,0,1,0,0
2.384891429,1,1,1,0,2,1
3.467822166,0,0,0,1,0,0
2.359560356,1,1,1,0,1,1
2.789761935,1,1,1,0,1,1
3.467214464,1,0,1,1,0,0
2.305864952,0,1,1,0,1,1
2.43180178,0,0,0,1,0,0
1.641722343,0,1,1,1,0,1
2.446517143,1,1,0,0,0,0
2.766766024,1,1,1,1,1,1
2.258603924,1,1,0,0,0,0
2.750772272,0,0,0,1,0,0
2.618581527,1,1,0,1,1,0
2.216531147,0,0,1,0,2,1
1.879087128,0,0,0,1,0,0
1.809565782,1,0,1,1,2,1
2.452240206,0,0,1,0,0,0
2.725005074,1,1,1,0,1,1
1.925299783,1,1,0,1,2,1
2.328698929,0,1,0,0,1,0
1.806560062,1,0,1,1,0,1
1.94275409,0,1,1,1,1,1
2.055396848,0,1,1,1,2,1
2.246223511,0,0,0,0,0,0
1.864799969,1,1,1,1,1,1
2.431176216,0,0,1,0,0,0
1.734683902,1,1,1,1,0,1
1.902757224,0,0,1,1,1,1
1.804874482,0,0,0,0,0,0
3.318215215,1,1,1,1,1,0
2.432900486,1,1,1,1,0,1
2.329805639,0,0,1,0,0,0
1.539900763,1,1,0,0,1,1
2.393021459,0,0,0,0,0,0
2.228640051,0,0,0,1,1,0
3.441362451,0,1,0,1,1,0
1.855374106,1,1,1,1,1,1
2.04361244,1,0,0,0,0,0
1.887019143,1,1,1,1,2,1
3.013933362,0,1,0,1,1,0
1.96813252,0,1,0,0,1,1
2.126035227,0,1,1,1,2,1
2.110415435,1,0,0,1,0,0
2.489608453,1,1,1,0,2,1
2.348016518,0,0,1,0,0,0
1.982063212,0,0,0,0,0,0
1.814333523,1,1,1,1,0,1
2.089724499,1,1,1,1,0,1
1.890461994,1,1,0,1,1,1
2.172324796,0,0,1,1,0,0
1.005523164,1,0,0,1,1,1
1.7645363,0,1,0,0,1,1
2.421015108,0,0,1,1,0,0
2.29916503,1,1,1,1,2,1
1.884552392,0,0,0,0,0,0
2.491255579,1,1,1,1,2,1
1.893459281,1,1,1,1,0,1
2.115549459,1,1,1,1,0,1
1.897739983,0,0,0,1,0,0
2.033624169,0,0,1,0,2,0
1.804314605,0,1,1,1,2,1
2.319906754,0,0,1,0,0,0
2.378056839,0,0,0,1,0,0
1.675545798,1,0,1,1,1,1
1.980183676,1,1,0,0,1,1
2.206273512,0,0,0,1,2,0
2.430757571,1,1,1,1,1,1
1.985102435,0,1,1,1,1,1
3.341060593,0,1,1,0,0,0
1.78132519,0,0,1,1,1,1
2.48065349,1,1,1,0,1,1
1.977353979,0,0,0,1,0,0
2.325967383,1,1,1,0,1,1
2.479037869,0,1,1,1,2,1
2.05257224,0,0,0,0,0,0
1.977315777,0,0,0,0,0,0
2.046301569,0,0,0,1,1,0
2.343531162,0,0,0,1,0,0
2.569561404,1,1,1,1,2,0
1.528721506,1,1,1,0,1,1
1.943770266,0,0,0,1,0,0
2.472671876,1,0,0,1,2,0
1.828014111,1,0,1,0,2,1
2.303683437,1,1,1,0,2,1
2.4098858,0,1,1,1,1,0
1.775513114,1,1,0,0,0,1
2.410056866,0,1,1,0,2,1
2.392964789,0,0,1,0,0,0
3.197767563,1,0,0,0,0,0
2.100160641,0,0,1,0,1,0
1.746663966,1,1,1,1,2,1
2.551955973,1,0,1,0,0,0
1.804843932,1,1,1,0,1,1
2.441633406,1,1,1,0,0,1
3.696806304,1,1,1,1,0,0
2.586541527,0,0,1,1,1,0
1.987139243,1,0,1,1,1,1
1.628181359,1,1,1,1,1,1
1.442721596,1,1,1,0,0,1
2.312276406,0,0,1,0,0,0
1.946226636,1,1,1,0,2,1
2.319059005,1,1,1,1,2,1
2.978808188,0,0,1,0,1,0
2.074694985,1,1,1,0,2,1
2.493534535,0,0,0,1,0,0
2.256204554,1,1,1,0,2,1
2.442248791,0,1,1,0,2,1
2.030836245,0,0,1,0,1,0
1.897553673,1,1,1,1,0,1
2.203688077,1,1,1,0,2,1
1.61336675,1,1,0,1,0,1
2.51925927,1,0,0,1,1,0
2.655577687,1,1,1,0,2,1
2.688525917,0,1,1,0,1,0
1.574325966,0,0,1,1,2,1
2.539198598,1,1,1,0,1,1
2.123248493,0,0,0,1,0,0
3.28306366,0,0,0,0,2,0
2.584526808,1,1,1,1,1,1
2.08585343,0,0,0,1,2,0
2.393048717,0,0,0,1,0,0
2.340399787,0,0,0,0,0,0
1.854107118,1,1,1,0,1,1
3.365957029,0,0,1,1,2,0
2.03256651,1,0,0,0,0,0
2.112081561,1,1,0,0,0,0
3.366277264,0,0,1,1,2,0
1.62085942,1,1,0,0,1,1
1.785102403,1,1,0,0,1,1
2.371948915,1,1,1,0,1,1
1.986968739,1,1,1,0,1,1
2.415563532,0,0,0,1,0,0
1.98290943,0,0,0,1,0,0
2.354825615,1,1,1,0,1,1
3.36845517,0,1,1,0,0,0
2.202232347,1,1,1,0,1,1
2.019896931,1,1,1,0,2,1
1.804696877,0,0,0,1,0,0
2.259888294,1,1,1,1,1,1
2.348284607,0,0,0,1,2,0
2.159114555,0,0,0,1,0,0
2.451152876,0,1,1,1,2,1
1.875018444,1,1,1,0,0,1
2.115593257,0,0,0,1,2,0
2.692299564,1,0,1,0,0,0
1.783779885,0,0,1,1,0,1
2.498695728,1,1,0,1,0,0
2.353676403,0,0,1,0,0,0
1.896519452,1,1,1,1,0,1
2.750570842,1,0,0,0,2,0
2.047088256,0,1,1,1,2,1
2.446689055,1,1,1,1,1,1
2.687959825,1,0,1,1,2,0
2.409294433,0,0,1,1,0,0
1.972661117,1,1,0,1,1,1
2.775646847,0,0,1,0,0,0
1.870806346,1,1,1,0,2,1
2.128207543,1,1,1,0,1,1
2.707727658,1,1,1,1,1,1
2.051822389,0,0,0,0,0,0
2.139764279,1,1,1,0,0,1
2.038017093,0,0,1,0,0,0
2.319927296,0,1,1,1,1,1
1.892482079,0,1,1,1,1,1
2.307438588,0,0,0,1,0,0
1.820353898,0,0,1,0,1,1
1.961690586,1,0,1,0,1,1
1.737063601,1,0,1,0,2,1
2.385454689,0,0,1,0,0,0
2.474107145,0,0,0,1,0,0
1.894647632,0,0,0,0,0,0
3.400168246,1,1,0,0,2,0
3.100205824,0,0,0,0,1,0
2.707013981,1,1,1,1,2,1
2.734948363,1,1,1,0,2,1
1.887068112,1,1,1,1,2,1
2.166015556,0,1,1,0,1,1
2.300458502,0,1,1,1,2,1
2.125911683,1,1,1,1,2,1
1.889815378,1,0,1,1,1,1
2.849803536,0,1,0,1,0,0
2.498248387,0,1,1,0,1,0
2.27556812,0,0,0,0,0,0
1.609971809,1,1,0,1,0,1
1.902691536,0,0,0,1,0,0
2.76076945,1,1,1,1,1,1
2.006698533,1,1,1,1,1,1
3.130550271,1,1,0,0,1,0
2.63841451,1,1,1,1,1,0
2.430096654,0,0,0,0,0,0
2.287383883,1,1,1,1,2,1
2.392942962,0,0,0,0,0,0
2.170196644,0,0,1,0,2,0
1.782774408,1,1,1,1,1,1
2.234922273,0,0,0,0,1,0
1.955042512,1,1,1,0,0,1
1.974074298,1,1,1,0,2,1
2.16343294,0,0,1,1,1,1
2.859088137,1,1,1,0,1,0
1.995087896,1,1,0,1,1,1
2.389991504,1,1,1,0,0,0
1.811543336,1,1,1,0,1,1
1.627388363,1,1,0,1,1,1
2.462961092,0,1,1,0,2,1
2.44919508,1,1,1,0,1,1
1.897346892,0,1,1,0,1,1
2.461068481,1,1,1,0,0,1
2.381662829,0,1,1,1,1,0
2.322909462,0,0,0,0,0,0
1.72651462,0,0,0,0,0,1
1.631094955,0,1,0,1,2,1
1.962731187,0,1,1,1,2,1
1.843208908,0,0,0,0,0,0
2.384735228,1,1,1,1,1,1
2.140359972,1,1,1,0,2,1
3.907526813,1,1,0,0,1,0
1.677556244,1,1,1,1,0,1
2.175343291,0,1,1,0,2,1
2.417595328,1,1,1,0,0,1
2.087144926,1,1,1,1,2,1
2.400850049,0,0,0,0,0,0
2.381593507,1,1,1,1,1,1
2.656978445,1,0,0,1,0,0
3.812936502,1,1,0,1,2,0
2.425882546,1,1,1,1,2,0
1.80688055,0,0,0,1,0,0
1.713805801,1,1,1,0,0,1
1.574717164,0,0,1,0,2,1
1.873310284,1,0,1,0,1,1
2.223399831,1,1,0,1,0,0
2.156404655,0,1,0,0,0,0
1.894272275,0,1,1,0,1,1
2.438254573,0,0,1,0,2,0
1.967680202,0,1,1,0,2,1
2.231194123,0,0,0,0,0,0
1.662894949,1,1,1,1,2,1
2.968373514,1,0,1,1,2,0
2.419192905,0,1,1,0,2,1
2.099525356,0,0,1,0,2,0
2.652192303,1,0,0,0,0,0
1.530150774,0,1,1,0,1,1
1.94348462,1,0,1,0,1,1
2.411276227,0,0,1,1,0,0
2.232500766,0,0,1,0,1,0
1.884025881,1,1,1,0,2,1
1.999724859,0,1,1,1,1,1
1.722396146,0,0,0,0,0,0
2.462587119,1,1,1,0,1,1
3.551911993,0,0,1,0,0,0
2.147724338,0,0,1,1,0,0
2.378524636,0,0,0,1,0,0
2.483753842,1,1,1,0,2,1
