Aggregate,Internship,DegreeCompleted,Winter,Germanlevel,GRE,Admission
2.73893897,0,0,1,0,1,0
1.773639348,1,1,0,1,0,1
1.23054606,1,0,0,2,0,1
2.250136802,1,1,1,1,1,1
2.778078432,1,1,1,2,0,0
2.739125517,1,1,1,2,1,1
1.266511213,1,1,1,0,1,1
1.987460712,1,0,0,2,0,0
2.034070273,1,1,1,1,0,1
1.532996592,1,0,0,1,1,0
1.756677439,0,0,1,0,1,0
2.440337827,1,1,0,2,1,1
2.142984655,1,0,0,1,1,0
1.587785016,0,1,1,2,1,1
2.215424143,0,1,0,2,1,1
2.27694099,1,0,0,1,1,0
2.797295368,1,0,1,0,0,0
2.386024854,0,1,0,2,1,1
2.000285654,0,0,0,1,0,0
2.322384222,1,0,0,1,1,0
2.470032228,1,0,1,2,1,0
2.161905728,0,1,1,2,1,1
1.875291004,0,0,1,1,0,0
2.659277207,0,1,1,0,0,0
1.933634858,1,0,0,1,1,0
2.687275289,1,0,1,0,0,0
2.909859828,1,1,1,2,0,0
2.690161185,1,1,0,2,0,0
1.744718345,0,0,1,1,0,0
2.0113768,1,1,0,1,1,1
1.550928602,0,1,1,2,1,1
1.567910604,1,1,0,1,0,1
2.306541291,1,0,0,2,0,0
2.439852412,0,0,0,2,1,0
3.087146412,0,0,1,0,1,0
2.646900388,0,1,0,2,0,0
1.665203673,1,1,1,1,1,1
2.227337799,0,1,0,2,1,1
1.989496739,1,1,1,1,1,1
2.602291036,1,1,1,2,1,1
1.906987682,0,1,0,1,1,1
2.688157618,0,0,0,2,0,0
3.412311135,1,1,1,2,1,0
2.475710483,1,0,1,1,1,0
3.835956505,0,0,1,0,1,0
1.986975698,0,1,1,2,0,1
2.537720158,1,0,1,0,1,0
1.710108672,0,1,1,1,0,1
2.97549973,0,1,1,1,0,0
2.192435422,0,1,1,1,1,1
2.147711109,1,0,0,1,1,0
1.677234183,0,0,0,0,0,0
2.270169372,1,1,0,2,1,1
2.581772497,0,1,1,2,1,1
2.300940011,0,1,0,1,0,1
1.559608851,1,0,1,1,1,0
2.871734572,1,0,1,1,0,0
2.38890947,1,1,0,0,1,1
2.305086059,1,1,1,1,1,1
2.063276107,1,1,0,1,0,1
2.784764257,1,1,1,1,1,1
1.807983366,1,1,1,1,1,1
1.636115438,1,0,0,1,1,0
2.696833111,1,0,0,0,0,0
1.868832444,0,1,0,1,0,1
2.19349855,1,1,1,1,0,1
1.816134294,1,0,0,2,0,0
2.067618593,0,1,0,1,1,1
2.273012811,1,1,0,2,1,1
2.390903082,1,0,1,0,1,0
2.457055795,1,0,0,0,1,0
2.312191635,1,0,0,2,1,0
2.487265129,0,1,1,1,1,1
2.245103023,0,0,1,1,1,0
2.229250279,0,0,1,0,0,0
2.544559906,0,0,1,2,0,0
2.089120683,0,0,0,1,0,0
3.909839776,0,1,1,0,0,0
2.586713429,1,1,1,1,1,1
2.562967653,0,0,1,1,0,0
1.966869385,1,0,1,1,1,0
2.362676442,1,1,0,1,1,1
1.084421198,0,0,0,2,1,1
2.679771006,0,0,1,2,1,0
2.786242076,1,1,1,2,1,1
1.496364806,0,1,0,2,1,1
2.579995564,1,1,1,2,0,1
3.604428123,1,1,1,2,0,0
2.710373669,0,0,0,1,0,0
1.440501613,0,0,0,2,0,1
2.923560242,1,1,1,1,0,0
2.086152965,0,1,1,1,0,1
1.70976775,0,0,1,1,1,0
1.980066777,0,1,1,1,1,1
2.319079631,1,1,0,2,1,1
2.238846265,1,1,1,0,1,1
2.437596298,1,0,1,2,1,0
1.910964498,0,1,1,1,1,1
2.631493535,1,1,1,2,1,1
2.683759388,0,1,1,0,1,0
1.892849559,0,1,1,1,1,1
2.64914811,1,1,0,0,1,0
1.104541918,1,1,0,1,0,1
1.575058681,1,0,1,1,1,0
2.674366718,1,1,0,0,1,0
2.061816131,0,1,0,1,1,1
2.025825735,0,1,0,1,1,1
2.513512945,1,1,0,0,1,1
2.445499926,0,0,0,1,1,0
2.088654796,1,0,1,1,1,0
2.00931417,0,0,1,0,0,0
2.554039425,1,1,0,1,0,1
2.638488513,0,0,0,1,1,0
2.560762306,0,0,1,0,0,0
2.618368127,1,0,1,0,0,0
1.243490037,1,0,0,1,1,1
2.653396917,1,1,1,1,0,0
1.909261141,1,0,1,2,0,0
2.648025027,1,1,0,2,0,0
2.36140474,1,0,0,2,1,0
2.584472982,0,0,0,1,1,0
1.5365249,0,0,0,0,0,0
3.176952237,0,0,0,1,1,0
2.522400911,1,0,1,1,1,0
2.111829471,0,1,0,1,1,1
2.741123013,1,1,1,1,1,1
1.971914466,1,0,0,2,0,0
3.965476044,1,1,0,2,1,0
2.570225842,0,1,0,1,1,1
2.056680102,0,0,1,0,0,0
2.575136651,1,0,0,2,1,0
1.633056193,1,1,1,1,1,1
2.463688311,1,1,0,0,1,1
3.087885283,1,1,1,2,0,0
2.322128981,1,0,1,1,1,0
3.303934619,1,1,1,1,0,0
2.291839611,0,1,1,1,0,1
1.950661817,0,1,1,1,1,1
2.71532101,0,1,0,2,1,0
3.446395527,0,0,1,0,0,0
2.498683443,0,1,1,1,1,1
1.91531989,1,0,0,1,0,0
1.771586282,1,1,1,1,1,1
1.909287616,1,1,0,1,1,1
1.361642417,0,0,0,2,0,1
2.503722138,1,1,1,0,1,1
2.575316563,1,1,0,1,0,1
1.721981724,1,0,0,2,1,0
3.275225702,0,0,1,2,1,0
2.778179738,1,1,1,2,0,0
2.613503652,0,1,0,2,0,0
2.21826249,1,1,0,1,1,1
1.56991458,1,0,1,1,1,0
1.956513956,1,0,1,2,1,0
1.640691498,1,1,1,1,0,1
2.6362914,1,1,1,2,1,0
2.22623332,1,0,0,1,1,0
1.980885953,1,1,1,1,1,1
2.724895705,1,1,1,2,1,1
2.589521203,1,1,1,2,0,1
1.969661403,1,1,1,2,0,1
2.768315077,0,1,1,1,1,0
2.509126902,1,0,1,2,1,0
2.789672946,1,0,0,0,1,0
1.737955108,0,1,0,1,1,1
1.129611369,0,0,1,2,0,1
2.651274171,1,1,1,1,1,1
1.719669725,1,1,0,1,1,1
2.609726829,0,0,0,0,1,0
2.966196297,0,1,0,1,1,0
1.379641688,0,0,1,0,1,1
1.63173905,1,1,0,1,0,1
2.451462434,1,0,0,1,1,0
1.825440232,1,1,0,1,0,1
2.714078811,0,1,0,2,1,0
2.368794161,1,1,0,0,1,1
2.526286323,1,1,1,2,1,1
2.204268234,1,1,1,1,1,1
2.580707814,1,1,1,2,1,1
3.638177385,1,1,1,2,0,0
2.461818401,1,1,0,2,1,1
2.346033822,1,1,0,2,0,1
3.346113802,1,1,1,2,0,0
2.03731085,1,1,1,1,1,1
2.616843586,0,0,1,1,1,0
1.981034586,0,0,1,2,0,0
1.777709083,1,0,1,1,1,0
1.801454367,1,1,1,1,1,1
1.656189875,0,0,1,2,0,0
2.255990168,1,1,0,1,0,1
1.630474979,1,0,0,2,0,0
1.608855159,1,1,0,1,0,1
1.661897017,0,0,1,0,1,0
2.442985522,1,1,0,1,1,1
3.955084882,1,1,1,2,0,0
3.148930663,1,0,1,1,0,0
2.741561281,1,0,1,0,1,0
3.072310837,1,0,0,0,1,0
1.776070053,1,0,1,1,1,0
1.658917549,1,1,0,1,1,1
1.657917647,1,1,0,1,1,1
2.73194325,1,1,1,2,1,1
2.470745116,1,1,0,1,1,1
1.798284947,1,1,1,2,1,1
1.644552473,1,1,1,1,0,1
1.938228942,1,1,0,1,1,1
2.243183495,0,1,0,2,1,1
2.726693958,0,1,1,2,0,0
3.316145148,1,1,1,2,1,0
2.54804115,1,0,1,2,1,0
1.59961028,1,1,0,1,1,1
1.406439413,0,0,0,0,0,1
2.416340622,1,0,1,2,1,0
1.599824062,1,1,0,1,1,1
3.718034408,1,1,1,1,1,0
3.211037187,1,1,1,1,0,0
2.332042377,0,0,0,1,0,0
2.053345444,1,0,0,2,1,0
1.503854704,0,1,1,1,1,1
1.588779049,1,1,0,1,0,1
1.676583185,1,0,0,1,0,0
3.945164329,1,1,1,2,0,0
1.615224227,1,0,1,2,1,0
2.045822841,1,1,1,2,1,1
1.917237641,1,0,1,1,1,0
3.864697039,1,1,1,1,0,0
2.206143797,0,0,0,0,0,0
3.656513871,1,1,1,1,1,0
3.469021753,1,0,1,2,0,0
2.125243261,1,1,0,1,1,1
2.632131346,1,1,0,0,0,0
1.835521842,1,1,0,1,1,1
2.769200465,1,1,1,1,1,1
2.617992776,0,1,1,1,1,0
2.916053349,1,1,1,2,0,0
2.072836237,1,1,0,1,0,1
1.762142804,1,1,1,1,0,1
2.140295289,1,1,0,1,1,1
3.379021173,1,1,1,2,1,0
2.643264909,1,1,1,2,0,0
2.313283545,1,1,1,2,1,1
1.676020635,1,1,1,1,1,1
2.708406692,0,1,0,0,0,0
2.226607907,1,0,1,0,1,0
2.541580532,1,1,0,1,1,1
2.496760787,1,1,1,2,1,1
1.707347062,1,1,1,1,1,1
2.447816106,1,0,1,1,0,0
1.506191705,0,0,1,1,1,0
1.399921503,1,1,1,0,0,1
2.796331246,1,1,1,1,1,1
2.74805748,0,1,1,1,1,0
2.692766396,0,0,0,1,1,0
2.453379328,0,0,0,1,0,0
1.706839846,1,1,1,1,0,1
2.265073228,0,0,0,1,0,0
2.468461347,1,1,0,2,1,1
2.795928588,0,1,0,1,1,0
2.569660403,1,1,1,1,1,1
2.2137232,1,1,1,1,1,1
1.697538205,1,0,0,0,1,0
2.654409224,0,0,0,1,1,0
3.110223054,1,0,0,1,0,0
2.194514358,1,0,0,2,0,0
2.624772593,1,1,1,1,1,0
2.712397988,1,1,1,2,1,1
2.16648141,0,1,1,1,0,1
2.457640133,0,1,1,2,0,1
2.420886865,1,0,1,2,1,0
3.593846333,1,1,1,2,0,0
2.192780567,1,0,1,0,0,0
3.21701479,1,1,1,2,1,0
1.906757592,1,0,0,1,1,0
1.544367501,1,1,0,2,1,1
1.513884506,1,1,0,0,0,1
1.828321237,1,1,1,1,0,1
2.551656658,1,1,0,1,1,1
3.941714554,1,1,1,2,1,0
2.017815429,1,0,0,1,1,0
2.347743218,1,0,1,0,0,0
2.561157289,1,0,0,2,0,0
2.48790121,1,1,0,2,1,1
2.51910771,1,0,1,2,1,0
2.237981379,1,1,0,1,1,1
2.739880683,0,1,1,2,0,0
2.29657052,0,1,1,1,1,1
2.788608643,1,1,1,2,1,1
3.289772517,0,0,1,0,0,0
1.906852562,0,0,1,1,1,0
1.12206723,1,0,0,0,1,1
2.275594806,1,0,1,1,1,0
2.67582084,1,1,1,0,0,0
2.617967012,0,1,1,2,1,0
3.683752494,0,0,1,2,1,0
2.626648515,1,1,1,2,1,1
1.893885543,1,1,0,1,1,1
1.140828025,1,0,0,2,0,1
1.942634568,1,0,0,0,1,0
2.550111643,1,0,1,2,1,0
1.616293362,1,1,0,1,0,1
3.036696927,1,1,1,1,1,0
2.475070701,1,0,0,2,1,0
2.095068652,0,1,0,0,0,1
2.566537473,1,0,0,2,1,0
2.575035472,1,0,1,2,1,0
1.755802874,1,1,1,1,0,1
3.761223855,1,1,1,2,1,0
1.565856632,1,1,1,2,1,1
2.055168639,1,1,1,1,1,1
2.615521769,1,0,1,1,1,0
2.715559213,1,1,0,0,0,0
1.611721661,1,0,0,2,1,0
2.441797814,1,1,1,0,1,1
1.665196206,1,1,1,1,0,1
2.40212629,1,1,1,1,0,1
1.64013013,1,1,0,1,0,1
2.703027825,1,1,1,2,1,1
2.315285197,1,0,0,0,1,0
2.255150232,0,1,0,1,1,1
2.579068243,1,1,1,1,1,1
3.740523837,1,0,0,0,1,0
2.570935391,1,1,0,2,0,1
1.893667089,1,1,1,1,0,1
1.893807232,1,1,0,1,0,1
3.639406704,1,1,1,2,0,0
2.083156077,0,1,1,1,0,1
2.159973159,1,0,0,0,0,0
1.650482165,1,1,0,1,1,1
2.384872002,1,1,0,1,0,1
1.863634739,1,0,1,0,1,0
1.509364969,0,0,1,0,1,0
2.548759021,1,0,0,1,1,0
2.108941305,1,1,0,1,0,1
3.406030006,1,1,1,2,0,0
1.535669277,0,1,0,0,0,1
1.903743999,1,1,0,1,1,1
2.585861469,1,0,0,1,0,0
2.744348594,1,1,0,0,1,0
2.409023518,1,0,1,1,1,0
3.192274816,1,1,0,0,0,0
1.78307686,0,1,0,1,1,1
2.430768282,1,1,1,2,0,1
1.958633454,1,1,1,0,0,1
1.833106265,1,0,1,1,1,0
1.784574722,1,1,1,1,0,1
1.987339578,1,1,1,1,0,1
2.639789406,0,1,0,2,1,0
2.225419745,1,0,1,1,1,0
3.401112135,0,0,1,2,1,0
2.544673965,1,0,0,1,1,0
2.05210448,1,1,0,1,1,1
2.271241882,1,1,1,1,0,1
2.688961444,0,0,0,0,1,0
1.911404066,1,0,0,0,1,0
2.459360403,1,1,0,0,1,1
2.82060189,1,1,0,2,0,0
2.734144487,1,1,1,2,1,1
2.253682507,0,1,0,1,1,1
2.731661915,1,1,1,1,1,1
1.844641446,0,1,1,2,1,1
2.621028073,1,1,1,2,1,1
2.599163586,1,0,0,2,1,0
2.64265555,1,0,1,1,0,0
2.393277352,1,1,0,0,1,1
3.93952087,1,1,1,2,0,0
1.680292412,1,1,0,1,0,1
1.990138428,1,0,1,2,0,0
1.740110473,0,1,1,1,0,1
2.282833571,1,1,1,1,1,1
2.438723109,1,1,1,0,1,1
2.727060749,1,1,1,2,1,1
1.83500055,1,0,0,0,1,0
2.537312478,1,1,1,2,0,1
2.303582568,1,1,1,2,0,1
2.325350661,1,1,0,2,0,1
2.214594758,1,1,1,1,1,1
2.392317831,1,0,0,2,1,0
2.292284669,1,0,1,2,0,0
2.558042923,0,1,0,1,1,1
2.496268122,1,1,1,0,1,1
2.722830392,1,1,1,0,0,0
3.304907598,0,1,1,0,1,0
1.998561454,0,1,0,1,1,1
2.761082094,1,1,1,1,1,0
2.091611778,0,0,1,2,0,0
1.673393963,0,1,0,1,0,1
2.565989789,1,0,0,2,1,0
2.670213026,0,0,1,0,0,0
2.552827408,1,1,0,1,0,1
2.178208851,1,1,1,1,1,1
1.644563253,1,0,1,1,1,0
2.584921637,1,1,0,1,1,1
1.801244772,1,1,1,1,1,1
1.703842047,0,1,0,0,1,1
2.076809577,1,1,1,1,0,1
2.371142655,1,1,1,2,0,1
3.887774868,1,1,1,2,1,0
2.687389318,1,0,1,2,1,0
2.79239214,1,1,1,1,0,0
3.472686178,1,0,0,2,1,0
1.217030597,1,1,1,1,1,1
2.741051191,0,1,0,0,1,0
2.71199483,0,0,0,2,1,0
1.849926741,1,0,0,0,0,0
2.630371356,0,0,0,1,1,0
2.074618663,1,1,1,1,1,1
2.740162755,0,0,0,0,1,0
2.457905733,0,1,1,2,0,1
2.763023947,1,0,1,0,0,0
1.596874935,1,0,1,1,1,0
2.652727076,1,0,0,0,1,0
1.647025574,1,0,0,1,0,0
2.733536473,0,0,1,2,1,0
2.607843402,1,0,1,0,0,0
2.665620107,0,1,0,2,0,0
2.644616701,1,1,1,0,0,0
1.920429845,0,1,1,1,1,1
2.682826138,1,1,0,0,0,0
3.347245249,0,1,1,0,0,0
2.198333497,0,1,0,1,1,1
2.01385057,1,1,0,1,1,1
2.12456215,0,1,1,1,1,1
1.86876882,0,1,0,0,0,1
2.936242977,1,1,1,2,0,0
2.305224278,1,0,1,2,1,0
1.632240919,1,1,1,1,0,1
1.412179963,1,1,1,1,1,1
2.521013882,0,1,1,2,1,1
1.707826562,1,1,1,1,1,1
2.199888438,0,0,0,1,1,0
2.597587132,1,0,1,0,0,0
1.551767989,0,1,0,1,0,1
2.863674775,1,1,1,1,0,0
2.079849812,1,1,0,1,0,1
1.72397874,1,1,0,1,1,1
1.678607951,1,1,1,1,1,1
3.809165961,1,1,1,2,0,0
2.384161288,1,1,0,1,1,1
2.784473574,1,1,0,1,0,0
2.411089987,1,1,1,2,0,1
2.523060744,1,1,1,0,1,1
2.319859282,1,1,0,2,1,1
3.202183786,1,1,1,1,0,0
2.92625087,1,1,1,2,1,0
2.186776227,0,0,1,1,0,0
2.31944613,1,0,0,1,1,0
2.088839616,1,1,0,1,1,1
2.520921918,0,0,0,2,1,0
2.079458837,0,0,1,1,1,0
3.263711678,1,1,1,2,1,0
2.244137005,1,0,0,1,1,0
2.017934739,0,0,0,1,1,0
2.681950412,1,1,0,2,1,0
2.431181821,1,1,0,0,1,1
2.41562697,0,0,1,1,0,0
2.244656725,0,0,1,0,0,0
1.507637,1,0,1,1,1,0
2.083452429,1,0,0,1,1,0
3.159833929,0,1,1,1,0,0
1.559528492,1,1,1,1,0,1
1.646288328,1,1,1,1,0,1
3.884453775,1,1,1,1,1,0
1.68947561,1,1,1,1,0,1
1.732894787,1,1,0,1,1,1
1.641942634,0,1,0,1,1,1
1.372616896,1,0,1,1,1,1
2.78174829,0,1,1,2,0,0
2.966054015,0,1,0,0,1,0
2.219559225,1,0,1,1,1,0
3.199692217,1,0,1,0,1,0
2.717863535,1,0,1,0,0,0
1.478875347,1,1,0,2,1,1
3.007790133,1,1,1,2,0,0
2.603781797,1,0,0,0,1,0
2.096297288,1,1,0,2,1,1
2.571706004,1,0,0,1,1,0
2.103607388,1,1,1,1,1,1
2.740375383,0,1,1,2,1,0
3.251725253,1,1,1,1,0,0
1.783229946,1,1,1,1,0,1
1.953993749,0,1,1,1,1,1
2.633791256,1,0,0,2,0,0
2.246410942,0,1,0,2,0,1
2.740721974,0,1,1,0,1,0
2.436480897,1,0,0,1,1,0
2.494288234,1,1,1,0,1,1
1.72574078,1,0,1,1,1,0
1.98816181,0,1,1,1,0,1
2.46187843,1,1,0,0,1,1
3.677523823,0,0,1,0,0,0
2.744065415,0,0,0,0,1,0
1.629189871,0,1,1,2,1,1
2.721947063,1,0,0,1,0,0
1.56651214,1,1,1,1,1,1
2.899975448,1,1,1,1,1,0
1.691977231,1,0,1,1,1,0
2.749256299,0,1,1,0,0,0
2.949350742,1,1,1,1,0,0
1.901844071,0,1,0,1,1,1
2.751185758,1,1,1,2,1,1
1.897764677,1,1,0,1,0,1
3.142933457,1,1,1,1,0,0
2.092449217,1,1,1,1,1,1
1.790292665,1,1,0,0,1,1
2.185694046,1,1,0,1,0,1
2.350966222,1,1,0,2,1,1
2.527448161,1,0,1,1,1,0
1.818485165,1,1,0,1,0,1
1.987300689,1,0,1,2,0,0
2.369462173,0,1,0,1,1,1
2.201870658,1,1,0,1,1,1
2.291981577,1,1,1,1,0,1
2.977212912,1,1,1,2,0,0
3.582777063,1,0,1,1,1,0
1.752827371,0,1,0,0,0,1
1.881378921,1,1,1,1,0,1
2.464744309,1,0,1,0,1,0
2.796593778,1,1,1,1,1,1
2.13455477,0,1,0,1,1,1
2.007065555,0,1,0,1,1,1
1.981219051,0,1,0,2,0,1
1.775681381,1,1,0,1,0,1
1.156305039,0,0,1,2,1,1
2.716736787,0,1,1,1,0,0
1.721964121,1,1,1,1,1,1
1.975246871,1,1,0,0,1,1
2.235043449,0,1,1,1,0,1
2.014774639,1,1,0,1,0,1
2.143630559,1,1,0,1,1,1
2.325568866,1,0,0,1,1,0
1.616774014,0,0,1,0,0,0
2.61113988,1,1,0,0,0,0
2.783534637,1,1,1,2,1,1
2.929512821,1,1,1,1,0,0
2.30028287,1,0,0,2,1,0
1.800040118,1,1,1,1,0,1
2.638597163,0,1,1,1,1,0
2.785975499,1,1,1,1,1,1
3.310009151,1,1,1,0,1,0
1.625176239,0,0,1,1,1,0
2.389108361,1,0,1,1,1,0
3.588966131,0,0,0,2,1,0
2.698706473,1,1,1,1,1,1
2.803632778,1,1,1,1,1,0
2.63331365,0,0,0,2,0,0
1.157400046,0,1,1,0,0,1
2.306716103,0,0,0,2,1,0
2.209857935,1,0,0,1,1,0
1.986443722,0,1,1,1,1,1
2.373287363,1,1,1,0,1,1
2.492079644,1,1,1,2,0,1
2.669529209,1,1,1,1,1,1
1.007268595,0,1,1,1,0,1
2.500825267,1,1,1,1,1,1
1.687750672,1,0,1,1,1,0
2.695959237,0,1,1,1,1,0
3.4639629,1,1,1,2,1,0
1.570124067,1,0,0,1,0,0
1.992770616,1,0,1,1,1,0
1.78384766,0,1,1,0,0,1
2.598740301,0,1,0,2,1,1
1.928377488,1,1,0,1,1,1
1.536002522,1,0,1,1,1,0
1.696107181,1,1,0,1,1,1
1.744099365,0,0,1,2,0,0
1.733565429,1,1,1,1,0,1
2.618013994,1,1,0,1,0,0
1.113746302,1,0,1,1,0,1
2.583035018,1,1,1,1,1,1
2.758985223,0,1,0,0,0,0
1.532881813,1,1,0,1,1,1
1.989373354,1,1,1,1,1,1
2.886568228,1,1,1,2,1,0
1.93208524,0,1,0,1,1,1
1.648629973,1,1,1,1,1,1
1.579510192,1,1,1,1,0,1
2.429210826,1,1,0,0,1,1
3.379985185,1,1,1,2,1,0
3.063384842,1,1,1,2,0,0
1.77973477,1,1,0,1,0,1
2.394500156,1,0,0,2,1,0
1.947299205,1,1,1,2,1,1
2.307064853,1,1,0,0,1,1
2.982935856,1,1,1,0,0,0
1.83200686,1,1,1,2,1,1
2.138637935,1,0,1,1,1,0
1.992712563,0,1,0,1,1,1
2.736173147,1,1,1,1,1,0
2.243337983,0,1,1,2,1,1
2.495815008,1,0,1,2,1,0
1.994217582,1,0,1,1,1,0
2.20919326,1,1,0,0,1,1
2.548692033,1,0,1,2,1,0
2.702728466,0,1,1,2,1,0
2.45205197,1,1,0,1,1,1
2.426655917,0,0,0,1,0,0
2.74508543,1,1,1,2,1,1
1.684541105,1,1,0,1,0,1
2.435678431,1,1,0,1,1,1
2.742898012,1,1,1,1,1,1
1.659301997,1,1,1,1,1,1
2.485675146,1,0,1,2,1,0
2.36659415,1,0,0,2,1,0
2.2154254,1,0,0,1,1,0
2.596635108,0,1,0,2,1,1
1.980442177,1,0,0,1,1,0
1.823408564,0,1,1,1,1,1
3.877796212,0,0,1,0,0,0
2.670050502,1,1,1,2,1,1
1.775413048,1,1,1,1,0,1
2.705488349,0,1,1,1,0,0
3.411408762,1,1,1,1,0,0
1.924955579,1,0,1,1,1,0
3.457878048,1,1,1,2,1,0
2.648224535,0,1,0,2,1,0
1.607475694,1,0,0,2,0,0
2.728599926,0,0,1,0,0,0
2.02189286,0,1,0,0,0,1
3.932301069,1,1,1,1,1,0
2.424614873,1,1,1,0,1,1
3.269699241,1,0,1,1,0,0
1.916640489,1,1,0,1,1,1
2.104371642,0,1,1,0,1,1
1.986011909,1,1,0,2,0,1
3.608090352,1,1,0,1,1,0
1.615067378,0,0,0,2,0,0
2.702636722,0,0,1,2,0,0
3.328871489,1,1,1,1,0,0
1.994635489,0,1,0,1,1,1
1.767060253,1,0,1,1,1,0
2.174959663,1,1,0,1,1,1
1.878548581,1,0,0,1,0,0
2.679391463,0,1,0,1,1,0
2.525138483,1,0,1,1,1,0
2.556006179,0,1,0,2,0,1
2.294429731,1,0,1,1,1,0
2.412434768,1,1,1,2,1,1
1.96308625,0,1,0,1,1,1
2.425761377,1,1,1,1,1,1
1.264110344,1,1,0,0,0,1
1.982054078,1,0,0,1,1,0
2.485379164,1,0,0,2,1,0
3.164527266,1,1,1,1,0,0
2.457472891,1,1,1,2,0,1
1.688909422,0,1,1,0,1,1
1.920116775,1,1,0,1,1,1
2.487841788,1,0,0,1,1,0
1.691980182,1,0,1,1,1,0
2.664041445,1,0,0,2,1,0
1.765017172,1,1,1,1,0,1
1.824457344,0,1,0,2,0,1
2.544738513,1,1,0,1,0,1
2.794653602,1,0,1,0,1,0
1.475320503,0,0,1,2,1,1
2.243280617,1,1,1,1,1,1
2.452363073,1,1,1,2,1,1
1.763031579,1,1,1,0,1,1
3.694676134,1,1,1,2,0,0
1.742038909,1,1,1,1,1,1
2.986656011,0,1,1,0,0,0
1.887514632,1,1,0,1,0,1
3.879542691,1,1,1,0,0,0
2.708346446,1,0,0,2,0,0
2.086813078,1,1,1,1,1,1
2.758331321,0,0,0,2,0,0
2.108012337,0,0,0,1,0,0
2.683842013,1,1,1,1,1,1
2.530082192,1,1,0,0,1,1
2.227396418,1,0,1,1,1,0
1.715891781,1,0,1,2,0,0
1.710684654,1,1,1,1,1,1
1.883337317,1,1,1,1,1,1
1.048055377,1,0,0,0,1,1
2.596988223,1,1,0,0,1,1
1.444367036,0,1,1,2,0,1
1.707243432,1,0,0,1,0,0
2.3278107,1,0,1,1,1,0
3.831301218,0,0,1,0,1,0
2.488768981,1,1,0,2,1,1
1.538057277,0,1,1,1,0,1
1.155814134,0,0,1,1,1,1
1.94769412,1,0,1,1,1,0
1.770349319,1,0,1,1,1,0
2.357970022,1,0,1,1,1,0
3.432675554,1,0,1,1,1,0
1.813579968,0,1,1,1,0,1
3.597152618,0,1,0,2,1,0
2.107281486,0,1,1,1,1,1
2.09165417,0,1,0,1,1,1
2.650040322,1,1,1,0,1,0
1.780002827,1,0,0,2,0,0
2.690479109,1,1,1,1,1,1
1.881235481,0,1,1,2,1,1
2.736719839,1,1,0,2,0,0
2.660989599,1,0,0,0,1,0
2.777743817,0,1,1,1,1,0
3.579795887,1,1,1,1,1,0
2.30877898,0,0,0,0,1,0
2.411782108,0,1,0,1,0,1
2.321168298,1,1,0,2,1,1
2.381368728,1,1,1,0,1,1
1.983367288,0,1,1,1,1,1
2.598483457,0,0,1,1,1,0
2.319647541,1,0,1,2,1,0
2.143031612,0,0,0,2,1,0
2.383269201,1,0,1,2,1,0
2.24706664,1,1,1,1,0,1
2.170395054,1,1,0,1,1,1
2.421388324,1,0,0,2,1,0
2.47323927,1,1,1,0,1,1
2.569496481,0,0,0,1,1,0
2.293885789,1,1,1,0,1,1
2.422816648,1,0,1,1,1,0
1.851452465,1,0,1,1,1,0
2.533564083,0,0,1,1,1,0
2.619342734,1,1,1,2,1,1
2.232375047,0,0,1,2,0,0
1.884900874,1,1,1,0,1,1
2.894289112,1,1,1,1,1,0
1.921107296,0,1,1,1,1,1
1.798051013,1,1,0,0,1,1
2.380239156,1,0,0,0,0,0
3.011045246,1,0,0,0,1,0
2.143098144,1,0,1,2,1,0
1.244249788,0,1,0,2,1,1
2.247516257,0,1,0,1,1,1
2.508156918,1,0,1,2,1,0
2.179044856,0,1,1,1,1,1
2.546040251,0,1,0,2,1,1
2.187378061,1,0,0,1,1,0
1.882084519,1,1,1,1,1,1
2.072324646,1,1,1,1,0,1
1.628508264,0,1,0,1,0,1
2.705163983,1,1,1,2,1,1
3.371206986,1,1,1,2,1,0
2.455412447,1,1,0,2,0,1
1.832862424,1,1,0,1,0,1
2.277511706,1,1,1,1,0,1
2.716141264,1,0,0,2,0,0
2.831268108,1,1,1,2,0,0
2.504922863,0,1,0,1,1,1
2.636681695,0,1,0,1,0,0
2.712898675,1,1,1,1,1,1
2.492368882,1,0,1,1,1,0
1.906538269,1,1,1,1,1,1
2.665632911,0,0,0,0,1,0
2.443822547,1,1,0,0,1,1
2.482142907,1,1,1,2,1,1
1.398988679,0,1,1,2,1,1
1.689668577,1,1,1,1,1,1
1.943523682,1,1,1,0,0,1
2.750122244,0,1,1,0,0,0
2.29608327,1,1,1,1,1,1
2.382313283,1,1,0,2,1,1
1.096386766,1,1,0,0,0,1
2.021869244,1,0,0,1,1,0
1.699128074,1,1,0,2,0,1
1.892564489,0,0,0,1,0,0
2.16521451,1,1,0,1,1,1
1.925730761,0,1,0,1,1,1
2.924948101,1,1,1,1,0,0
1.524176063,1,1,0,1,0,1
2.126390343,1,1,1,1,1,1
2.277682822,0,1,0,1,1,1
2.190123716,1,0,1,1,1,0
2.351486747,1,0,1,1,1,0
3.658390469,1,1,1,1,0,0
2.581652706,0,1,1,2,1,1
3.242800156,1,1,1,1,0,0
2.629010867,1,1,1,0,1,0
3.765918948,0,0,0,0,1,0
2.787175763,1,1,1,2,1,0
1.437920518,0,0,1,0,1,1
2.715486058,1,1,1,1,1,1
2.155669432,1,0,1,1,1,0
